2024-09-25T12:00:50.523174100+00:00,,300,,,8,03,5A,64,5A,32,00,32,73
2024-09-25T12:00:50.523642100+00:00,,301,,,3,96,03,00,,,,,
2024-09-25T12:00:50.573180600+00:00,,300,,,8,03,5A,64,5A,32,00,32,34
2024-09-25T12:00:50.573648600+00:00,,301,,,3,03,04,00,,,,,
2024-09-25T12:00:50.623965100+00:00,,300,,,8,03,5A,64,5A,32,00,32,35
2024-09-25T12:00:50.624433100+00:00,,301,,,3,54,05,00,,,,,
2024-09-25T12:00:50.673191600+00:00,,300,,,8,03,5A,64,5A,32,00,32,36
2024-09-25T12:00:50.673659600+00:00,,301,,,3,F5,06,00,,,,,
2024-09-25T12:00:50.723196600+00:00,,300,,,8,03,5A,64,5A,32,00,32,37
2024-09-25T12:00:50.723660600+00:00,,301,,,3,B8,07,00,,,,,
2024-09-25T12:00:50.773202600+00:00,,300,,,8,03,5A,64,5A,32,00,32,F8
2024-09-25T12:00:50.773678600+00:00,,301,,,3,80,08,00,,,,,
2024-09-25T12:00:50.823208100+00:00,,300,,,8,03,5A,64,5A,32,00,32,F9
2024-09-25T12:00:50.823676100+00:00,,301,,,3,88,09,00,,,,,
2024-09-25T12:00:50.873210100+00:00,,300,,,8,03,5A,64,5A,32,00,32,FA
2024-09-25T12:00:50.873678100+00:00,,301,,,3,C6,0A,00,,,,,
2024-09-25T12:00:50.923216100+00:00,,300,,,8,03,5A,64,5A,32,00,32,FB
2024-09-25T12:00:50.923688100+00:00,,301,,,3,43,0B,00,,,,,
2024-09-25T12:00:50.973222600+00:00,,300,,,8,03,5A,64,5A,32,00,32,BC
2024-09-25T12:00:50.973690600+00:00,,301,,,3,B5,0C,00,,,,,
2024-09-25T12:00:51.023228600+00:00,,300,,,8,03,5A,64,5A,32,00,32,BD
2024-09-25T12:00:51.023692600+00:00,,301,,,3,4E,0D,00,,,,,
2024-09-25T12:00:51.073233100+00:00,,300,,,8,03,5A,64,5A,32,00,32,BE
2024-09-25T12:00:51.073701100+00:00,,301,,,3,1D,0E,00,,,,,
2024-09-25T12:00:51.123239600+00:00,,300,,,8,03,5A,64,5A,32,00,32,BF
2024-09-25T12:00:51.123707600+00:00,,301,,,3,E8,0F,00,,,,,
2024-09-25T12:00:51.173242100+00:00,,300,,,8,03,5A,64,5A,32,00,32,70
2024-09-25T12:00:51.173706100+00:00,,301,,,3,E2,00,00,,,,,
