270335,1,203,0,0,8,B7,06,D0,38,24,00,00,00
270345,0,300,0,0,8,03,5A,64,5A,32,00,32,36
270345,0,301,0,0,3,F5,06,00
270345,1,401,0,0,8,C3,9C,00,00,6A,05,00,00
270355,1,206,0,0,8,00,00,00,00,00,00,00,00
270365,1,400,0,0,8,01,00,2C,00,00,00,00,00
270395,0,300,0,0,8,03,5A,64,5A,32,00,32,37
270395,0,301,0,0,3,B8,07,00
270425,1,201,0,0,5,32,00,48,03,62
270435,1,203,0,0,8,05,07,D0,57,17,00,00,00
270445,0,300,0,0,8,03,5A,64,5A,32,00,32,F8
270445,0,301,0,0,3,80,08,00
270445,1,401,0,0,8,C3,9C,00,00,5F,0B,00,00
270455,1,206,0,0,8,00,00,00,00,00,00,00,00
270465,1,400,0,0,8,01,00,2C,00,00,00,00,00
270495,0,300,0,0,8,03,5A,64,5A,32,00,32,F9
270495,0,301,0,0,3,88,09,00
270525,1,201,0,0,5,32,00,44,02,62
270525,1,403,0,0,8,64,00,00,00,40,E3,09,00
270535,1,203,0,0,8,24,07,28,69,14,00,00,00
270545,0,300,0,0,8,03,5A,64,5A,32,00,32,FA
270545,0,301,0,0,3,C6,0A,00
270545,1,204,0,0,8,00,00,00,00,00,00,00,00
270545,1,401,0,0,8,C3,9C,00,00,5F,0B,00,00
270555,1,206,0,0,8,00,00,00,00,00,00,00,00
270555,1,202,0,0,8,E2,12,00,00,D8,7C,05,00
270565,1,400,0,0,8,01,00,2C,00,00,00,00,00
270595,0,300,0,0,8,03,5A,64,5A,32,00,32,FB
270595,0,301,0,0,3,43,0B,00
270625,1,201,0,0,5,32,00,E4,02,62
270635,1,203,0,0,8,68,07,54,17,15,00,00,00
270645,0,300,0,0,8,03,5A,64,5A,32,00,32,BC
270645,0,301,0,0,3,B5,0C,00
270645,1,401,0,0,8,C3,9C,00,00,9B,15,00,00
270655,1,206,0,0,8,00,00,00,00,00,00,00,00
270675,1,400,0,0,8,01,00,2C,00,00,00,00,00
270695,0,300,0,0,8,03,5A,64,5A,32,00,32,BD
270695,0,301,0,0,3,4E,0D,00
270725,1,201,0,0,5,32,00,4C,04,62
270735,1,203,0,0,8,8C,07,80,95,1F,00,00,00
270745,0,300,0,0,8,03,5A,64,5A,32,00,32,BE
270745,0,301,0,0,3,1D,0E,00
270755,1,401,0,0,8,C3,9C,00,00,9B,15,00,00
270755,1,206,0,0,8,00,00,00,00,00,00,00,00
270775,1,400,0,0,8,01,00,2C,00,00,00,00,00
270795,0,300,0,0,8,03,5A,64,5A,32,00,32,BF
270795,0,301,0,0,3,E8,0F,00
270825,1,201,0,0,5,32,00,FC,03,62
270835,1,203,0,0,8,C5,07,C0,6A,23,00,00,00
270845,0,300,0,0,8,03,5A,64,5A,32,00,32,70
270845,0,301,0,0,3,E2,00,00
270855,1,401,0,0,8,B3,9C,00,00,9B,15,00,00
270855,1,206,0,0,8,00,00,00,00,00,00,00,00
270875,1,400,0,0,8,01,00,2C,00,00,00,00,00
270895,0,300,0,0,8,03,5A,64,5A,32,00,32,71
270895,0,301,0,0,3,B3,01,00
270925,1,201,0,0,5,32,00,B6,03,62
270935,1,203,0,0,8,E8,07,50,9F,1F,00,00,00
270945,0,300,0,0,8,03,5A,64,5A,32,00,32,72
270945,0,301,0,0,3,6B,02,00
270955,1,401,0,0,8,B3,9C,00,00,F5,12,00,00
270955,1,206,0,0,8,00,00,00,00,00,00,00,00
270975,1,400,0,0,8,01,00,2C,00,00,00,00,00
270995,0,300,0,0,8,03,5A,64,5A,32,00,32,73
270995,0,301,0,0,3,96,03,00
271025,1,201,0,0,5,32,00,12,02,62
271035,1,402,0,0,8,58,00,00,00,08,A4,08,00
271035,1,203,0,0,8,37,08,6C,75,14,00,00,00
271045,0,300,0,0,8,03,5A,64,5A,32,00,32,34
271045,0,301,0,0,3,03,04,00
271055,1,401,0,0,8,A9,9C,00,00,F5,12,00,00
271055,1,206,0,0,8,00,00,00,00,00,00,00,00
271075,1,400,0,0,8,01,00,2C,00,00,00,00,00
271095,0,300,0,0,8,03,5A,64,5A,32,00,32,35
271095,0,301,0,0,3,54,05,00
271125,1,201,0,0,5,32,00,FA,00,62
271135,1,203,0,0,8,6E,08,34,0E,09,00,00,00
271145,0,300,0,0,8,03,5A,64,5A,32,00,32,36
271145,0,301,0,0,3,F5,06,00
271155,1,401,0,0,8,A9,9C,00,00,C0,14,00,00
271155,1,206,0,0,8,00,00,00,00,00,00,00,00
271175,1,400,0,0,8,01,00,2C,00,00,00,00,00
271195,0,300,0,0,8,03,5A,64,5A,32,00,32,37
271195,0,301,0,0,3,B8,07,00
271225,1,201,0,0,5,32,00,C6,02,62
271235,1,203,0,0,8,87,08,10,86,0F,00,00,00
271245,0,300,0,0,8,03,5A,64,5A,32,00,32,F8
271245,0,301,0,0,3,80,08,00
271255,1,401,0,0,8,A9,9C,00,00,C0,14,00,00
271255,1,206,0,0,8,00,00,00,00,00,00,00,00
271275,1,400,0,0,8,01,00,2C,00,00,00,00,00
271275,0,404,0,0,2,4A,00
271275,1,405,0,0,8,4A,00,00,00,06,00,00,00
271295,0,300,0,0,8,03,5A,64,5A,32,00,32,F9
271295,0,301,0,0,3,88,09,00
271305,0,404,0,0,2,02,30
271305,1,405,0,0,7,02,30,00,00,00,00,00
271325,1,201,0,0,5,3A,02,0C,03,62
271335,1,203,0,0,8,B7,08,B8,A7,1B,00,00,00
271335,0,404,0,0,2,44,00
271335,1,405,0,0,6,44,00,00,00,50,46
271345,0,300,0,0,8,03,5A,64,5A,32,00,32,FA
271345,0,301,0,0,3,C6,0A,00
271355,1,401,0,0,8,85,9D,00,00,C0,14,00,00
271355,1,206,0,0,8,00,00,00,00,00,00,00,00
271365,0,404,0,0,2,01,00
271365,1,405,0,0,8,01,00,00,00,00,04,06,04
271375,1,400,0,0,8,01,00,2C,00,00,00,00,00
271395,0,300,0,0,8,03,5A,64,5A,32,00,32,FB
271395,0,301,0,0,3,43,0B,00
271405,0,404,0,0,2,A3,01
271405,1,405,0,0,5,A3,01,00,00,06
271425,1,201,0,0,5,3A,02,94,02,62
271425,0,404,0,0,2,20,00
271435,1,405,0,0,8,20,00,00,00,32,33,36,47
271435,1,203,0,0,8,CD,08,30,F2,1A,00,00,00
271445,0,300,0,0,8,03,5A,64,5A,32,00,32,BC
271445,0,301,0,0,3,B5,0C,00
271455,1,401,0,0,8,85,9D,00,00,08,0F,00,00
