402675,0,301,0,0,3,B5,0C,00
402685,1,203,0,0,8,00,00,00,00,00,00,00,00
402705,1,206,0,0,8,00,00,00,00,00,00,00,00
402725,0,300,0,0,8,03,5A,64,5A,64,00,64,AD
402725,0,301,0,0,3,4E,0D,00
402745,1,401,0,0,8,2A,9E,00,00,46,00,00,00
402765,1,400,0,0,8,01,00,0C,00,00,00,00,00
402775,0,300,0,0,8,03,5A,64,5A,64,00,64,BE
402775,1,201,0,0,5,2A,08,00,00,62
402775,0,301,0,0,3,1D,0E,00
402785,1,203,0,0,8,00,00,00,00,00,00,00,00
402815,1,206,0,0,8,00,00,00,00,00,00,00,00
402825,0,300,0,0,8,03,5A,64,5A,64,00,64,AF
402825,0,301,0,0,3,E8,0F,00
402825,1,403,0,0,8,64,00,00,00,40,E3,09,00
402845,1,401,0,0,8,32,9E,00,00,46,00,00,00
402865,1,400,0,0,8,01,00,0C,00,00,00,00,00
402875,0,300,0,0,8,03,5A,64,5A,64,00,64,30
402875,1,201,0,0,5,9E,07,00,00,62
402875,0,301,0,0,3,E2,00,00
402885,1,203,0,0,8,00,00,00,00,00,00,00,00
402915,1,206,0,0,8,00,00,00,00,00,00,00,00
402925,0,300,0,0,8,03,5A,64,5A,64,00,64,21
402925,0,301,0,0,3,B3,01,00
402945,1,401,0,0,8,32,9E,00,00,47,00,00,00
402965,1,400,0,0,8,01,00,0C,00,00,00,00,00
402975,0,300,0,0,8,03,5A,64,5A,64,00,64,32
402975,0,301,0,0,3,6B,02,00
402975,1,201,0,0,5,9E,07,00,00,62
402985,1,203,0,0,8,00,00,00,00,00,00,00,00
403015,1,206,0,0,8,00,00,00,00,00,00,00,00
403025,0,300,0,0,8,03,5A,64,5A,64,00,64,23
403025,0,301,0,0,3,96,03,00
403045,1,401,0,0,8,32,9E,00,00,47,00,00,00
403065,1,400,0,0,8,01,00,0C,00,00,00,00,00
403075,0,300,0,0,8,03,5A,64,5A,64,00,64,34
403075,0,301,0,0,3,03,04,00
403075,1,201,0,0,5,9E,07,00,00,62
403085,1,203,0,0,8,00,00,00,00,00,00,00,00
403115,1,206,0,0,8,00,00,00,00,00,00,00,00
403125,0,300,0,0,8,03,5A,64,5A,64,00,64,25
403125,0,301,0,0,3,54,05,00
403145,1,401,0,0,8,39,9E,00,00,47,00,00,00
403165,1,400,0,0,8,01,00,0C,00,00,00,00,00
403175,0,300,0,0,8,03,5A,64,5A,64,00,64,36
403175,0,301,0,0,3,F5,06,00
403175,1,201,0,0,5,9E,07,00,00,62
403185,1,203,0,0,8,00,00,00,00,00,00,00,00
403215,1,206,0,0,8,00,00,00,00,00,00,00,00
403225,0,300,0,0,8,03,5A,64,5A,64,00,64,27
403225,0,301,0,0,3,B8,07,00
403245,1,401,0,0,8,39,9E,00,00,47,00,00,00
403265,1,400,0,0,8,01,00,0C,00,00,00,00,00
403275,1,201,0,0,5,76,07,00,00,62
403275,0,300,0,0,8,03,5A,64,5A,64,00,64,B8
403275,0,301,0,0,3,80,08,00
403285,1,203,0,0,8,00,00,00,00,00,00,00,00
403315,1,206,0,0,8,00,00,00,00,00,00,00,00
403325,0,300,0,0,8,03,5A,64,5A,64,00,64,A9
403325,0,301,0,0,3,88,09,00
403325,1,402,0,0,8,57,00,00,00,0C,9A,08,00
403345,1,401,0,0,8,3B,9E,00,00,47,00,00,00
403365,1,400,0,0,8,01,00,0C,00,00,00,00,00
403375,0,300,0,0,8,03,5A,64,5A,64,00,64,BA
403375,0,301,0,0,3,C6,0A,00
403375,1,201,0,0,5,76,07,00,00,62
403385,1,203,0,0,8,00,00,00,00,00,00,00,00
403415,1,206,0,0,8,00,00,00,00,00,00,00,00
403425,0,300,0,0,8,03,5A,64,5A,64,00,64,AB
403425,0,301,0,0,3,43,0B,00
403445,1,401,0,0,8,3B,9E,00,00,46,00,00,00
403465,1,400,0,0,8,01,00,0C,00,00,00,00,00
403475,0,300,0,0,8,03,5A,64,5A,64,00,64,BC
403475,0,301,0,0,3,B5,0C,00
403475,1,201,0,0,5,76,07,00,00,62
403485,1,203,0,0,8,00,00,00,00,00,00,00,00
403515,1,206,0,0,8,00,00,00,00,00,00,00,00
403525,0,300,0,0,8,03,5A,64,5A,64,00,64,AD
403525,0,301,0,0,3,4E,0D,00
403545,1,401,0,0,8,3B,9E,00,00,46,00,00,00
403565,1,400,0,0,8,01,00,0C,00,00,00,00,00
403575,0,300,0,0,8,03,5A,64,5A,64,00,64,BE
403575,0,301,0,0,3,1D,0E,00
403575,1,201,0,0,5,76,07,00,00,62
403585,1,203,0,0,8,00,00,00,00,00,00,00,00
403595,1,204,0,0,8,00,00,00,00,00,00,00,00
403615,1,206,0,0,8,00,00,00,00,00,00,00,00
403615,1,202,0,0,8,E2,14,00,00,DE,7D,05,00
403625,0,300,0,0,8,03,5A,64,5A,64,00,64,AF
403625,0,301,0,0,3,E8,0F,00
403645,1,401,0,0,8,3F,9E,00,00,46,00,00,00
403665,1,400,0,0,8,01,00,0C,00,00,00,00,00
403675,0,300,0,0,8,03,5A,64,5A,64,00,64,30
403675,0,301,0,0,3,E2,00,00
403675,1,201,0,0,5,3A,07,00,00,62
403685,1,203,0,0,8,00,00,00,00,00,00,00,00
403715,1,206,0,0,8,00,00,00,00,00,00,00,00
403725,0,300,0,0,8,03,5A,64,5A,64,00,64,21
403725,0,301,0,0,3,B3,01,00
403745,1,401,0,0,8,3F,9E,00,00,47,00,00,00
403765,1,400,0,0,8,01,00,0C,00,00,00,00,00
403775,0,300,0,0,8,03,5A,64,5A,64,00,64,32
403775,0,301,0,0,3,6B,02,00
403775,1,201,0,0,5,3A,07,00,00,62
403785,1,203,0,0,8,00,00,00,00,00,00,00,00
403815,1,206,0,0,8,00,00,00,00,00,00,00,00
403825,0,300,0,0,8,03,5A,64,5A,64,00,64,23
403825,0,301,0,0,3,96,03,00
403835,1,403,0,0,8,64,00,00,00,40,E3,09,00
403855,1,401,0,0,8,45,9E,00,00,47,00,00,00
403875,1,400,0,0,8,01,00,0C,00,00,00,00,00
403875,0,300,0,0,8,03,5A,64,5A,64,00,64,34
403875,0,301,0,0,3,03,04,00
403875,1,201,0,0,5,3A,07,00,00,62
403885,1,203,0,0,8,00,00,00,00,00,00,00,00
403915,1,206,0,0,8,00,00,00,00,00,00,00,00
403925,0,300,0,0,8,03,5A,64,5A,64,00,64,25
403925,0,301,0,0,3,54,05,00
403955,1,401,0,0,8,45,9E,00,00,46,00,00,00
403975,1,400,0,0,8,01,00,0C,00,00,00,00,00
403975,0,300,0,0,8,03,5A,64,5A,64,00,64,36
403975,0,301,0,0,3,F5,06,00
403975,1,201,0,0,5,3A,07,00,00,62
403985,1,203,0,0,8,00,00,00,00,00,00,00,00
404015,1,206,0,0,8,00,00,00,00,00,00,00,00
404025,0,300,0,0,8,03,5A,64,5A,64,00,64,27
404025,0,301,0,0,3,B8,07,00
404055,1,401,0,0,8,45,9E,00,00,46,00,00,00
404075,1,400,0,0,8,01,00,0C,00,00,00,00,00
404075,0,300,0,0,8,03,5A,64,5A,64,00,64,B8
404075,0,301,0,0,3,80,08,00
404075,1,201,0,0,5,3A,07,00,00,62
404085,1,203,0,0,8,00,00,00,00,00,00,00,00
404115,1,206,0,0,8,00,00,00,00,00,00,00,00
404125,0,300,0,0,8,03,5A,64,5A,64,00,64,A9
404125,0,301,0,0,3,88,09,00
404155,1,401,0,0,8,47,9E,00,00,46,00,00,00
404175,1,400,0,0,8,01,00,0C,00,00,00,00,00
404175,0,300,0,0,8,03,5A,64,5A,64,00,64,BA
404175,0,301,0,0,3,C6,0A,00
404175,1,201,0,0,5,12,07,00,00,62
404185,1,203,0,0,8,00,00,00,00,00,00,00,00
404215,1,206,0,0,8,00,00,00,00,00,00,00,00
404225,0,300,0,0,8,03,5A,64,5A,64,00,64,AB
404225,0,301,0,0,3,43,0B,00
404255,1,401,0,0,8,47,9E,00,00,46,00,00,00
404275,1,400,0,0,8,01,00,0C,00,00,00,00,00
404275,0,300,0,0,8,03,5A,64,5A,64,00,64,BC
404275,1,201,0,0,5,12,07,00,00,62
404275,0,301,0,0,3,B5,0C,00
404285,1,203,0,0,8,00,00,00,00,00,00,00,00
404315,1,206,0,0,8,00,00,00,00,00,00,00,00
404325,0,300,0,0,8,03,5A,64,5A,64,00,64,AD
404325,0,301,0,0,3,4E,0D,00
404335,1,402,0,0,8,57,00,00,00,0C,9A,08,00
404355,1,401,0,0,8,4B,9E,00,00,46,00,00,00
404375,1,400,0,0,8,01,00,0C,00,00,00,00,00
404375,0,300,0,0,8,03,5A,64,5A,64,00,64,BE
404375,0,301,0,0,3,1D,0E,00
404375,1,201,0,0,5,12,07,00,00,62
404385,1,203,0,0,8,00,00,00,00,00,00,00,00
404415,1,206,0,0,8,00,00,00,00,00,00,00,00
404425,0,300,0,0,8,03,5A,64,5A,64,00,64,AF
404425,0,301,0,0,3,E8,0F,00
404455,1,401,0,0,8,4B,9E,00,00,46,00,00,00
404475,1,400,0,0,8,01,00,0C,00,00,00,00,00
404475,0,300,0,0,8,03,5A,64,5A,64,00,64,30
404475,0,301,0,0,3,E2,00,00
404475,1,201,0,0,5,12,07,00,00,62
404485,1,203,0,0,8,00,00,00,00,00,00,00,00
404515,1,206,0,0,8,00,00,00,00,00,00,00,00
404525,0,300,0,0,8,03,5A,64,5A,64,00,64,21
404525,0,301,0,0,3,B3,01,00
404555,1,401,0,0,8,4B,9E,00,00,46,00,00,00
404575,1,400,0,0,8,01,00,0C,00,00,00,00,00
404575,0,300,0,0,8,03,5A,64,5A,64,00,64,32
404575,0,301,0,0,3,6B,02,00
404575,1,201,0,0,5,E0,06,00,00,62
404585,1,203,0,0,8,00,00,00,00,00,00,00,00
404595,1,204,0,0,8,00,00,00,00,00,00,00,00
404615,1,206,0,0,8,00,00,00,00,00,00,00,00
404615,1,202,0,0,8,E2,14,00,00,E4,7D,05,00
404625,1,666,0,0,8,52,08,05,00,52,95,36,02
404625,0,300,0,0,8,03,5A,64,5A,64,00,64,23
404625,0,301,0,0,3,96,03,00
404635,1,665,0,0,8,00,00,00,53,4C,18,53,00
404645,1,200,0,0,8,57,00,EC,9C,08,00,02,00
404655,1,401,0,0,8,4D,9E,00,00,46,00,00,00
404675,1,400,0,0,8,01,00,0C,00,00,00,00,00
404675,0,300,0,0,8,03,5A,64,5A,64,00,64,34
404675,0,301,0,0,3,03,04,00
404675,1,201,0,0,5,E0,06,00,00,62
404685,1,203,0,0,8,00,00,00,00,00,00,00,00
404715,1,206,0,0,8,00,00,00,00,00,00,00,00
404725,0,300,0,0,8,03,5A,64,5A,64,00,64,25
404725,0,301,0,0,3,54,05,00
404755,1,401,0,0,8,4D,9E,00,00,46,00,00,00
404775,1,400,0,0,8,01,00,0C,00,00,00,00,00
404775,0,300,0,0,8,03,5A,64,5A,64,00,64,36
404775,0,301,0,0,3,F5,06,00
404775,1,201,0,0,5,E0,06,00,00,62
404785,1,203,0,0,8,00,00,00,00,00,00,00,00
404815,1,206,0,0,8,00,00,00,00,00,00,00,00
404825,0,300,0,0,8,03,5A,64,5A,64,00,64,27
404825,0,301,0,0,3,B8,07,00
404835,1,403,0,0,8,64,00,00,00,40,E3,09,00
404855,1,401,0,0,8,4F,9E,00,00,46,00,00,00
404875,1,400,0,0,8,01,00,0C,00,00,00,00,00
404875,0,300,0,0,8,03,5A,64,5A,64,00,64,B8
404875,0,301,0,0,3,80,08,00
404875,1,201,0,0,5,E0,06,00,00,62
404885,1,203,0,0,8,00,00,00,00,00,00,00,00
404915,1,206,0,0,8,00,00,00,00,00,00,00,00
404925,0,300,0,0,8,03,5A,64,5A,64,00,64,A9
404925,0,301,0,0,3,88,09,00
404955,1,401,0,0,8,4F,9E,00,00,46,00,00,00
404975,1,400,0,0,8,01,00,0C,00,00,00,00,00
404975,0,300,0,0,8,03,5A,64,5A,64,00,64,BA
404975,1,201,0,0,5,E0,06,00,00,62
404975,0,301,0,0,3,C6,0A,00
404985,1,203,0,0,8,00,00,00,00,00,00,00,00
405015,1,206,0,0,8,00,00,00,00,00,00,00,00
405025,0,300,0,0,8,03,5A,64,5A,64,00,64,AB
405025,0,301,0,0,3,43,0B,00
405055,1,401,0,0,8,4F,9E,00,00,46,00,00,00
405075,1,400,0,0,8,01,00,0C,00,00,00,00,00
405075,0,300,0,0,8,03,5A,64,5A,64,00,64,BC
405075,1,201,0,0,5,AE,06,00,00,62
405075,0,301,0,0,3,B5,0C,00
405085,1,203,0,0,8,00,00,00,00,00,00,00,00
405115,1,206,0,0,8,00,00,00,00,00,00,00,00
405125,0,300,0,0,8,03,5A,64,5A,64,00,64,AD
405125,0,301,0,0,3,4E,0D,00
405155,1,401,0,0,8,53,9E,00,00,46,00,00,00
405175,1,400,0,0,8,01,00,0C,00,00,00,00,00
405175,0,300,0,0,8,03,5A,64,5A,64,00,64,BE
405175,1,201,0,0,5,AE,06,00,00,62
405175,0,301,0,0,3,1D,0E,00
405185,1,203,0,0,8,00,00,00,00,00,00,00,00
405215,1,206,0,0,8,00,00,00,00,00,00,00,00
405225,0,300,0,0,8,03,5A,64,5A,64,00,64,AF
405225,0,301,0,0,3,E8,0F,00
405255,1,401,0,0,8,53,9E,00,00,46,00,00,00
405275,1,400,0,0,8,01,00,0C,00,00,00,00,00
405275,1,201,0,0,5,AE,06,00,00,62
405275,0,300,0,0,8,03,5A,64,5A,64,00,64,30
405275,0,301,0,0,3,E2,00,00
405285,1,203,0,0,8,00,00,00,00,00,00,00,00
405315,1,206,0,0,8,00,00,00,00,00,00,00,00
405325,0,300,0,0,8,03,5A,64,5A,64,00,64,21
405325,0,301,0,0,3,B3,01,00
405335,1,402,0,0,8,57,00,00,00,0C,9A,08,00
405355,1,401,0,0,8,53,9E,00,00,46,00,00,00
405375,1,400,0,0,8,01,00,0C,00,00,00,00,00
405375,0,300,0,0,8,03,5A,64,5A,64,00,64,32
405375,1,201,0,0,5,AE,06,00,00,62
405375,0,301,0,0,3,6B,02,00
405385,1,203,0,0,8,00,00,00,00,00,00,00,00
405415,1,206,0,0,8,00,00,00,00,00,00,00,00
405425,0,300,0,0,8,03,5A,64,5A,64,00,64,23
405425,0,301,0,0,3,96,03,00
405455,1,401,0,0,8,53,9E,00,00,46,00,00,00
405475,1,400,0,0,8,01,00,0C,00,00,00,00,00
405475,0,300,0,0,8,03,5A,64,5A,64,00,64,34
405475,1,201,0,0,5,72,06,00,00,62
405475,0,301,0,0,3,03,04,00
405485,1,203,0,0,8,00,00,00,00,00,00,00,00
405515,1,206,0,0,8,00,00,00,00,00,00,00,00
405525,0,300,0,0,8,03,5A,64,5A,64,00,64,25
405525,0,301,0,0,3,54,05,00
405555,1,401,0,0,8,53,9E,00,00,46,00,00,00
405575,1,400,0,0,8,01,00,0C,00,00,00,00,00
405575,1,201,0,0,5,72,06,00,00,62
405575,0,300,0,0,8,03,5A,64,5A,64,00,64,36
405575,0,301,0,0,3,F5,06,00
405585,1,203,0,0,8,00,00,00,00,00,00,00,00
405595,1,204,0,0,8,00,00,00,00,00,00,00,00
405615,1,206,0,0,8,00,00,00,00,00,00,00,00
405615,1,202,0,0,8,E2,14,00,00,E8,7D,05,00
405625,0,300,0,0,8,03,5A,64,5A,64,00,64,27
405625,0,301,0,0,3,B8,07,00
405655,1,401,0,0,8,55,9E,00,00,46,00,00,00
405675,1,400,0,0,8,01,00,0C,00,00,00,00,00
405675,0,300,0,0,8,03,5A,64,5A,64,00,64,B8
405675,1,201,0,0,5,72,06,00,00,62
405675,0,301,0,0,3,80,08,00
405685,1,203,0,0,8,00,00,00,00,00,00,00,00
405715,1,206,0,0,8,00,00,00,00,00,00,00,00
405725,0,300,0,0,8,03,5A,64,5A,64,00,64,A9
405725,0,301,0,0,3,88,09,00
405755,1,401,0,0,8,55,9E,00,00,46,00,00,00
405775,1,400,0,0,8,01,00,0C,00,00,00,00,00
405775,0,300,0,0,8,03,5A,64,5A,64,00,64,BA
405775,0,301,0,0,3,C6,0A,00
405775,1,201,0,0,5,72,06,00,00,62
405785,1,203,0,0,8,00,00,00,00,00,00,00,00
405815,1,206,0,0,8,00,00,00,00,00,00,00,00
405825,0,300,0,0,8,03,5A,64,5A,64,00,64,AB
405825,0,301,0,0,3,43,0B,00
405835,1,403,0,0,8,64,00,00,00,40,E3,09,00
405855,1,401,0,0,8,57,9E,00,00,46,00,00,00
405875,1,400,0,0,8,01,00,0C,00,00,00,00,00
405875,0,300,0,0,8,03,5A,64,5A,64,00,64,BC
405875,0,301,0,0,3,B5,0C,00
405875,1,201,0,0,5,72,06,00,00,62
405885,1,203,0,0,8,00,00,00,00,00,00,00,00
405915,1,206,0,0,8,00,00,00,00,00,00,00,00
405925,0,300,0,0,8,03,5A,64,5A,64,00,64,AD
405925,0,301,0,0,3,4E,0D,00
405955,1,401,0,0,8,57,9E,00,00,46,00,00,00
405975,0,300,0,0,8,03,5A,64,5A,64,00,64,BE
405975,1,400,0,0,8,01,00,0C,00,00,00,00,00
405975,0,301,0,0,3,1D,0E,00
405975,1,201,0,0,5,36,06,00,00,62
405985,1,203,0,0,8,00,00,00,00,00,00,00,00
406015,1,206,0,0,8,00,00,00,00,00,00,00,00
406025,0,300,0,0,8,03,5A,64,5A,64,00,64,AF
406025,0,301,0,0,3,E8,0F,00
406055,1,401,0,0,8,57,9E,00,00,46,00,00,00
406075,0,300,0,0,8,03,5A,64,5A,64,00,64,30
406075,0,301,0,0,3,E2,00,00
406075,1,400,0,0,8,01,00,0C,00,00,00,00,00
406075,1,201,0,0,5,36,06,00,00,62
406085,1,203,0,0,8,00,00,00,00,00,00,00,00
406115,1,206,0,0,8,00,00,00,00,00,00,00,00
406125,0,300,0,0,8,03,5A,64,5A,64,00,64,21
406125,0,301,0,0,3,B3,01,00
406155,1,401,0,0,8,5B,9E,00,00,46,00,00,00
406175,0,300,0,0,8,03,5A,64,5A,64,00,64,32
406175,0,301,0,0,3,6B,02,00
406175,1,201,0,0,5,36,06,00,00,62
406175,1,400,0,0,8,01,00,0C,00,00,00,00,00
406185,1,203,0,0,8,00,00,00,00,00,00,00,00
406215,1,206,0,0,8,00,00,00,00,00,00,00,00
406225,0,300,0,0,8,03,5A,64,5A,64,00,64,23
406225,0,301,0,0,3,96,03,00
406255,1,401,0,0,8,5B,9E,00,00,46,00,00,00
406275,1,201,0,0,5,36,06,00,00,62
406275,1,400,0,0,8,01,00,0C,00,00,00,00,00
406275,0,300,0,0,8,03,5A,64,5A,64,00,64,34
406275,0,301,0,0,3,03,04,00
406285,1,203,0,0,8,00,00,00,00,00,00,00,00
406315,1,206,0,0,8,00,00,00,00,00,00,00,00
406325,0,300,0,0,8,03,5A,64,5A,64,00,64,25
406325,0,301,0,0,3,54,05,00
406335,1,402,0,0,8,57,00,00,00,0C,9A,08,00
406355,1,401,0,0,8,5B,9E,00,00,46,00,00,00
406375,0,300,0,0,8,03,5A,64,5A,64,00,64,36
406375,0,301,0,0,3,F5,06,00
406375,1,201,0,0,5,36,06,00,00,62
406375,1,400,0,0,8,01,00,0C,00,00,00,00,00
406385,1,203,0,0,8,00,00,00,00,00,00,00,00
406415,1,206,0,0,8,00,00,00,00,00,00,00,00
406425,0,300,0,0,8,03,5A,64,5A,64,00,64,27
406425,0,301,0,0,3,B8,07,00
406455,1,401,0,0,8,5B,9E,00,00,46,00,00,00
406475,0,300,0,0,8,03,5A,64,5A,64,00,64,B8
406475,0,301,0,0,3,80,08,00
406475,1,201,0,0,5,FA,05,00,00,62
406475,1,400,0,0,8,01,00,0C,00,00,00,00,00
406485,1,203,0,0,8,00,00,00,00,00,00,00,00
406515,1,206,0,0,8,00,00,00,00,00,00,00,00
406525,0,300,0,0,8,03,5A,64,5A,64,00,64,A9
406525,0,301,0,0,3,88,09,00
406555,1,401,0,0,8,5B,9E,00,00,46,00,00,00
406575,0,300,0,0,8,03,5A,64,5A,64,00,64,BA
406575,0,301,0,0,3,C6,0A,00
406575,1,201,0,0,5,FA,05,00,00,62
406575,1,400,0,0,8,01,00,0C,00,00,00,00,00
406585,1,203,0,0,8,00,00,00,00,00,00,00,00
406595,1,204,0,0,8,00,00,00,00,00,00,00,00
406615,1,206,0,0,8,00,00,00,00,00,00,00,00
406615,1,202,0,0,8,E2,14,00,00,ED,7D,05,00
406625,0,300,0,0,8,03,5A,64,5A,64,00,64,AB
406625,0,301,0,0,3,43,0B,00
406655,1,401,0,0,8,5D,9E,00,00,46,00,00,00
406675,0,300,0,0,8,03,5A,64,5A,64,00,64,BC
406675,0,301,0,0,3,B5,0C,00
406675,1,201,0,0,5,FA,05,00,00,62
406675,1,400,0,0,8,01,00,0C,00,00,00,00,00
406685,1,203,0,0,8,00,00,00,00,00,00,00,00
406715,1,206,0,0,8,00,00,00,00,00,00,00,00
406725,0,300,0,0,8,03,5A,64,5A,64,00,64,AD
406725,0,301,0,0,3,4E,0D,00
406755,1,401,0,0,8,5D,9E,00,00,46,00,00,00
406775,0,300,0,0,8,03,5A,64,5A,64,00,64,BE
406775,0,301,0,0,3,1D,0E,00
406775,1,201,0,0,5,FA,05,00,00,62
406775,1,400,0,0,8,01,00,0C,00,00,00,00,00
406785,1,203,0,0,8,00,00,00,00,00,00,00,00
406815,1,206,0,0,8,00,00,00,00,00,00,00,00
406825,0,300,0,0,8,03,5A,64,5A,64,00,64,AF
406825,0,301,0,0,3,E8,0F,00
406835,1,403,0,0,8,64,00,00,00,40,E3,09,00
406855,1,401,0,0,8,5F,9E,00,00,46,00,00,00
406875,0,300,0,0,8,03,5A,64,5A,64,00,64,30
406875,0,301,0,0,3,E2,00,00
406875,1,201,0,0,5,FA,05,00,00,62
406875,1,400,0,0,8,01,00,0C,00,00,00,00,00
406885,1,203,0,0,8,00,00,00,00,00,00,00,00
406915,1,206,0,0,8,00,00,00,00,00,00,00,00
406925,0,300,0,0,8,03,5A,64,5A,64,00,64,21
406925,0,301,0,0,3,B3,01,00
406955,1,401,0,0,8,5F,9E,00,00,46,00,00,00
406975,0,300,0,0,8,03,5A,64,5A,64,00,64,32
406975,0,301,0,0,3,6B,02,00
406975,1,201,0,0,5,C8,05,00,00,62
406975,1,400,0,0,8,01,00,0C,00,00,00,00,00
406985,1,203,0,0,8,00,00,00,00,00,00,00,00
407015,1,206,0,0,8,00,00,00,00,00,00,00,00
407025,0,300,0,0,8,03,5A,64,5A,64,00,64,23
407025,0,301,0,0,3,96,03,00
407055,1,401,0,0,8,5F,9E,00,00,46,00,00,00
407075,0,300,0,0,8,03,5A,64,5A,64,00,64,34
407075,0,301,0,0,3,03,04,00
407075,1,201,0,0,5,C8,05,00,00,62
407075,1,400,0,0,8,01,00,0C,00,00,00,00,00
407085,1,203,0,0,8,00,00,00,00,00,00,00,00
407115,1,206,0,0,8,00,00,00,00,00,00,00,00
407125,0,300,0,0,8,03,5A,64,5A,64,00,64,25
407125,0,301,0,0,3,54,05,00
407155,1,401,0,0,8,5F,9E,00,00,46,00,00,00
407175,0,300,0,0,8,03,5A,64,5A,64,00,64,36
407175,0,301,0,0,3,F5,06,00
407175,1,201,0,0,5,C8,05,00,00,62
407175,1,400,0,0,8,01,00,0C,00,00,00,00,00
407185,1,203,0,0,8,00,00,00,00,00,00,00,00
407215,1,206,0,0,8,00,00,00,00,00,00,00,00
407225,0,300,0,0,8,03,5A,64,5A,64,00,64,27
407225,0,301,0,0,3,B8,07,00
407255,1,401,0,0,8,5F,9E,00,00,46,00,00,00
407275,0,404,0,0,2,4A,00
407275,1,405,0,0,8,4A,00,00,00,06,00,00,00
407275,1,201,0,0,5,C8,05,00,00,62
407275,0,300,0,0,8,03,5A,64,5A,64,00,64,B8
407275,0,301,0,0,3,80,08,00
407275,1,400,0,0,8,01,00,0C,00,00,00,00,00
407285,1,203,0,0,8,00,00,00,00,00,00,00,00
407305,0,404,0,0,2,02,30
407305,1,405,0,0,7,02,30,00,00,00,00,00
407315,1,206,0,0,8,00,00,00,00,00,00,00,00
407325,0,300,0,0,8,03,5A,64,5A,64,00,64,A9
407325,0,301,0,0,3,88,09,00
407335,1,402,0,0,8,57,00,00,00,0C,9A,08,00
407345,0,404,0,0,2,44,00
407345,1,405,0,0,6,44,00,00,00,50,46
407355,1,401,0,0,8,61,9E,00,00,46,00,00,00
407365,0,404,0,0,2,01,00
407365,1,405,0,0,8,01,00,00,00,00,04,06,04
407375,0,300,0,0,8,03,5A,64,5A,64,00,64,BA
407375,0,301,0,0,3,C6,0A,00
407375,1,201,0,0,5,C8,05,00,00,62
407375,1,400,0,0,8,01,00,0C,00,00,00,00,00
407385,1,203,0,0,8,00,00,00,00,00,00,00,00
407395,0,404,0,0,2,A3,01
407395,1,405,0,0,5,A3,01,00,00,06
407415,1,206,0,0,8,00,00,00,00,00,00,00,00
407425,0,300,0,0,8,03,5A,64,5A,64,00,64,AB
407425,0,301,0,0,3,43,0B,00
407425,0,404,0,0,2,20,00
