265484,0,404,0,0,2,01,00
265484,0,300,0,0,8,03,5A,00,5A,32,00,32,31
265484,0,301,0,0,3,B3,01,00
265484,1,405,0,0,8,01,00,00,00,00,04,06,04
265504,1,401,0,0,8,97,36,00,00,02,00,00,00
265524,1,400,0,0,8,00,00,04,00,00,00,00,00
265534,0,300,0,0,8,03,5A,00,5A,32,00,32,32
265534,0,301,0,0,3,6B,02,00
265544,1,201,0,0,5,00,00,00,00,68
265554,1,203,0,0,8,00,00,00,00,00,00,FF,0F
265564,1,669,0,0,3,16,00,01
265564,1,204,0,0,8,00,00,00,20,00,00,00,00
265574,1,206,0,0,8,00,00,00,00,00,00,00,00
265574,1,202,0,0,8,E2,00,00,00,00,00,00,00
265584,0,300,0,0,8,03,5A,00,5A,32,00,32,33
265584,0,301,0,0,3,96,03,00
265584,1,666,0,0,8,52,08,05,00,52,95,36,02
265604,1,665,0,0,8,00,00,00,53,4C,18,53,00
265604,1,401,0,0,8,7B,40,00,00,3F,00,00,00
265614,1,200,0,0,8,00,00,00,00,00,00,00,00
265614,0,4a4,0,0,2,01,00
265624,1,400,0,0,8,01,00,0C,00,00,00,00,00
265634,0,300,0,0,8,03,5A,00,5A,32,00,32,74
265634,0,301,0,0,3,03,04,00
265644,1,201,0,0,5,00,00,00,00,60
265654,1,203,0,0,8,00,00,00,00,00,00,00,00
265674,1,206,0,0,8,00,00,00,00,00,00,00,00
265684,0,300,0,0,8,03,5A,00,5A,32,00,32,75
265684,0,301,0,0,3,54,05,00
265704,1,401,0,0,8,7B,40,00,00,3F,00,00,00
265724,1,400,0,0,8,01,00,0C,00,00,00,00,00
265734,0,300,0,0,8,03,5A,00,5A,32,00,32,76
265734,0,301,0,0,3,F5,06,00
265744,1,201,0,0,5,00,00,00,00,60
265744,0,311,0,0,8,04,00,00,00,4B,00,00,00
265754,1,203,0,0,8,00,00,00,00,00,00,00,00
265774,1,206,0,0,8,00,00,00,00,00,00,00,00
265784,0,300,0,0,8,03,5A,00,5A,32,00,32,77
265784,0,301,0,0,3,B8,07,00
265804,1,401,0,0,8,7B,40,00,00,3F,00,00,00
265824,1,400,0,0,8,01,00,0C,00,00,00,00,00
265834,0,300,0,0,8,03,5A,00,5A,32,00,32,B8
265834,0,301,0,0,3,80,08,00
265844,1,201,0,0,5,00,00,00,00,60
265854,1,203,0,0,8,00,00,00,00,00,00,00,00
265874,1,206,0,0,8,00,00,00,00,00,00,00,00
265884,0,300,0,0,8,03,5A,00,5A,32,00,32,B9
265884,0,301,0,0,3,88,09,00
265904,1,401,0,0,8,3D,9C,00,00,DB,00,00,00
265924,1,400,0,0,8,01,00,0C,00,00,00,00,00
265934,0,300,0,0,8,03,5A,00,5A,32,00,32,BA
265934,0,301,0,0,3,C6,0A,00
265944,1,201,0,0,5,00,00,00,00,60
265954,1,203,0,0,8,00,00,00,00,00,00,00,00
265974,1,206,0,0,8,00,00,00,00,00,00,00,00
265984,1,402,0,0,8,4E,00,00,00,F8,AB,07,00
265984,0,300,0,0,8,03,5A,00,5A,32,00,32,BB
265984,0,301,0,0,3,43,0B,00
266004,1,401,0,0,8,3D,9C,00,00,DB,00,00,00
266024,1,400,0,0,8,01,00,0C,00,00,00,00,00
266034,0,300,0,0,8,03,5A,00,5A,32,00,32,FC
266034,0,301,0,0,3,B5,0C,00
266044,1,201,0,0,5,00,00,00,00,60
266054,1,203,0,0,8,00,00,00,00,00,00,00,00
266074,1,206,0,0,8,00,00,00,00,00,00,00,00
266084,0,300,0,0,8,03,5A,00,5A,32,00,32,FD
266084,0,301,0,0,3,4E,0D,00
266104,1,401,0,0,8,3D,9C,00,00,5E,00,00,00
266124,1,400,0,0,8,01,00,0C,00,00,00,00,00
266134,0,300,0,0,8,03,5A,00,5A,32,00,32,FE
266134,0,301,0,0,3,1D,0E,00
266144,1,201,0,0,5,00,00,00,00,60
266154,1,203,0,0,8,00,00,00,00,00,00,00,00
266174,1,206,0,0,8,00,00,00,00,00,00,00,00
266184,0,300,0,0,8,03,5A,00,5A,32,00,32,FF
266184,0,301,0,0,3,E8,0F,00
266204,1,401,0,0,8,3D,9C,00,00,5E,00,00,00
266224,1,400,0,0,8,01,00,0C,00,00,00,00,00
266234,0,300,0,0,8,03,5A,00,5A,32,00,32,30
266234,0,301,0,0,3,E2,00,00
266244,1,201,0,0,5,00,00,00,00,60
266254,1,203,0,0,8,00,00,00,00,00,00,00,00
266274,1,206,0,0,8,00,00,00,00,00,00,00,00
266284,0,300,0,0,8,03,5A,00,5A,32,00,32,31
266284,0,301,0,0,3,B3,01,00
266304,1,401,0,0,8,3D,9C,00,00,5E,00,00,00
266324,1,400,0,0,8,01,00,0C,00,00,00,00,00
266334,0,300,0,0,8,03,5A,00,5A,32,00,32,32
266334,0,301,0,0,3,6B,02,00
266344,1,201,0,0,5,00,00,00,00,60
266354,1,203,0,0,8,00,00,00,00,00,00,00,00
266374,1,206,0,0,8,00,00,00,00,00,00,00,00
266384,0,300,0,0,8,03,5A,00,5A,32,00,32,33
266384,0,301,0,0,3,96,03,00
266404,1,401,0,0,8,3D,9C,00,00,46,00,00,00
266424,1,400,0,0,8,01,00,0C,00,00,00,00,00
266434,0,300,0,0,8,03,5A,00,5A,32,00,32,74
266434,0,301,0,0,3,03,04,00
266444,1,201,0,0,5,00,00,00,00,60
266454,1,203,0,0,8,00,00,00,00,00,00,00,00
266474,1,206,0,0,8,00,00,00,00,00,00,00,00
266484,1,403,0,0,8,64,00,00,00,40,E3,09,00
266484,0,300,0,0,8,03,5A,00,5A,32,00,32,75
266484,0,301,0,0,3,54,05,00
266504,1,401,0,0,8,3D,9C,00,00,46,00,00,00
266524,1,400,0,0,8,01,00,0C,00,00,00,00,00
266534,0,300,0,0,8,03,5A,00,5A,32,00,32,76
266534,0,301,0,0,3,F5,06,00
266544,1,201,0,0,5,00,00,00,00,60
266554,1,203,0,0,8,00,00,00,00,00,00,00,00
266564,1,204,0,0,8,00,00,00,20,00,00,00,00
266574,1,206,0,0,8,00,00,00,00,00,00,00,00
266574,1,202,0,0,8,E2,1C,00,00,33,99,05,00
266584,0,300,0,0,8,03,5A,00,5A,32,00,32,77
266584,0,301,0,0,3,B8,07,00
266604,1,401,0,0,8,3D,9C,00,00,46,00,00,00
266624,1,400,0,0,8,01,00,0C,00,00,00,00,00
266634,0,300,0,0,8,03,5A,00,5A,32,00,32,B8
266634,0,301,0,0,3,80,08,00
266644,1,201,0,0,5,00,00,00,00,60
266654,1,203,0,0,8,00,00,00,00,00,00,00,00
266674,1,206,0,0,8,00,00,00,00,00,00,00,00
266684,0,300,0,0,8,03,5A,00,5A,32,00,32,B9
266684,0,301,0,0,3,88,09,00
266704,1,401,0,0,8,3D,9C,00,00,46,00,00,00
266724,1,400,0,0,8,01,00,0C,00,00,00,00,00
266734,0,300,0,0,8,03,5A,00,5A,32,00,32,BA
266734,0,301,0,0,3,C6,0A,00
266744,1,201,0,0,5,00,00,00,00,60
266754,1,203,0,0,8,00,00,00,00,00,00,00,00
266774,1,206,0,0,8,00,00,00,00,00,00,00,00
266784,0,300,0,0,8,03,5A,00,5A,32,00,32,BB
266784,0,301,0,0,3,43,0B,00
266804,1,401,0,0,8,3D,9C,00,00,46,00,00,00
266824,1,400,0,0,8,01,00,0C,00,00,00,00,00
266834,0,300,0,0,8,03,5A,00,5A,32,00,32,FC
266834,0,301,0,0,3,B5,0C,00
266844,1,201,0,0,5,00,00,00,00,60
266854,1,203,0,0,8,00,00,00,00,00,00,00,00
266874,1,206,0,0,8,00,00,00,00,00,00,00,00
266884,0,300,0,0,8,03,5A,00,5A,32,00,32,FD
266884,0,301,0,0,3,4E,0D,00
266904,1,401,0,0,8,3D,9C,00,00,46,00,00,00
266924,1,400,0,0,8,01,00,0C,00,00,00,00,00
266934,0,300,0,0,8,03,5A,00,5A,32,00,32,FE
266934,0,301,0,0,3,1D,0E,00
266944,1,201,0,0,5,00,00,00,00,60
266954,1,203,0,0,8,00,00,00,00,00,00,00,00
266964,0,100,0,0,8,03,22,02,03,00,00,00,00
266964,1,101,0,0,8,10,17,62,02,03,33,36,32
266964,0,100,0,0,3,30,00,00
266974,1,101,0,0,8,21,39,38,31,30,30,32,37
266974,1,101,0,0,8,22,30,39,32,32,30,37,37
266974,1,206,0,0,8,00,00,00,00,00,00,00,00
266984,1,101,0,0,8,23,38,33,36,BC,92,00,00
266984,0,100,0,0,8,03,22,02,02,00,00,00,00
266984,1,101,0,0,8,10,1B,62,02,02,45,30,31
266984,0,100,0,0,3,30,00,00
266984,1,402,0,0,8,4E,00,00,00,F8,AB,07,00
266984,0,300,0,0,8,03,5A,00,5A,32,00,32,FF
266984,1,101,0,0,8,21,36,38,30,2D,32,30,30
266984,0,301,0,0,3,E8,0F,00
266994,1,101,0,0,8,22,32,32,30,39,33,30,2D
266994,1,101,0,0,8,23,33,2D,30,30,34,32,00
266994,0,100,0,0,8,03,22,02,04,00,00,00,00
267004,1,101,0,0,8,10,17,62,02,04,57,53,42
267004,0,100,0,0,3,30,00,00
267004,1,401,0,0,8,3D,9C,00,00,46,00,00,00
267004,1,101,0,0,8,21,43,30,30,31,31,33,30
267014,1,101,0,0,8,22,35,31,32,54,00,00,00
267014,1,101,0,0,8,23,00,00,00,BC,92,00,00
267024,0,100,0,0,8,03,22,02,07,00,00,00,00
267024,1,101,0,0,8,05,62,02,07,78,1E,E0,AA
267024,1,400,0,0,8,01,00,0C,00,00,00,00,00
267024,0,100,0,0,8,03,22,02,06,00,00,00,00
267034,1,101,0,0,8,05,62,02,06,D0,07,E0,AA
267034,0,100,0,0,8,03,22,02,0D,00,00,00,00
267034,0,300,0,0,8,03,5A,00,5A,32,00,32,30
267034,0,301,0,0,3,E2,00,00
267044,1,101,0,0,8,04,62,02,0D,00,00,E0,AA
267044,1,201,0,0,5,00,00,00,00,60
267044,0,100,0,0,8,03,22,02,13,00,00,00,00
267044,1,101,0,0,8,07,62,02,13,13,01,2D,00
267054,0,100,0,0,8,03,22,02,00,00,00,00,00
267054,1,203,0,0,8,00,00,00,00,00,00,00,00
267054,1,101,0,0,8,05,62,02,00,02,05,E0,AA
267054,0,100,0,0,8,03,22,02,0B,00,00,00,00
267064,1,101,0,0,8,05,62,02,0B,00,1C,E0,AA
267064,0,100,0,0,8,03,22,02,17,00,00,00,00
267064,1,101,0,0,8,07,62,02,17,05,00,30,00
267074,1,206,0,0,8,00,00,00,00,00,00,00,00
267084,0,300,0,0,8,03,5A,00,5A,32,00,32,31
267084,0,301,0,0,3,B3,01,00
267094,0,450,0,0,2,4A,00
267104,1,401,0,0,8,3D,9C,00,00,46,00,00,00
267124,1,400,0,0,8,01,00,0C,00,00,00,00,00
267134,0,300,0,0,8,03,5A,00,5A,32,00,32,32
267134,0,301,0,0,3,6B,02,00
267144,1,201,0,0,5,00,00,00,00,60
267154,1,203,0,0,8,00,00,00,00,00,00,00,00
