206984,0,404,0,0,2,01,00
206984,0,300,0,0,8,03,5A,00,5A,32,00,32,31
206984,0,301,0,0,3,B3,01,00
206984,1,405,0,0,8,01,00,00,00,00,04,06,04
206994,0,450,0,0,2,4A,00
207004,1,201,0,0,5,00,00,00,00,68
207004,1,401,0,0,8,6C,3F,00,00,12,00,00,00
207014,1,203,0,0,8,00,00,00,00,00,00,FF,0F
207024,1,204,0,0,8,00,00,00,00,00,00,00,00
207024,1,400,0,0,8,00,00,04,00,00,00,00,00
207034,0,300,0,0,8,03,5A,00,5A,32,00,32,32
207034,1,206,0,0,8,00,00,00,00,00,00,00,00
207034,0,301,0,0,3,6B,02,00
207044,1,202,0,0,8,E2,00,00,00,00,00,00,00
207054,1,666,0,0,8,52,08,05,00,52,95,36,02
207064,1,665,0,0,8,00,00,00,53,4C,18,53,00
207074,1,200,0,0,8,00,00,00,00,00,00,00,00
207084,0,300,0,0,8,03,5A,00,5A,32,00,32,33
207084,0,301,0,0,3,96,03,00
207104,1,201,0,0,5,00,00,00,00,60
207104,1,401,0,0,8,6C,3F,00,00,49,00,00,00
207114,1,203,0,0,8,00,00,00,00,00,00,00,00
207114,0,4a4,0,0,2,01,00
207124,1,400,0,0,8,01,00,0C,00,00,00,00,00
207134,0,300,0,0,8,03,5A,00,5A,32,00,32,74
207134,0,301,0,0,3,03,04,00
207144,1,206,0,0,8,00,00,00,00,00,00,00,00
207154,0,450,0,0,2,4A,00
207184,0,300,0,0,8,03,5A,00,5A,32,00,32,75
207184,0,301,0,0,3,54,05,00
207204,1,201,0,0,5,00,00,00,00,60
207204,1,401,0,0,8,3D,9C,00,00,49,00,00,00
207214,1,203,0,0,8,00,00,00,00,00,00,00,00
207224,1,400,0,0,8,01,00,0C,00,00,00,00,00
207234,0,300,0,0,8,03,5A,00,5A,32,00,32,76
207234,0,301,0,0,3,F5,06,00
207244,1,206,0,0,8,00,00,00,00,00,00,00,00
207244,0,311,0,0,8,04,00,00,00,4B,00,00,00
207284,0,300,0,0,8,03,5A,00,5A,32,00,32,77
207284,0,301,0,0,3,B8,07,00
207304,1,201,0,0,5,00,00,00,00,60
207314,1,401,0,0,8,3D,9C,00,00,49,00,00,00
207314,0,450,0,0,2,4A,00
207314,1,203,0,0,8,00,00,00,00,00,00,00,00
207334,1,400,0,0,8,01,00,0C,00,00,00,00,00
207334,0,300,0,0,8,03,5A,00,5A,32,00,32,B8
207334,0,301,0,0,3,80,08,00
207344,1,206,0,0,8,00,00,00,00,00,00,00,00
207384,0,300,0,0,8,03,5A,00,5A,32,00,32,B9
207384,0,301,0,0,3,88,09,00
207404,1,201,0,0,5,00,00,00,00,60
207414,1,401,0,0,8,3D,9C,00,00,EE,00,00,00
207414,1,203,0,0,8,00,00,00,00,00,00,00,00
207434,1,400,0,0,8,01,00,0C,00,00,00,00,00
207434,0,300,0,0,8,03,5A,00,5A,32,00,32,BA
207434,0,301,0,0,3,C6,0A,00
207444,1,206,0,0,8,00,00,00,00,00,00,00,00
207444,0,404,0,0,2,4A,00
207444,1,405,0,0,8,4A,00,00,00,06,00,00,00
207464,0,404,0,0,2,02,30
207464,1,405,0,0,7,02,48,00,00,00,00,00
207484,0,300,0,0,8,03,5A,00,5A,32,00,32,BB
207484,0,301,0,0,3,43,0B,00
207494,1,402,0,0,8,4E,00,00,00,F8,AB,07,00
207494,0,404,0,0,2,44,00
207494,1,405,0,0,6,44,00,00,00,50,46
207504,1,201,0,0,5,00,00,00,00,60
207514,1,401,0,0,8,40,9C,00,00,EE,00,00,00
207514,1,203,0,0,8,00,00,00,00,00,00,00,00
207534,1,400,0,0,8,01,00,0C,00,00,00,00,00
207534,0,300,0,0,8,03,5A,00,5A,32,00,32,FC
207534,0,301,0,0,3,B5,0C,00
207544,1,206,0,0,8,00,00,00,00,00,00,00,00
207564,0,404,0,0,2,01,00
207564,1,405,0,0,8,01,00,00,00,00,04,06,04
207584,0,300,0,0,8,03,5A,00,5A,32,00,32,FD
207584,0,301,0,0,3,4E,0D,00
207594,0,404,0,0,2,A3,01
207594,1,405,0,0,5,A3,01,00,00,06
207604,1,201,0,0,5,00,00,00,00,60
207614,1,401,0,0,8,40,9C,00,00,48,00,00,00
207614,1,203,0,0,8,00,00,00,00,00,00,00,00
207624,0,404,0,0,2,20,00
207624,1,405,0,0,8,20,00,00,00,32,33,36,47
207634,1,400,0,0,8,01,00,0C,00,00,00,00,00
207634,0,300,0,0,8,03,5A,00,5A,32,00,32,FE
207634,0,301,0,0,3,1D,0E,00
207644,1,206,0,0,8,00,00,00,00,00,00,00,00
207654,0,404,0,0,2,21,00
207654,1,405,0,0,8,21,00,00,00,35,4C,41,31
207684,0,404,0,0,2,22,00
207684,1,405,0,0,8,22,00,00,00,30,30,34,52
207684,0,300,0,0,8,03,5A,00,5A,32,00,32,FF
207684,0,301,0,0,3,E8,0F,00
207704,1,201,0,0,5,00,00,00,00,60
207714,1,401,0,0,8,3D,9C,00,00,48,00,00,00
207714,1,203,0,0,8,00,00,00,00,00,00,00,00
207714,0,404,0,0,2,23,00
207714,1,405,0,0,8,23,00,00,00,4D,30,30,30
207734,1,400,0,0,8,01,00,0C,00,00,00,00,00
207734,0,300,0,0,8,03,5A,00,5A,32,00,32,30
207734,0,301,0,0,3,E2,00,00
207744,1,206,0,0,8,00,00,00,00,00,00,00,00
207754,0,404,0,0,2,24,00
207754,1,405,0,0,8,24,00,00,00,30,30,30,30
207784,0,300,0,0,8,03,5A,00,5A,32,00,32,31
207784,0,301,0,0,3,B3,01,00
207804,1,201,0,0,5,00,00,00,00,60
207814,0,404,0,0,2,25,00
207814,1,401,0,0,8,3D,9C,00,00,48,00,00,00
207814,1,405,0,0,8,25,00,00,00,30,30,30,30
207814,1,203,0,0,8,00,00,00,00,00,00,00,00
207834,1,400,0,0,8,01,00,0C,00,00,00,00,00
207834,0,300,0,0,8,03,5A,00,5A,32,00,32,32
207834,0,301,0,0,3,6B,02,00
207844,1,206,0,0,8,00,00,00,00,00,00,00,00
207844,0,404,0,0,2,26,00
207844,1,405,0,0,8,26,00,00,00,30,30,30,30
207874,0,404,0,0,2,27,00
207874,1,405,0,0,6,27,00,00,00,30,30
207884,0,300,0,0,8,03,5A,00,5A,32,00,32,33
207884,0,301,0,0,3,96,03,00
207904,1,201,0,0,5,00,00,00,00,60
207904,0,404,0,0,2,4C,00
207914,1,405,0,0,8,4C,00,00,00,01,24,00,00
207914,1,401,0,0,8,3D,9C,00,00,46,00,00,00
207914,1,203,0,0,8,00,00,00,00,00,00,00,00
207934,1,400,0,0,8,01,00,0C,00,00,00,00,00
207934,0,404,0,0,2,46,00
207934,1,405,0,0,5,46,00,00,00,00
207934,0,300,0,0,8,03,5A,00,5A,32,00,32,74
207934,0,301,0,0,3,03,04,00
207944,1,206,0,0,8,00,00,00,00,00,00,00,00
207964,0,404,0,0,2,4D,00
207964,1,405,0,0,8,4D,00,00,00,00,00,00,00
207984,0,300,0,0,8,03,5A,00,5A,32,00,32,75
207984,0,301,0,0,3,54,05,00
207994,1,403,0,0,8,64,00,00,00,40,E3,09,00
207994,0,404,0,0,2,50,00
207994,1,405,0,0,8,50,00,00,00,ED,00,F0,00
208004,1,201,0,0,5,00,00,00,00,60
208014,1,401,0,0,8,3D,9C,00,00,46,00,00,00
208014,1,203,0,0,8,00,00,00,00,00,00,00,00
208024,1,204,0,0,8,00,00,00,00,00,00,00,00
208034,1,400,0,0,8,01,00,0C,00,00,00,00,00
208034,0,300,0,0,8,03,5A,00,5A,32,00,32,76
208034,0,301,0,0,3,F5,06,00
208044,1,206,0,0,8,00,00,00,00,00,00,00,00
208044,1,202,0,0,8,E2,1B,00,00,33,99,05,00
208064,0,404,0,0,2,02,00
208064,1,405,0,0,8,02,00,00,00,53,49,43,54
208084,0,300,0,0,8,03,5A,00,5A,32,00,32,77
208084,0,301,0,0,3,B8,07,00
208094,0,404,0,0,2,0A,00
208094,1,405,0,0,8,0A,00,00,00,30,3A,00,00
208104,1,201,0,0,5,00,00,00,00,60
208114,1,401,0,0,8,3D,9C,00,00,46,00,00,00
208114,1,203,0,0,8,00,00,00,00,00,00,00,00
208124,0,404,0,0,2,04,00
208124,1,405,0,0,7,04,0,00,00,16,09,02
208134,1,400,0,0,8,01,00,0C,00,00,00,00,00
208134,0,300,0,0,8,03,5A,00,5A,32,00,32,B8
208134,0,301,0,0,3,80,08,00
208144,1,206,0,0,8,00,00,00,00,00,00,00,00
208154,0,404,0,0,2,B0,01
208154,1,405,0,0,6,B0,01,00,00,00,00
208184,0,404,0,0,2,B1,01
208184,1,405,0,0,6,B1,01,00,00,00,00
208184,0,300,0,0,8,03,5A,00,5A,32,00,32,B9
208184,0,301,0,0,3,88,09,00
208204,1,201,0,0,5,00,00,00,00,60
208214,1,401,0,0,8,40,9C,00,00,46,00,00,00
208214,1,203,0,0,8,00,00,00,00,00,00,00,00
208234,1,400,0,0,8,01,00,0C,00,00,00,00,00
208234,0,300,0,0,8,03,5A,00,5A,32,00,32,BA
208234,0,301,0,0,3,C6,0A,00
208244,1,206,0,0,8,00,00,00,00,00,00,00,00
208284,0,300,0,0,8,03,5A,00,5A,32,00,32,BB
208284,0,301,0,0,3,43,0B,00
208304,1,201,0,0,5,00,00,00,00,60
208314,1,401,0,0,8,40,9C,00,00,46,00,00,00
208314,1,203,0,0,8,00,00,00,00,00,00,00,00
208334,1,400,0,0,8,01,00,0C,00,00,00,00,00
208334,0,300,0,0,8,03,5A,00,5A,32,00,32,FC
208334,0,301,0,0,3,B5,0C,00
208344,1,206,0,0,8,00,00,00,00,00,00,00,00
208384,0,300,0,0,8,03,5A,00,5A,32,00,32,FD
208384,0,301,0,0,3,4E,0D,00
208404,1,201,0,0,5,00,00,00,00,60
208414,1,401,0,0,8,40,9C,00,00,46,00,00,00
208414,1,203,0,0,8,00,00,00,00,00,00,00,00
208434,1,400,0,0,8,01,00,0C,00,00,00,00,00
208434,0,300,0,0,8,03,5A,00,5A,32,00,32,FE
208434,0,301,0,0,3,1D,0E,00
208444,1,206,0,0,8,00,00,00,00,00,00,00,00
208464,0,100,0,0,8,03,22,02,03,00,00,00,00
208474,1,101,0,0,8,10,17,62,02,03,33,36,32
208474,0,100,0,0,3,30,00,00
208474,1,101,0,0,8,21,39,38,31,30,30,32,37
208474,1,101,0,0,8,22,30,39,32,32,30,37,37
208484,1,101,0,0,8,23,38,33,36,BC,92,00,00
208484,0,100,0,0,8,03,22,02,02,00,00,00,00
208484,1,101,0,0,8,10,1B,62,02,02,45,30,31
208484,0,300,0,0,8,03,5A,00,5A,32,00,32,FF
208484,0,100,0,0,3,30,00,00
208484,0,301,0,0,3,E8,0F,00
208494,1,101,0,0,8,21,36,38,30,2D,32,30,30
208494,1,402,0,0,8,4E,00,00,00,F8,AB,07,00
208494,1,101,0,0,8,22,32,32,30,39,33,30,2D
208494,1,101,0,0,8,23,33,2D,30,30,34,32,00
208504,0,100,0,0,8,03,22,02,04,00,00,00,00
208504,1,101,0,0,8,10,17,62,02,04,57,53,42
208504,1,201,0,0,5,00,00,00,00,60
208504,0,100,0,0,3,30,00,00
208504,1,101,0,0,8,21,43,30,30,31,31,33,30
208514,1,101,0,0,8,22,35,31,32,54,00,00,00
208514,1,401,0,0,8,3D,9C,00,00,46,00,00,00
208514,1,101,0,0,8,23,00,00,00,BC,92,00,00
208514,1,203,0,0,8,00,00,00,00,00,00,00,00
208514,0,100,0,0,8,03,22,02,07,00,00,00,00
208514,1,101,0,0,8,05,62,02,07,78,1E,E0,AA
208524,0,100,0,0,8,03,22,02,06,00,00,00,00
208524,1,101,0,0,8,05,62,02,06,60,09,E0,AA
208524,0,100,0,0,8,03,22,02,0D,00,00,00,00
208524,1,101,0,0,8,04,62,02,0D,00,9F,E0,AA
208524,0,100,0,0,8,03,22,02,13,00,00,00,00
208534,1,101,0,0,8,07,62,02,13,13,01,2D,00
208534,1,400,0,0,8,01,00,0C,00,00,00,00,00
208534,0,100,0,0,8,03,22,02,00,00,00,00,00
208534,0,300,0,0,8,03,5A,00,5A,32,00,32,30
208534,0,301,0,0,3,E2,00,00
208534,1,101,0,0,8,05,62,02,00,02,05,E0,AA
208544,1,206,0,0,8,00,00,00,00,00,00,00,00
208544,0,100,0,0,8,03,22,02,0B,00,00,00,00
208544,1,101,0,0,8,05,62,02,0B,00,1C,00,02
208544,0,100,0,0,8,03,22,02,17,00,00,00,00
208544,1,101,0,0,8,07,62,02,17,05,00,30,00
208564,0,404,0,0,2,4A,00
208564,1,405,0,0,8,4A,00,00,00,06,00,00,00
208584,0,300,0,0,8,03,5A,00,5A,32,00,32,31
208584,0,301,0,0,3,B3,01,00
208594,0,404,0,0,2,02,30
208594,1,405,0,0,7,02,48,00,00,00,00,00
208604,1,201,0,0,5,00,00,00,00,60
208614,1,401,0,0,8,3D,9C,00,00,46,00,00,00
208614,1,203,0,0,8,00,00,00,00,00,00,00,00
208624,0,404,0,0,2,44,00
208624,1,405,0,0,6,44,00,00,00,50,46
208634,1,400,0,0,8,01,00,0C,00,00,00,00,00
208634,0,300,0,0,8,03,5A,00,5A,32,00,32,32
208634,0,301,0,0,3,6B,02,00
208644,1,206,0,0,8,00,00,00,00,00,00,00,00
208654,0,404,0,0,2,01,00
208654,1,405,0,0,8,01,00,00,00,00,04,06,04
208684,0,300,0,0,8,03,5A,00,5A,32,00,32,33
208684,0,301,0,0,3,96,03,00
208694,0,404,0,0,2,A3,01
208694,1,405,0,0,5,A3,01,00,00,06
208704,1,201,0,0,5,00,00,00,00,60
208714,1,401,0,0,8,40,9C,00,00,46,00,00,00
208714,1,203,0,0,8,00,00,00,00,00,00,00,00
208714,0,404,0,0,2,20,00
208714,1,405,0,0,8,20,00,00,00,32,33,36,47
208734,1,400,0,0,8,01,00,0C,00,00,00,00,00
208734,0,300,0,0,8,03,5A,00,5A,32,00,32,74
208734,0,301,0,0,3,03,04,00
208744,1,206,0,0,8,00,00,00,00,00,00,00,00
208744,0,404,0,0,2,21,00
208744,1,405,0,0,8,21,00,00,00,35,4C,41,31
208774,0,404,0,0,2,22,00
208784,1,405,0,0,8,22,00,00,00,30,30,34,52
208784,0,300,0,0,8,03,5A,00,5A,32,00,32,75
208784,0,301,0,0,3,54,05,00
208804,1,201,0,0,5,00,00,00,00,60
208814,0,404,0,0,2,23,00
208814,1,405,0,0,8,23,00,00,00,4D,30,30,30
208814,1,401,0,0,8,40,9C,00,00,46,00,00,00
208814,1,203,0,0,8,00,00,00,00,00,00,00,00
208834,1,400,0,0,8,01,00,0C,00,00,00,00,00
208834,0,300,0,0,8,03,5A,00,5A,32,00,32,76
208834,0,301,0,0,3,F5,06,00
208844,1,206,0,0,8,00,00,00,00,00,00,00,00
208844,0,404,0,0,2,24,00
208844,1,405,0,0,8,24,00,00,00,30,30,30,30
208874,0,404,0,0,2,25,00
208874,1,405,0,0,8,25,00,00,00,30,30,30,30
208884,0,300,0,0,8,03,5A,00,5A,32,00,32,77
208884,0,301,0,0,3,B8,07,00
208904,1,201,0,0,5,00,00,00,00,60
208904,0,404,0,0,2,26,00
208904,1,405,0,0,8,26,00,00,00,30,30,30,30
208914,1,401,0,0,8,40,9C,00,00,45,00,00,00
208914,1,203,0,0,8,00,00,00,00,00,00,00,00
208934,1,400,0,0,8,01,00,0C,00,00,00,00,00
208934,0,404,0,0,2,27,00
208934,1,405,0,0,6,27,00,00,00,30,30
208934,0,300,0,0,8,03,5A,00,5A,32,00,32,B8
208934,0,301,0,0,3,80,08,00
208944,1,206,0,0,8,00,00,00,00,00,00,00,00
208964,0,404,0,0,2,4C,00
208964,1,405,0,0,8,4C,00,00,00,01,24,00,00
208984,0,300,0,0,8,03,5A,00,5A,32,00,32,B9
208984,0,301,0,0,3,88,09,00
208994,1,403,0,0,8,64,00,00,00,40,E3,09,00
209004,1,201,0,0,5,00,00,00,00,60
209004,0,404,0,0,2,46,00
209004,1,405,0,0,5,46,00,00,00,00
209014,1,401,0,0,8,3D,9C,00,00,45,00,00,00
209014,1,203,0,0,8,00,00,00,00,00,00,00,00
209024,1,204,0,0,8,00,00,00,00,00,00,00,00
