242554,1,206,0,0,8,00,00,00,00,00,00,00,00
242554,0,300,0,0,8,03,5A,64,5A,32,00,32,37
242554,0,301,0,0,3,F5,06,00
242574,1,402,0,0,8,4E,00,00,00,F8,AB,07,00
242594,1,401,0,0,8,3D,9C,00,00,47,00,00,00
242604,0,300,0,0,8,03,5A,64,5A,32,00,32,F8
242604,0,301,0,0,3,B8,07,00
242614,1,400,0,0,8,01,00,0C,00,00,00,00,00
242614,1,201,0,0,5,00,00,00,00,62
242624,1,203,0,0,8,00,00,00,00,00,00,00,00
242654,1,206,0,0,8,00,00,00,00,00,00,00,00
242654,0,300,0,0,8,03,5A,64,5A,32,00,32,F9
242654,0,301,0,0,3,80,08,00
242694,1,401,0,0,8,3D,9C,00,00,47,00,00,00
242704,0,300,0,0,8,03,5A,64,5A,32,00,32,FA
242704,0,301,0,0,3,88,09,00
242714,1,400,0,0,8,01,00,0C,00,00,00,00,00
242714,1,201,0,0,5,00,00,00,00,62
242724,1,203,0,0,8,00,00,00,00,00,00,00,00
242754,1,206,0,0,8,00,00,00,00,00,00,00,00
242754,0,300,0,0,8,03,5A,64,5A,32,00,32,FB
242754,0,301,0,0,3,C6,0A,00
242794,1,401,0,0,8,3D,9C,00,00,47,00,00,00
242804,0,300,0,0,8,03,5A,64,5A,32,00,32,BC
242804,0,301,0,0,3,43,0B,00
242814,1,400,0,0,8,01,00,0C,00,00,00,00,00
242814,1,201,0,0,5,00,00,00,00,62
242824,1,203,0,0,8,00,00,00,00,00,00,00,00
242854,1,206,0,0,8,00,00,00,00,00,00,00,00
242854,0,300,0,0,8,03,5A,64,5A,32,00,32,BD
242854,0,301,0,0,3,B5,0C,00
242894,1,401,0,0,8,3D,9C,00,00,47,00,00,00
242904,0,300,0,0,8,03,5A,64,5A,32,00,32,BE
242904,0,301,0,0,3,4E,0D,00
242914,1,400,0,0,8,01,00,0C,00,00,00,00,00
242914,1,201,0,0,5,00,00,00,00,62
242924,1,203,0,0,8,00,00,00,00,00,00,00,00
242954,1,206,0,0,8,00,00,00,00,00,00,00,00
242954,0,300,0,0,8,03,5A,64,5A,32,00,32,BF
242954,0,301,0,0,3,1D,0E,00
242994,1,401,0,0,8,3D,9C,00,00,47,00,00,00
243004,0,300,0,0,8,03,5A,64,5A,32,00,32,70
243004,0,301,0,0,3,E8,0F,00
243014,1,400,0,0,8,01,00,0C,00,00,00,00,00
243014,1,201,0,0,5,00,00,00,00,62
243024,1,203,0,0,8,00,00,00,00,00,00,00,00
243034,1,204,0,0,8,00,00,00,00,00,00,00,00
243054,1,206,0,0,8,00,00,00,00,00,00,00,00
243054,1,202,0,0,8,E2,1D,00,00,33,99,05,00
243054,0,300,0,0,8,03,5A,64,5A,32,00,32,71
243054,0,301,0,0,3,E2,00,00
243064,1,666,0,0,8,52,08,05,00,52,95,36,02
243074,1,403,0,0,8,64,00,00,00,40,E3,09,00
243074,1,665,0,0,8,00,00,00,53,4C,18,53,00
243084,1,200,0,0,8,4E,00,F8,AB,07,00,00,00
243094,1,401,0,0,8,3D,9C,00,00,47,00,00,00
243104,0,300,0,0,8,03,5A,64,5A,32,00,32,72
243104,0,301,0,0,3,B3,01,00
243114,1,400,0,0,8,01,00,0C,00,00,00,00,00
243114,1,201,0,0,5,00,00,00,00,62
243124,1,203,0,0,8,00,00,00,00,00,00,00,00
243154,1,206,0,0,8,00,00,00,00,00,00,00,00
243154,0,300,0,0,8,03,5A,64,5A,32,00,32,73
243154,0,301,0,0,3,6B,02,00
243194,1,401,0,0,8,3D,9C,00,00,47,00,00,00
243204,0,300,0,0,8,03,5A,64,5A,32,00,32,34
243204,0,301,0,0,3,96,03,00
243214,1,400,0,0,8,01,00,0C,00,00,00,00,00
243214,1,201,0,0,5,00,00,00,00,62
243224,1,203,0,0,8,00,00,00,00,00,00,00,00
243254,1,206,0,0,8,00,00,00,00,00,00,00,00
243254,0,300,0,0,8,03,5A,64,5A,32,00,32,35
243254,0,301,0,0,3,03,04,00
243294,1,401,0,0,8,3D,9C,00,00,47,00,00,00
243304,0,300,0,0,8,03,5A,64,5A,32,00,32,36
243304,0,301,0,0,3,54,05,00
243314,1,400,0,0,8,01,00,0C,00,00,00,00,00
243314,1,201,0,0,5,00,00,00,00,62
243324,1,203,0,0,8,00,00,00,00,00,00,00,00
243354,1,206,0,0,8,00,00,00,00,00,00,00,00
243354,0,300,0,0,8,03,5A,64,5A,32,00,32,37
243354,0,301,0,0,3,F5,06,00
243394,1,401,0,0,8,3D,9C,00,00,46,00,00,00
243404,0,300,0,0,8,03,5A,64,5A,32,00,32,F8
243404,0,301,0,0,3,B8,07,00
243414,1,400,0,0,8,01,00,0C,00,00,00,00,00
243414,1,201,0,0,5,00,00,00,00,62
243424,1,203,0,0,8,00,00,00,00,00,00,00,00
243454,1,206,0,0,8,00,00,00,00,00,00,00,00
