timestamp,cadence,distance,speed,power,enhanced speed,motor power,ebike battery level,ebike assist mode,raw speed,motor profile scale,motor current scale
1096199864,0,31800,4944,0,4944,0,100,5,2.9166667461395264,0,0
1096199865,0,32200,5139,0,5139,0,100,5,2.9166667461395264,0,0
1096199866,0,32800,5306,0,5306,0,100,5,2.9166667461395264,0,0
1096199867,0,33300,5509,0,5509,0,100,5,2.9166667461395264,0,0
1096199868,0,33900,5694,0,5694,0,100,5,2.9166667461395264,0,0
1096199869,0,34300,5889,0,5889,0,100,5,2.9166667461395264,0,0
1096199870,0,35000,6065,0,6065,0,100,5,2.9166667461395264,0,0
1096199871,0,35600,6250,0,6250,0,100,5,2.9166667461395264,0,0
1096199872,0,36300,6417,0,6417,0,100,5,2.9166667461395264,0,0
1096199873,0,36900,6602,0,6602,0,100,5,2.9166667461395264,0,0
1096199874,0,37600,6583,0,6583,0,100,5,2.9166667461395264,0,0
1096199875,0,38200,6000,0,6000,0,100,5,2.9166667461395264,0,0
1096199876,0,38900,5444,0,5444,0,100,5,2.9166667461395264,0,0
1096199877,0,39300,4944,0,4944,0,100,5,2.9166667461395264,0,0
1096199878,0,39700,4917,0,4917,0,100,5,2.9166667461395264,0,0
1096199879,0,40400,5000,0,5000,0,100,5,2.9166667461395264,0,0
1096199880,0,40800,5083,0,5083,0,100,5,2.9166667461395264,0,0
1096199881,0,41300,4694,0,4694,0,100,5,2.9166667461395264,0,0
1096199882,0,41700,3833,0,3833,0,100,5,2.9166667461395264,0,0
1096199883,0,42100,3222,0,3222,0,100,5,2.9166667461395264,0,0
1096199884,0,42300,2667,0,2667,0,100,5,2.9166667461395264,0,0
1096199885,0,42600,1778,0,1778,0,100,5,2.9166667461395264,0,0
1096199886,0,42800,1750,0,1750,0,100,5,2.9166667461395264,0,0
1096199887,0,43000,1750,0,1750,0,100,5,2.9166667461395264,0,0
1096199888,0,43000,1056,0,1056,0,100,5,2.9166667461395264,0,0
1096199889,0,43000,0,0,0,0,100,5,2.9166667461395264,0,0
1096199890,0,43000,0,0,0,0,100,5,2.9166667461395264,0,0
