2024-09-25T11:56:30.975070500+00:00,,300,,,8,00,5A,64,5A,00,00,00,FB
2024-09-25T11:56:30.975558500+00:00,,301,,,3,43,0B,00,,,,,
2024-09-25T11:56:31.025074000+00:00,,300,,,8,00,5A,64,5A,00,00,00,8C
2024-09-25T11:56:31.025554000+00:00,,301,,,3,B5,0C,00,,,,,
2024-09-25T11:56:31.075081500+00:00,,300,,,8,00,5A,64,5A,00,00,00,9D
2024-09-25T11:56:31.075565500+00:00,,301,,,3,4E,0D,00,,,,,
2024-09-25T11:56:31.125086000+00:00,,300,,,8,00,5A,64,5A,00,00,00,AE
2024-09-25T11:56:31.125570000+00:00,,301,,,3,1D,0E,00,,,,,
2024-09-25T11:56:31.175089500+00:00,,300,,,8,00,5A,64,5A,00,00,00,BF
2024-09-25T11:56:31.175573500+00:00,,301,,,3,E8,0F,00,,,,,
2024-09-25T11:56:31.225094000+00:00,,300,,,8,00,5A,64,5A,00,00,00,40
2024-09-25T11:56:31.225578000+00:00,,301,,,3,E2,00,00,,,,,
2024-09-25T11:56:31.275102500+00:00,,300,,,8,00,5A,64,5A,00,00,00,51
2024-09-25T11:56:31.275586500+00:00,,301,,,3,B3,01,00,,,,,
2024-09-25T11:56:31.325106500+00:00,,300,,,8,00,5A,64,5A,00,00,00,62
2024-09-25T11:56:31.325590500+00:00,,301,,,3,6B,02,00,,,,,
2024-09-25T11:56:31.375110500+00:00,,300,,,8,00,5A,64,5A,00,00,00,73
2024-09-25T11:56:31.375590500+00:00,,301,,,3,96,03,00,,,,,
2024-09-25T11:56:31.425116500+00:00,,300,,,8,00,5A,64,5A,00,00,00,04
2024-09-25T11:56:31.425604500+00:00,,301,,,3,03,04,00,,,,,
2024-09-25T11:56:31.475121000+00:00,,300,,,8,00,5A,64,5A,00,00,00,15
2024-09-25T11:56:31.475601500+00:00,,301,,,3,54,05,00,,,,,
2024-09-25T11:56:31.525128000+00:00,,300,,,8,00,5A,64,5A,00,00,00,26
2024-09-25T11:56:31.525608000+00:00,,301,,,3,F5,06,00,,,,,
2024-09-25T11:56:31.575134000+00:00,,300,,,8,00,5A,64,5A,00,00,00,37
2024-09-25T11:56:31.575614000+00:00,,301,,,3,B8,07,00,,,,,
2024-09-25T11:56:31.625917000+00:00,,300,,,8,00,5A,64,5A,00,00,00,C8
2024-09-25T11:56:31.626397000+00:00,,301,,,3,80,08,00,,,,,
2024-09-25T11:56:31.675143000+00:00,,300,,,8,00,5A,64,5A,00,00,00,D9
2024-09-25T11:56:31.675623000+00:00,,301,,,3,88,09,00,,,,,
2024-09-25T11:56:31.725150500+00:00,,300,,,8,00,5A,64,5A,00,00,00,EA
2024-09-25T11:56:31.725634500+00:00,,301,,,3,C6,0A,00,,,,,
2024-09-25T11:56:31.775153000+00:00,,300,,,8,00,5A,64,5A,00,00,00,FB
2024-09-25T11:56:31.775641000+00:00,,301,,,3,43,0B,00,,,,,
2024-09-25T11:56:31.825156500+00:00,,300,,,8,00,5A,64,5A,00,00,00,8C
2024-09-25T11:56:31.825636500+00:00,,301,,,3,B5,0C,00,,,,,
2024-09-25T11:56:31.875164000+00:00,,300,,,8,00,5A,64,5A,00,00,00,9D
2024-09-25T11:56:31.875648000+00:00,,301,,,3,4E,0D,00,,,,,
2024-09-25T11:56:31.925168500+00:00,,300,,,8,00,5A,64,5A,00,00,00,AE
2024-09-25T11:56:31.925652500+00:00,,301,,,3,1D,0E,00,,,,,
2024-09-25T11:56:31.975172500+00:00,,300,,,8,00,5A,64,5A,00,00,00,BF
2024-09-25T11:56:31.975656500+00:00,,301,,,3,E8,0F,00,,,,,
2024-09-25T11:56:32.025181000+00:00,,300,,,8,00,5A,64,5A,00,00,00,40
2024-09-25T11:56:32.025665000+00:00,,301,,,3,E2,00,00,,,,,
2024-09-25T11:56:32.075185500+00:00,,300,,,8,00,5A,64,5A,00,00,00,51
2024-09-25T11:56:32.075669500+00:00,,301,,,3,B3,01,00,,,,,
2024-09-25T11:56:32.125190000+00:00,,300,,,8,00,5A,64,5A,00,00,00,62
2024-09-25T11:56:32.125674000+00:00,,301,,,3,6B,02,00,,,,,
2024-09-25T11:56:32.175195000+00:00,,300,,,8,00,5A,64,5A,00,00,00,73
2024-09-25T11:56:32.175675000+00:00,,301,,,3,96,03,00,,,,,
2024-09-25T11:56:32.225200500+00:00,,300,,,8,00,5A,64,5A,00,00,00,04
2024-09-25T11:56:32.225688500+00:00,,301,,,3,03,04,00,,,,,
2024-09-25T11:56:32.275205500+00:00,,300,,,8,00,5A,64,5A,00,00,00,15
2024-09-25T11:56:32.275685500+00:00,,301,,,3,54,05,00,,,,,
2024-09-25T11:56:32.325212500+00:00,,300,,,8,00,5A,64,5A,00,00,00,26
2024-09-25T11:56:32.325692500+00:00,,301,,,3,F5,06,00,,,,,
2024-09-25T11:56:32.375217000+00:00,,300,,,8,00,5A,64,5A,00,00,00,37
2024-09-25T11:56:32.375697000+00:00,,301,,,3,B8,07,00,,,,,
2024-09-25T11:56:32.425219500+00:00,,300,,,8,00,5A,64,5A,00,00,00,C8
2024-09-25T11:56:32.425699500+00:00,,301,,,3,80,08,00,,,,,
2024-09-25T11:56:32.475225500+00:00,,300,,,8,00,5A,64,5A,00,00,00,D9
2024-09-25T11:56:32.475705500+00:00,,301,,,3,88,09,00,,,,,
2024-09-25T11:56:32.525232500+00:00,,300,,,8,00,5A,64,5A,00,00,00,EA
2024-09-25T11:56:32.525716500+00:00,,301,,,3,C6,0A,00,,,,,
2024-09-25T11:56:32.575238500+00:00,,300,,,8,00,5A,64,5A,00,00,00,FB
2024-09-25T11:56:32.575726500+00:00,,301,,,3,43,0B,00,,,,,
2024-09-25T11:56:32.618804500+00:00,,404,,,2,4A,00,,,,,,
