name,type,start_time,duration,"identifier","num_data_bytes","crc","ack","data"
"CAN","identifier_field",0.004492,0.000056,0x0000000000000404,,,,
"CAN","control_field",0.004556,0.000012,,0x0000000000000002,,,
"CAN","data_field",0.004572,0.000028,,,,,0x20
"CAN","data_field",0.004608,0.000032,,,,,0x00
"CAN","crc_field",0.004644,0.00006,,,0x0000000000007EC6,,
"CAN","ack_field",0.004712,0.000004,,,,true,
"CAN","identifier_field",0.035476,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.03554,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.035556,0.000032,,,,,0x03
"CAN","data_field",0.035592,0.000028,,,,,0x5A
"CAN","data_field",0.035624,0.000028,,,,,0x64
"CAN","data_field",0.035656,0.000028,,,,,0x5A
"CAN","data_field",0.035688,0.000028,,,,,0x5A
"CAN","data_field",0.03572,0.000032,,,,,0x00
"CAN","data_field",0.035756,0.000032,,,,,0x5A
"CAN","data_field",0.035792,0.000032,,,,,0xFC
"CAN","crc_field",0.035828,0.000056,,,0x00000000000043A1,,
"CAN","ack_field",0.035892,0.000004,,,,true,
"CAN","identifier_field",0.035944,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.036004,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.036024,0.000028,,,,,0xB5
"CAN","data_field",0.036056,0.000028,,,,,0x0C
"CAN","data_field",0.036088,0.000032,,,,,0x00
"CAN","crc_field",0.036128,0.00006,,,0x00000000000072FC,,
"CAN","ack_field",0.036196,0.000004,,,,true,
"CAN","identifier_field",0.041125,0.000056,0x0000000000000404,,,,
"CAN","control_field",0.041189,0.000012,,0x0000000000000002,,,
"CAN","data_field",0.041205,0.000028,,,,,0x21
"CAN","data_field",0.041237,0.000032,,,,,0x00
"CAN","crc_field",0.041273,0.000056,,,0x0000000000003AE0,,
"CAN","ack_field",0.041341,0.000004,,,,true,
"CAN","identifier_field",0.067004,0.000056,0x0000000000000404,,,,
"CAN","control_field",0.067068,0.000012,,0x0000000000000002,,,
"CAN","data_field",0.067084,0.000028,,,,,0x22
"CAN","data_field",0.067116,0.000032,,,,,0x00
"CAN","crc_field",0.067152,0.00006,,,0x0000000000003313,,
"CAN","ack_field",0.06722,0.000004,,,,true,
"CAN","identifier_field",0.085479,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.085543,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.085559,0.000032,,,,,0x03
"CAN","data_field",0.085595,0.000028,,,,,0x5A
"CAN","data_field",0.085627,0.000028,,,,,0x64
"CAN","data_field",0.085659,0.000028,,,,,0x5A
"CAN","data_field",0.085691,0.000028,,,,,0x5A
"CAN","data_field",0.085723,0.000032,,,,,0x00
"CAN","data_field",0.085759,0.000032,,,,,0x5A
"CAN","data_field",0.085795,0.000032,,,,,0xFD
"CAN","crc_field",0.085831,0.000056,,,0x0000000000000638,,
"CAN","ack_field",0.085895,0.000004,,,,true,
"CAN","identifier_field",0.085947,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.086007,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.086027,0.000028,,,,,0x4E
"CAN","data_field",0.086059,0.000032,,,,,0x0D
"CAN","data_field",0.086095,0.000032,,,,,0x00
"CAN","crc_field",0.086131,0.00006,,,0x000000000000581C,,
"CAN","ack_field",0.086199,0.000004,,,,true,
"CAN","identifier_field",0.09837,0.000056,0x0000000000000404,,,,
"CAN","control_field",0.098434,0.000012,,0x0000000000000002,,,
