name,type,start_time,duration,"identifier","num_data_bytes","crc","ack","data"
"CAN","identifier_field",0.005624,0.000056,0x0000000000000404,,,,
"CAN","control_field",0.005688,0.000012,,0x0000000000000002,,,
"CAN","data_field",0.005704,0.000028,,,,,0x46
"CAN","data_field",0.005736,0.000032,,,,,0x00
"CAN","crc_field",0.005772,0.00006,,,0x0000000000001DEB,,
"CAN","ack_field",0.00584,0.000004,,,,true,
"CAN","identifier_field",0.017525,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.017589,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.017605,0.000032,,,,,0x03
"CAN","data_field",0.017641,0.000028,,,,,0x5A
"CAN","data_field",0.017673,0.000028,,,,,0x64
"CAN","data_field",0.017705,0.000028,,,,,0x5A
"CAN","data_field",0.017737,0.000028,,,,,0x64
"CAN","data_field",0.017769,0.000032,,,,,0x00
"CAN","data_field",0.017809,0.000028,,,,,0x64
"CAN","data_field",0.017841,0.000028,,,,,0x21
"CAN","crc_field",0.017873,0.000064,,,0x0000000000007A07,,
"CAN","ack_field",0.017945,0.000004,,,,true,
"CAN","identifier_field",0.017997,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.018057,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.018077,0.000028,,,,,0xB3
"CAN","data_field",0.018109,0.000032,,,,,0x01
"CAN","data_field",0.018145,0.000032,,,,,0x00
"CAN","crc_field",0.018181,0.00006,,,0x0000000000007FC5,,
"CAN","ack_field",0.018249,0.000004,,,,true,
"CAN","identifier_field",0.036772,0.000056,0x0000000000000404,,,,
"CAN","control_field",0.036836,0.000012,,0x0000000000000002,,,
"CAN","data_field",0.036852,0.000028,,,,,0x4D
"CAN","data_field",0.036884,0.000032,,,,,0x00
"CAN","crc_field",0.03692,0.000056,,,0x0000000000006DE7,,
"CAN","ack_field",0.036984,0.000004,,,,true,
"CAN","identifier_field",0.067529,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.067593,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.067609,0.000032,,,,,0x03
"CAN","data_field",0.067645,0.000028,,,,,0x5A
"CAN","data_field",0.067677,0.000028,,,,,0x64
"CAN","data_field",0.067709,0.000028,,,,,0x5A
"CAN","data_field",0.067741,0.000028,,,,,0x64
"CAN","data_field",0.067773,0.000032,,,,,0x00
"CAN","data_field",0.067813,0.000028,,,,,0x64
"CAN","data_field",0.067845,0.000028,,,,,0x32
"CAN","crc_field",0.067877,0.000056,,,0x0000000000005CA2,,
"CAN","ack_field",0.067941,0.000004,,,,true,
"CAN","identifier_field",0.067993,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.068053,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.068073,0.000028,,,,,0x6B
"CAN","data_field",0.068105,0.000032,,,,,0x02
"CAN","data_field",0.068141,0.000032,,,,,0x00
"CAN","crc_field",0.068177,0.000056,,,0x0000000000004E8A,,
"CAN","ack_field",0.068241,0.000004,,,,true,
"CAN","identifier_field",0.068293,0.000056,0x0000000000000404,,,,
"CAN","control_field",0.068357,0.000012,,0x0000000000000002,,,
"CAN","data_field",0.068373,0.000028,,,,,0x50
"CAN","data_field",0.068405,0.000036,,,,,0x00
"CAN","crc_field",0.068445,0.000056,,,0x000000000000386A,,
"CAN","ack_field",0.068509,0.000004,,,,true,
"CAN","identifier_field",0.104549,0.000056,0x0000000000000404,,,,
"CAN","control_field",0.104613,0.000012,,0x0000000000000002,,,
"CAN","data_field",0.104629,0.000032,,,,,0x02
"CAN","data_field",0.104665,0.000032,,,,,0x00
"CAN","crc_field",0.104701,0.00006,,,0x0000000000005FDD,,
"CAN","ack_field",0.104769,0.000004,,,,true,
"CAN","identifier_field",0.117533,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.117597,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.117613,0.000032,,,,,0x03
"CAN","data_field",0.117649,0.000028,,,,,0x5A
"CAN","data_field",0.117681,0.000028,,,,,0x64
"CAN","data_field",0.117713,0.000028,,,,,0x5A
"CAN","data_field",0.117745,0.000028,,,,,0x64
"CAN","data_field",0.117777,0.000032,,,,,0x00
"CAN","data_field",0.117817,0.000028,,,,,0x64
"CAN","data_field",0.117849,0.000028,,,,,0x23
"CAN","crc_field",0.117881,0.000056,,,0x00000000000034AC,,
"CAN","ack_field",0.117945,0.000004,,,,true,
"CAN","identifier_field",0.117997,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.118057,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.118077,0.000028,,,,,0x96
