Timestamp,IsSPI,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
2.418413,,301,,,3,B8,07,00,,,,,
2.467952,,300,,,8,03,A5,64,5A,64,00,64,F8
2.46842,,301,,,3,80,08,00,,,,,
2.517956,,300,,,8,03,A5,64,5A,64,00,64,E9
2.518424,,301,,,3,88,09,00,,,,,
2.567961,,300,,,8,03,A5,64,5A,64,00,64,FA
2.568429,,301,,,3,C6,0A,00,,,,,
2.617969,,300,,,8,03,A5,64,5A,64,00,64,EB
2.618433,,301,,,3,43,0B,00,,,,,
2.667973,,300,,,8,03,A5,64,5A,64,00,64,FC
2.668445,,301,,,3,B5,0C,00,,,,,
2.717977,,300,,,8,03,A5,64,5A,64,00,64,ED
2.718441,,301,,,3,4E,0D,00,,,,,
2.767985,,300,,,8,03,A5,64,5A,64,00,64,FE
2.768461,,301,,,3,1D,0E,00,,,,,
2.817989,,300,,,8,03,A5,64,5A,64,00,64,EF
2.818457,,301,,,3,E8,0F,00,,,,,
2.867993,,300,,,8,03,A5,64,5A,64,00,64,70
2.868465,,301,,,3,E2,00,00,,,,,
2.918,,300,,,8,03,A5,64,5A,64,00,64,61
2.918464,,301,,,3,B3,01,00,,,,,
2.968005,,300,,,8,03,A5,64,5A,64,00,64,72
2.968469,,301,,,3,6B,02,00,,,,,
3.018788,,300,,,8,03,A5,64,5A,64,00,64,63
3.019252,,301,,,3,96,03,00,,,,,
3.068016,,300,,,8,03,A5,64,5A,64,00,64,74
3.06848,,301,,,3,03,04,00,,,,,
3.11802,,300,,,8,03,A5,64,5A,64,00,64,65
3.118484,,301,,,3,54,05,00,,,,,
3.168025,,300,,,8,03,A5,64,5A,64,00,64,76
3.168497,,301,,,3,F5,06,00,,,,,
3.218029,,300,,,8,03,A5,64,5A,64,00,64,67
3.218497,,301,,,3,B8,07,00,,,,,
3.268035,,300,,,8,03,A5,64,5A,64,00,64,F8
3.268503,,301,,,3,80,08,00,,,,,
3.318042,,300,,,8,03,A5,64,5A,64,00,64,E9
3.31851,,301,,,3,88,09,00,,,,,
3.368047,,300,,,8,03,A5,64,5A,64,00,64,FA
3.368516,,301,,,3,C6,0A,00,,,,,
3.418051,,300,,,8,03,A5,64,5A,64,00,64,EB
3.418515,,301,,,3,43,0B,00,,,,,
3.468056,,300,,,8,03,A5,64,5A,64,00,64,FC
3.468528,,301,,,3,B5,0C,00,,,,,
3.51806,,300,,,8,03,A5,64,5A,64,00,64,ED
3.518524,,301,,,3,4E,0D,00,,,,,
3.568068,,300,,,8,03,A5,64,5A,64,00,64,FE
3.568544,,301,,,3,1D,0E,00,,,,,
3.618072,,300,,,8,03,A5,64,5A,64,00,64,EF
3.61854,,301,,,3,E8,0F,00,,,,,
3.668078,,300,,,8,03,A5,64,5A,64,00,64,70
3.66855,,301,,,3,E2,00,00,,,,,
3.718082,,300,,,8,03,A5,64,5A,64,00,64,61
3.718546,,301,,,3,B3,01,00,,,,,
3.768087,,300,,,8,03,A5,64,5A,64,00,64,72
3.768551,,301,,,3,6B,02,00,,,,,
3.818093,,300,,,8,03,A5,64,5A,64,00,64,63
3.818557,,301,,,3,96,03,00,,,,,
3.868097,,300,,,8,03,A5,64,5A,64,00,64,74
3.868561,,301,,,3,03,04,00,,,,,
3.919104,,300,,,8,03,A5,64,5A,64,00,64,65
3.919568,,301,,,3,54,05,00,,,,,
3.969109,,300,,,8,03,A5,64,5A,64,00,64,76
3.969581,,301,,,3,F5,06,00,,,,,
4.019893,,300,,,8,03,A5,64,5A,64,00,64,67
4.020361,,301,,,3,B8,07,00,,,,,
4.06912,,300,,,8,03,A5,64,5A,64,00,64,F8
4.069588,,301,,,3,80,08,00,,,,,
4.119128,,300,,,8,03,A5,64,5A,64,00,64,E9
4.119596,,301,,,3,88,09,00,,,,,
4.169129,,300,,,8,03,A5,64,5A,64,00,64,FA
4.169597,,301,,,3,C6,0A,00,,,,,
4.219136,,300,,,8,03,A5,64,5A,64,00,64,EB
4.2196,,301,,,3,43,0B,00,,,,,
4.269141,,300,,,8,03,A5,64,5A,64,00,64,FC
4.269613,,301,,,3,B5,0C,00,,,,,
4.319144,,300,,,8,03,A5,64,5A,64,00,64,ED
4.319609,,301,,,3,4E,0D,00,,,,,
