Timestamp,IsSPI,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
2.440006,,301,,,3,B5,0C,00,,,,,
2.48953,,300,,,8,00,5A,64,5A,00,00,00,9D
2.490014,,301,,,3,4E,0D,00,,,,,
2.540535,,300,,,8,00,5A,64,5A,00,00,00,AE
2.541019,,301,,,3,1D,0E,00,,,,,
2.59054,,300,,,8,00,5A,64,5A,00,00,00,BF
2.591024,,301,,,3,E8,0F,00,,,,,
2.641326,,300,,,8,00,5A,64,5A,00,00,00,40
2.64181,,301,,,3,E2,00,00,,,,,
2.690552,,300,,,8,00,5A,64,5A,00,00,00,51
2.691036,,301,,,3,B3,01,00,,,,,
2.740558,,300,,,8,00,5A,64,5A,00,00,00,62
2.741042,,301,,,3,6B,02,00,,,,,
2.790561,,300,,,8,00,5A,64,5A,00,00,00,73
2.791041,,301,,,3,96,03,00,,,,,
2.840568,,300,,,8,00,5A,64,5A,00,00,00,04
2.841056,,301,,,3,03,04,00,,,,,
2.890573,,300,,,8,00,5A,64,5A,00,00,00,15
2.891053,,301,,,3,54,05,00,,,,,
2.940579,,300,,,8,00,5A,64,5A,00,00,00,26
2.941059,,301,,,3,F5,06,00,,,,,
2.990582,,300,,,8,00,5A,64,5A,00,00,00,37
2.991062,,301,,,3,B8,07,00,,,,,
3.041589,,300,,,8,00,5A,64,5A,00,00,00,C8
3.042069,,301,,,3,80,08,00,,,,,
3.091594,,300,,,8,00,5A,64,5A,00,00,00,D9
3.092074,,301,,,3,88,09,00,,,,,
3.1416,,300,,,8,00,5A,64,5A,00,00,00,EA
3.142084,,301,,,3,C6,0A,00,,,,,
3.191603,,300,,,8,00,5A,64,5A,00,00,00,FB
3.192091,,301,,,3,43,0B,00,,,,,
3.241609,,300,,,8,00,5A,64,5A,00,00,00,8C
3.242089,,301,,,3,B5,0C,00,,,,,
3.291614,,300,,,8,00,5A,64,5A,00,00,00,9D
3.292098,,301,,,3,4E,0D,00,,,,,
3.341619,,300,,,8,00,5A,64,5A,00,00,00,AE
3.342103,,301,,,3,1D,0E,00,,,,,
3.391624,,300,,,8,00,5A,64,5A,00,00,00,BF
3.392108,,301,,,3,E8,0F,00,,,,,
3.44163,,300,,,8,00,5A,64,5A,00,00,00,40
3.442114,,301,,,3,E2,00,00,,,,,
3.491637,,300,,,8,00,5A,64,5A,00,00,00,51
3.492121,,301,,,3,B3,01,00,,,,,
3.541689,,300,,,8,00,5A,64,5A,00,00,00,62
3.542173,,301,,,3,6B,02,00,,,,,
3.591648,,300,,,8,00,5A,64,5A,00,00,00,73
3.592128,,301,,,3,96,03,00,,,,,
3.64243,,300,,,8,00,5A,64,5A,00,00,00,04
3.642918,,301,,,3,03,04,00,,,,,
3.691656,,300,,,8,00,5A,64,5A,00,00,00,15
3.692136,,301,,,3,54,05,00,,,,,
3.741662,,300,,,8,00,5A,64,5A,00,00,00,26
3.742142,,301,,,3,F5,06,00,,,,,
3.791666,,300,,,8,00,5A,64,5A,00,00,00,37
3.792146,,301,,,3,B8,07,00,,,,,
3.841672,,300,,,8,00,5A,64,5A,00,00,00,C8
3.842152,,301,,,3,80,08,00,,,,,
3.891677,,300,,,8,00,5A,64,5A,00,00,00,D9
3.892157,,301,,,3,88,09,00,,,,,
3.941683,,300,,,8,00,5A,64,5A,00,00,00,EA
3.942167,,301,,,3,C6,0A,00,,,,,
3.991689,,300,,,8,00,5A,64,5A,00,00,00,FB
3.992177,,301,,,3,43,0B,00,,,,,
4.041692,,300,,,8,00,5A,64,5A,00,00,00,8C
4.042172,,301,,,3,B5,0C,00,,,,,
4.0917,,300,,,8,00,5A,64,5A,00,00,00,9D
4.092184,,301,,,3,4E,0D,00,,,,,
4.141706,,300,,,8,00,5A,64,5A,00,00,00,AE
4.14219,,301,,,3,1D,0E,00,,,,,
4.191711,,300,,,8,00,5A,64,5A,00,00,00,BF
4.192195,,301,,,3,E8,0F,00,,,,,
4.241714,,300,,,8,00,5A,64,5A,00,00,00,40
4.242198,,301,,,3,E2,00,00,,,,,
4.291722,,300,,,8,00,5A,64,5A,00,00,00,51
4.292206,,301,,,3,B3,01,00,,,,,
4.341724,,300,,,8,00,5A,64,5A,00,00,00,62
4.342208,,301,,,3,6B,02,00,,,,,
4.391729,,300,,,8,00,5A,64,5A,00,00,00,73
4.392209,,301,,,3,96,03,00,,,,,
4.441735,,300,,,8,00,5A,64,5A,00,00,00,04
4.442223,,301,,,3,03,04,00,,,,,
4.49174,,300,,,8,00,5A,64,5A,00,00,00,15
4.49222,,301,,,3,54,05,00,,,,,
4.541746,,300,,,8,00,5A,64,5A,00,00,00,26
4.542226,,301,,,3,F5,06,00,,,,,
4.591753,,300,,,8,00,5A,64,5A,00,00,00,37
4.592233,,301,,,3,B8,07,00,,,,,
4.642534,,300,,,8,00,5A,64,5A,00,00,00,C8
4.643015,,301,,,3,80,08,00,,,,,
4.691764,,300,,,8,00,5A,64,5A,00,00,00,D9
4.692244,,301,,,3,88,09,00,,,,,
