name,type,start_time,duration,"identifier","num_data_bytes","crc","ack","data"
"CAN","identifier_field",0.034709,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.034773,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.034789,0.000032,,,,,0x03
"CAN","data_field",0.034825,0.000028,,,,,0x5A
"CAN","data_field",0.034857,0.000028,,,,,0x64
"CAN","data_field",0.034889,0.000028,,,,,0x5A
"CAN","data_field",0.034921,0.000032,,,,,0x0A
"CAN","data_field",0.034957,0.000032,,,,,0x00
"CAN","data_field",0.034993,0.000032,,,,,0x0A
"CAN","data_field",0.035029,0.000028,,,,,0x70
"CAN","crc_field",0.035061,0.00006,,,0x0000000000001A50,,
"CAN","ack_field",0.035129,0.000004,,,,true,
"CAN","identifier_field",0.035181,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.035241,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.035261,0.000032,,,,,0xE2
"CAN","data_field",0.035297,0.000032,,,,,0x00
"CAN","data_field",0.035333,0.000036,,,,,0x00
"CAN","crc_field",0.035373,0.000056,,,0x0000000000002F6A,,
"CAN","ack_field",0.035437,0.000004,,,,true,
"CAN","identifier_field",0.084713,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.084777,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.084793,0.000032,,,,,0x03
"CAN","data_field",0.084829,0.000028,,,,,0x5A
"CAN","data_field",0.084861,0.000028,,,,,0x64
"CAN","data_field",0.084893,0.000028,,,,,0x5A
"CAN","data_field",0.084925,0.000032,,,,,0x0A
"CAN","data_field",0.084961,0.000032,,,,,0x00
"CAN","data_field",0.084997,0.000032,,,,,0x0A
"CAN","data_field",0.085033,0.000028,,,,,0x61
"CAN","crc_field",0.085065,0.000056,,,0x000000000000725E,,
"CAN","ack_field",0.085129,0.000004,,,,true,
"CAN","identifier_field",0.085181,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.085241,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.085261,0.000028,,,,,0xB3
"CAN","data_field",0.085293,0.000032,,,,,0x01
"CAN","data_field",0.085329,0.000032,,,,,0x00
"CAN","crc_field",0.085365,0.00006,,,0x0000000000007FC5,,
"CAN","ack_field",0.085433,0.000004,,,,true,
"CAN","identifier_field",0.134714,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.134778,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.134794,0.000032,,,,,0x03
"CAN","data_field",0.13483,0.000028,,,,,0x5A
"CAN","data_field",0.134862,0.000028,,,,,0x64
"CAN","data_field",0.134894,0.000028,,,,,0x5A
"CAN","data_field",0.134926,0.000032,,,,,0x0A
"CAN","data_field",0.134962,0.000032,,,,,0x00
"CAN","data_field",0.134998,0.000032,,,,,0x0A
"CAN","data_field",0.135034,0.000028,,,,,0x52
"CAN","crc_field",0.135066,0.00006,,,0x0000000000000FD5,,
"CAN","ack_field",0.135134,0.000004,,,,true,
"CAN","identifier_field",0.135186,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.135246,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.135266,0.000028,,,,,0x6B
"CAN","data_field",0.135298,0.000032,,,,,0x02
"CAN","data_field",0.135334,0.000032,,,,,0x00
"CAN","crc_field",0.13537,0.000056,,,0x0000000000004E8A,,
"CAN","ack_field",0.135434,0.000004,,,,true,
"CAN","identifier_field",0.184721,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.184785,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.184801,0.000032,,,,,0x03
"CAN","data_field",0.184837,0.000028,,,,,0x5A
"CAN","data_field",0.184869,0.000028,,,,,0x64
"CAN","data_field",0.184901,0.000028,,,,,0x5A
"CAN","data_field",0.184933,0.000032,,,,,0x0A
"CAN","data_field",0.184969,0.000032,,,,,0x00
"CAN","data_field",0.185005,0.000032,,,,,0x0A
"CAN","data_field",0.185041,0.000028,,,,,0x43
"CAN","crc_field",0.185073,0.00006,,,0x00000000000067DB,,
"CAN","ack_field",0.185141,0.000004,,,,true,
"CAN","identifier_field",0.185193,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.185253,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.185273,0.000028,,,,,0x96
"CAN","data_field",0.185305,0.000032,,,,,0x03
"CAN","data_field",0.185341,0.000032,,,,,0x00
"CAN","crc_field",0.185377,0.00006,,,0x0000000000000AB9,,
"CAN","ack_field",0.185445,0.000004,,,,true,
"CAN","identifier_field",0.234728,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.234792,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.234808,0.000032,,,,,0x03
"CAN","data_field",0.234844,0.000028,,,,,0x5A
"CAN","data_field",0.234876,0.000028,,,,,0x64
"CAN","data_field",0.234908,0.000028,,,,,0x5A
"CAN","data_field",0.23494,0.000032,,,,,0x0A
"CAN","data_field",0.234976,0.000032,,,,,0x00
"CAN","data_field",0.235012,0.000032,,,,,0x0A
"CAN","data_field",0.235048,0.000028,,,,,0x34
"CAN","crc_field",0.23508,0.000056,,,0x000000000000315A,,
"CAN","ack_field",0.235144,0.000004,,,,true,
"CAN","identifier_field",0.235196,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.235256,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.235276,0.000032,,,,,0x03
"CAN","data_field",0.235312,0.000032,,,,,0x04
"CAN","data_field",0.235348,0.000032,,,,,0x00
"CAN","crc_field",0.235388,0.000056,,,0x0000000000000A50,,
"CAN","ack_field",0.235452,0.000004,,,,true,
"CAN","identifier_field",0.284731,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.284795,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.284811,0.000032,,,,,0x03
"CAN","data_field",0.284847,0.000028,,,,,0x5A
"CAN","data_field",0.284879,0.000028,,,,,0x64
"CAN","data_field",0.284911,0.000028,,,,,0x5A
"CAN","data_field",0.284943,0.000032,,,,,0x0A
"CAN","data_field",0.284979,0.000032,,,,,0x00
"CAN","data_field",0.285015,0.000032,,,,,0x0A
"CAN","data_field",0.285051,0.000028,,,,,0x25
"CAN","crc_field",0.285083,0.000056,,,0x0000000000005954,,
"CAN","ack_field",0.285147,0.000004,,,,true,
"CAN","identifier_field",0.285199,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.285259,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.285279,0.000028,,,,,0x54
"CAN","data_field",0.285311,0.000032,,,,,0x05
"CAN","data_field",0.285347,0.000032,,,,,0x00
"CAN","crc_field",0.285383,0.000056,,,0x000000000000342C,,
"CAN","ack_field",0.285447,0.000004,,,,true,
"CAN","identifier_field",0.334738,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.334802,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.334818,0.000032,,,,,0x03
"CAN","data_field",0.334854,0.000028,,,,,0x5A
"CAN","data_field",0.334886,0.000028,,,,,0x64
"CAN","data_field",0.334918,0.000028,,,,,0x5A
"CAN","data_field",0.33495,0.000032,,,,,0x0A
"CAN","data_field",0.334986,0.000032,,,,,0x00
"CAN","data_field",0.335022,0.000032,,,,,0x0A
"CAN","data_field",0.335058,0.000028,,,,,0x16
"CAN","crc_field",0.33509,0.000056,,,0x00000000000024DF,,
"CAN","ack_field",0.335158,0.000004,,,,true,
"CAN","identifier_field",0.33521,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.33527,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.33529,0.000032,,,,,0xF5
"CAN","data_field",0.335326,0.000032,,,,,0x06
"CAN","data_field",0.335362,0.000032,,,,,0x00
"CAN","crc_field",0.335398,0.00006,,,0x0000000000004168,,
"CAN","ack_field",0.335466,0.000004,,,,true,
"CAN","identifier_field",0.384743,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.384807,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.384823,0.000032,,,,,0x03
"CAN","data_field",0.384859,0.000028,,,,,0x5A
"CAN","data_field",0.384891,0.000028,,,,,0x64
"CAN","data_field",0.384923,0.000028,,,,,0x5A
"CAN","data_field",0.384955,0.000032,,,,,0x0A
"CAN","data_field",0.384991,0.000032,,,,,0x00
"CAN","data_field",0.385027,0.000032,,,,,0x0A
"CAN","data_field",0.385063,0.000032,,,,,0x07
"CAN","crc_field",0.385099,0.000056,,,0x0000000000004CD1,,
"CAN","ack_field",0.385163,0.000004,,,,true,
"CAN","identifier_field",0.385215,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.385275,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.385295,0.000028,,,,,0xB8
"CAN","data_field",0.385327,0.000032,,,,,0x07
"CAN","data_field",0.385363,0.000032,,,,,0x00
"CAN","crc_field",0.385399,0.000056,,,0x0000000000006ADB,,
"CAN","ack_field",0.385463,0.000004,,,,true,
"CAN","identifier_field",0.434746,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.43481,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.434826,0.000032,,,,,0x03
"CAN","data_field",0.434862,0.000028,,,,,0x5A
"CAN","data_field",0.434894,0.000028,,,,,0x64
"CAN","data_field",0.434926,0.000028,,,,,0x5A
"CAN","data_field",0.434958,0.000032,,,,,0x0A
"CAN","data_field",0.434994,0.000032,,,,,0x00
"CAN","data_field",0.43503,0.000032,,,,,0x0A
"CAN","data_field",0.435066,0.000032,,,,,0xF8
"CAN","crc_field",0.435102,0.000056,,,0x0000000000004C44,,
"CAN","ack_field",0.435166,0.000004,,,,true,
"CAN","identifier_field",0.435218,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.435278,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.435298,0.000032,,,,,0x80
"CAN","data_field",0.435334,0.000032,,,,,0x08
"CAN","data_field",0.43537,0.000036,,,,,0x00
"CAN","crc_field",0.43541,0.000056,,,0x0000000000007745,,
"CAN","ack_field",0.435474,0.000004,,,,true,
"CAN","identifier_field",0.484751,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.484815,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.484831,0.000032,,,,,0x03
"CAN","data_field",0.484867,0.000028,,,,,0x5A
"CAN","data_field",0.484899,0.000028,,,,,0x64
"CAN","data_field",0.484931,0.000028,,,,,0x5A
"CAN","data_field",0.484963,0.000032,,,,,0x0A
"CAN","data_field",0.484999,0.000032,,,,,0x00
"CAN","data_field",0.485035,0.000032,,,,,0x0A
"CAN","data_field",0.485071,0.000028,,,,,0xE9
"CAN","crc_field",0.485103,0.000056,,,0x000000000000244A,,
"CAN","ack_field",0.485167,0.000004,,,,true,
"CAN","identifier_field",0.485219,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.485279,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.485299,0.000028,,,,,0x88
"CAN","data_field",0.485331,0.000032,,,,,0x09
"CAN","data_field",0.485367,0.000032,,,,,0x00
"CAN","crc_field",0.485403,0.000064,,,0x000000000000603E,,
"CAN","ack_field",0.485475,0.000004,,,,true,
"CAN","identifier_field",0.534758,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.534822,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.534838,0.000032,,,,,0x03
"CAN","data_field",0.534874,0.000028,,,,,0x5A
"CAN","data_field",0.534906,0.000028,,,,,0x64
"CAN","data_field",0.534938,0.000028,,,,,0x5A
"CAN","data_field",0.53497,0.000032,,,,,0x0A
"CAN","data_field",0.535006,0.000032,,,,,0x00
"CAN","data_field",0.535042,0.000032,,,,,0x0A
"CAN","data_field",0.535078,0.000028,,,,,0xDA
"CAN","crc_field",0.53511,0.00006,,,0x00000000000059C1,,
"CAN","ack_field",0.535178,0.000004,,,,true,
"CAN","identifier_field",0.53523,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.53529,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.53531,0.000032,,,,,0xC6
"CAN","data_field",0.535346,0.000032,,,,,0x0A
"CAN","data_field",0.535382,0.000032,,,,,0x00
"CAN","crc_field",0.535418,0.00006,,,0x00000000000053FD,,
"CAN","ack_field",0.535486,0.000004,,,,true,
"CAN","identifier_field",0.584764,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.584828,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.584844,0.000032,,,,,0x03
"CAN","data_field",0.58488,0.000028,,,,,0x5A
"CAN","data_field",0.584912,0.000028,,,,,0x64
"CAN","data_field",0.584944,0.000028,,,,,0x5A
"CAN","data_field",0.584976,0.000032,,,,,0x0A
"CAN","data_field",0.585012,0.000032,,,,,0x00
"CAN","data_field",0.585048,0.000032,,,,,0x0A
"CAN","data_field",0.585084,0.000028,,,,,0xCB
"CAN","crc_field",0.585116,0.000056,,,0x00000000000031CF,,
"CAN","ack_field",0.58518,0.000004,,,,true,
"CAN","identifier_field",0.585232,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.585292,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.585312,0.000028,,,,,0x43
"CAN","data_field",0.585344,0.000028,,,,,0x0B
"CAN","data_field",0.585376,0.000032,,,,,0x00
"CAN","crc_field",0.585412,0.000056,,,0x00000000000023D1,,
"CAN","ack_field",0.585476,0.000004,,,,true,
"CAN","identifier_field",0.634768,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.634832,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.634848,0.000032,,,,,0x03
"CAN","data_field",0.634884,0.000028,,,,,0x5A
"CAN","data_field",0.634916,0.000028,,,,,0x64
"CAN","data_field",0.634948,0.000028,,,,,0x5A
"CAN","data_field",0.63498,0.000032,,,,,0x0A
"CAN","data_field",0.635016,0.000032,,,,,0x00
"CAN","data_field",0.635052,0.000032,,,,,0x0A
"CAN","data_field",0.635088,0.000028,,,,,0xBC
"CAN","crc_field",0.63512,0.000056,,,0x000000000000674E,,
"CAN","ack_field",0.635184,0.000004,,,,true,
"CAN","identifier_field",0.635236,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.635296,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.635316,0.000028,,,,,0xB5
"CAN","data_field",0.635348,0.000028,,,,,0x0C
"CAN","data_field",0.63538,0.000032,,,,,0x00
"CAN","crc_field",0.63542,0.00006,,,0x00000000000072FC,,
"CAN","ack_field",0.635488,0.000004,,,,true,
"CAN","identifier_field",0.684774,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.684838,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.684854,0.000032,,,,,0x03
"CAN","data_field",0.68489,0.000028,,,,,0x5A
"CAN","data_field",0.684922,0.000028,,,,,0x64
"CAN","data_field",0.684954,0.000028,,,,,0x5A
"CAN","data_field",0.684986,0.000032,,,,,0x0A
"CAN","data_field",0.685022,0.000032,,,,,0x00
"CAN","data_field",0.685058,0.000032,,,,,0x0A
"CAN","data_field",0.685094,0.000028,,,,,0xAD
"CAN","crc_field",0.685126,0.00006,,,0x0000000000000F40,,
"CAN","ack_field",0.685194,0.000004,,,,true,
"CAN","identifier_field",0.685246,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.685306,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.685326,0.000028,,,,,0x4E
"CAN","data_field",0.685358,0.000032,,,,,0x0D
"CAN","data_field",0.685394,0.000032,,,,,0x00
"CAN","crc_field",0.68543,0.00006,,,0x000000000000581C,,
"CAN","ack_field",0.685498,0.000004,,,,true,
"CAN","identifier_field",0.734778,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.734842,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.734858,0.000032,,,,,0x03
"CAN","data_field",0.734894,0.000028,,,,,0x5A
"CAN","data_field",0.734926,0.000028,,,,,0x64
"CAN","data_field",0.734958,0.000028,,,,,0x5A
"CAN","data_field",0.73499,0.000032,,,,,0x0A
"CAN","data_field",0.735026,0.000032,,,,,0x00
"CAN","data_field",0.735062,0.000032,,,,,0x0A
"CAN","data_field",0.735098,0.000028,,,,,0x9E
"CAN","crc_field",0.73513,0.000056,,,0x00000000000072CB,,
"CAN","ack_field",0.735194,0.000004,,,,true,
"CAN","identifier_field",0.735246,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.735306,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.735326,0.000028,,,,,0x1D
"CAN","data_field",0.735358,0.000028,,,,,0x0E
"CAN","data_field",0.73539,0.000032,,,,,0x00
"CAN","crc_field",0.735426,0.00006,,,0x00000000000060D7,,
"CAN","ack_field",0.735494,0.000004,,,,true,
"CAN","identifier_field",0.784783,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.784847,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.784863,0.000032,,,,,0x03
"CAN","data_field",0.784899,0.000028,,,,,0x5A
"CAN","data_field",0.784931,0.000028,,,,,0x64
"CAN","data_field",0.784963,0.000028,,,,,0x5A
"CAN","data_field",0.784995,0.000032,,,,,0x0A
"CAN","data_field",0.785031,0.000032,,,,,0x00
"CAN","data_field",0.785067,0.000032,,,,,0x0A
"CAN","data_field",0.785103,0.000028,,,,,0x8F
"CAN","crc_field",0.785135,0.000056,,,0x0000000000001AC5,,
"CAN","ack_field",0.785199,0.000004,,,,true,
"CAN","identifier_field",0.785251,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.785311,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.785331,0.000032,,,,,0xE8
"CAN","data_field",0.785367,0.000032,,,,,0x0F
"CAN","data_field",0.785403,0.000032,,,,,0x00
"CAN","crc_field",0.785439,0.000056,,,0x00000000000077B9,,
"CAN","ack_field",0.785503,0.000004,,,,true,
"CAN","identifier_field",0.834788,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.834852,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.834868,0.000032,,,,,0x03
"CAN","data_field",0.834904,0.000028,,,,,0x5A
"CAN","data_field",0.834936,0.000028,,,,,0x64
"CAN","data_field",0.834968,0.000028,,,,,0x5A
"CAN","data_field",0.835,0.000032,,,,,0x0A
"CAN","data_field",0.835036,0.000032,,,,,0x00
"CAN","data_field",0.835072,0.000032,,,,,0x0A
"CAN","data_field",0.835108,0.000028,,,,,0x70
"CAN","crc_field",0.83514,0.00006,,,0x0000000000001A50,,
"CAN","ack_field",0.835208,0.000004,,,,true,
"CAN","identifier_field",0.83526,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.83532,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.83534,0.000032,,,,,0xE2
"CAN","data_field",0.835376,0.000032,,,,,0x00
"CAN","data_field",0.835412,0.000036,,,,,0x00
"CAN","crc_field",0.835452,0.000056,,,0x0000000000002F6A,,
"CAN","ack_field",0.835516,0.000004,,,,true,
"CAN","identifier_field",0.884795,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.884859,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.884875,0.000032,,,,,0x03
"CAN","data_field",0.884911,0.000028,,,,,0x5A
"CAN","data_field",0.884943,0.000028,,,,,0x64
"CAN","data_field",0.884975,0.000028,,,,,0x5A
"CAN","data_field",0.885007,0.000032,,,,,0x0A
"CAN","data_field",0.885043,0.000032,,,,,0x00
"CAN","data_field",0.885079,0.000032,,,,,0x0A
"CAN","data_field",0.885115,0.000028,,,,,0x61
"CAN","crc_field",0.885147,0.000056,,,0x000000000000725E,,
"CAN","ack_field",0.885211,0.000004,,,,true,
"CAN","identifier_field",0.885263,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.885323,0.000016,,0x0000000000000003,,,
