Timestamp,IsSPI,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
2.248817,,301,,,3,43,0B,00,,,,,
2.298355,,300,,,8,03,5A,64,5A,64,00,64,BC
2.298819,,301,,,3,B5,0C,00,,,,,
2.32469,,401,,,8,A7,9A,00,00,DD,47,02,20
2.344742,,400,,,8,01,00,6C,00,00,00,00,00
2.348362,,300,,,8,03,5A,64,5A,64,00,64,AD
2.348826,,301,,,3,4E,0D,00,,,,,
2.398369,,300,,,8,03,5A,64,5A,64,00,64,BE
2.398837,,301,,,3,1D,0E,00,,,,,
2.424951,,104ACD,,,,,,,,,,,
2.444995,,400,,,8,01,44,36,00,00,00,00,21
2.448372,,300,,,8,03,5A,64,5A,64,00,64,AF
2.448836,,301,,,3,E8,0F,00,,,,,
2.498379,,300,,,8,03,5A,64,5A,64,00,64,30
2.498851,,301,,,3,E2,00,00,,,,,
2.525198,,610,,,4,,,,,,,,
2.545246,,400,,,8,60,80,36,00,00,00,00,05
2.548383,,300,,,8,03,5A,64,5A,64,00,64,21
2.548855,,301,,,3,B3,01,00,,,,,
2.59839,,300,,,8,03,5A,64,5A,64,00,64,32
2.598854,,301,,,3,6B,02,00,,,,,
2.605434,,403,,,8,64,00,00,01,40,E3,49,00
2.625448,,401,,,8,7F,75,10,00,63,48,01,0E
2.645502,,,,,,,,,,,,,
2.648392,,300,,,8,03,5A,64,5A,64,00,64,23
2.648856,,301,,,3,96,03,00,,,,,
2.698399,,300,,,8,03,5A,64,5A,64,00,64,34
2.698863,,301,,,3,03,04,00,,,,,
2.725702,,610,,,4,,,,,,,,
2.74575,,400,,,8,03,86,1B,25,12,40,02,40
2.748403,,300,,,8,03,5A,64,5A,64,00,64,25
2.748867,,301,,,3,54,05,00,,,,,
2.79841,,300,,,8,03,5A,64,5A,64,00,64,36
2.798878,,301,,,3,F5,06,00,,,,,
2.825954,,B2,,,4,,,,,,,,
2.84601,,C0,,,,,,,,,,,
2.849191,,300,,,8,03,5A,64,5A,64,00,64,27
2.849659,,301,,,3,B8,07,00,,,,,
2.898421,,300,,,8,03,5A,64,5A,64,00,64,B8
2.898889,,301,,,3,80,08,00,,,,,
2.926201,,610,,,4,,,,,,,,
2.946252,,,,,,,,,,,,,
2.948427,,300,,,8,03,5A,64,5A,64,00,64,A9
2.948895,,301,,,3,88,09,00,,,,,
2.99843,,300,,,8,03,5A,64,5A,64,00,64,BA
2.998894,,301,,,3,C6,0A,00,,,,,
3.026457,,1030CD,,,,,,,,,,,
3.046498,,610,,,4,00,80,36,00,,,,
3.048435,,300,,,8,03,5A,64,5A,64,00,64,AB
3.048899,,301,,,3,43,0B,00,,,,,
3.098442,,300,,,8,03,5A,64,5A,64,00,64,BC
3.098906,,301,,,3,B5,0C,00,,,,,
3.106652,,431,,,4,31,8A,00,00,,,,
3.126697,,510,,,4,,,,,,,,
3.146748,,400,,,8,01,00,7C,A0,00,00,00,06
3.148445,,300,,,8,03,5A,64,5A,64,00,64,AD
3.148909,,301,,,3,4E,0D,00,,,,,
3.198452,,300,,,8,03,5A,64,5A,64,00,64,BE
3.19892,,301,,,3,1D,0E,00,,,,,
3.226947,,22,,,,,,,,,,,
3.246992,,590,,,4,01,C5,0D,B2,,,,
3.248456,,300,,,8,03,5A,64,5A,64,00,64,AF
3.24892,,301,,,3,E8,0F,00,,,,,
3.298459,,300,,,8,03,5A,64,5A,64,00,64,30
3.298931,,301,,,3,E2,00,00,,,,,
3.327197,,C2,,,,,,,,,,,
3.34724,,1860400B,,,6,D8,01,08,21,86,14,,
3.348468,,300,,,8,03,5A,64,5A,64,00,64,21
3.34894,,301,,,3,B3,01,00,,,,,
3.398471,,300,,,8,03,5A,64,5A,64,00,64,32
3.398935,,301,,,3,6B,02,00,,,,,
3.427434,,6,,,8,48,9B,08,11,17,12,00,C0
3.44748,,400,,,8,01,44,36,00,00,00,86,10
3.448476,,300,,,8,03,5A,64,5A,64,00,64,23
3.44894,,301,,,3,96,03,00,,,,,
3.498483,,300,,,8,03,5A,64,5A,64,00,64,34
3.498947,,301,,,3,03,04,00,,,,,
3.527673,,492,,,4,,,,,,,,
3.547721,,3,,,8,,,,,,,,
3.548487,,300,,,8,03,5A,64,5A,64,00,64,25
3.548951,,301,,,3,54,05,00,,,,,
3.598494,,300,,,8,03,5A,64,5A,64,00,64,36
3.598962,,301,,,3,F5,06,00,,,,,
3.6079,,6,,,,,,,,,,,
3.627915,,401,,,8,67,9A,00,02,58,48,03,00
3.647971,,A,,,,,,,,,,,
3.64852,,300,,,8,03,5A,64,5A,64,00,64,27
3.648988,,301,,,3,B8,07,00,,,,,
3.698502,,300,,,8,03,5A,64,5A,64,00,64,B8
3.69897,,301,,,3,80,08,00,,,,,
3.728162,,401,,,8,,,,,,,,
3.748211,,400,,,8,01,14,36,00,01,10,00,04
3.748712,,300,,,8,03,5A,64,5A,64,00,64,A9
