name,type,start_time,duration,"identifier","num_data_bytes","crc","ack","data"
"CAN","identifier_field",0.038641,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.038705,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.038721,0.000032,,,,,0x03
"CAN","data_field",0.038757,0.000028,,,,,0xA5
"CAN","data_field",0.038789,0.000028,,,,,0x64
"CAN","data_field",0.038821,0.000028,,,,,0x5A
"CAN","data_field",0.038853,0.000028,,,,,0x64
"CAN","data_field",0.038885,0.000032,,,,,0x00
"CAN","data_field",0.038925,0.000028,,,,,0x64
"CAN","data_field",0.038957,0.000028,,,,,0x76
"CAN","crc_field",0.038989,0.000064,,,0x0000000000002BE0,,
"CAN","ack_field",0.039061,0.000004,,,,true,
"CAN","identifier_field",0.039113,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.039173,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.039193,0.000032,,,,,0xF5
"CAN","data_field",0.039229,0.000032,,,,,0x06
"CAN","data_field",0.039265,0.000032,,,,,0x00
"CAN","crc_field",0.039301,0.00006,,,0x0000000000004168,,
"CAN","ack_field",0.039369,0.000004,,,,true,
"CAN","identifier_field",0.087871,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.087935,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.087951,0.000032,,,,,0x03
"CAN","data_field",0.087987,0.000028,,,,,0xA5
"CAN","data_field",0.088019,0.000028,,,,,0x64
"CAN","data_field",0.088051,0.000028,,,,,0x5A
"CAN","data_field",0.088083,0.000028,,,,,0x64
"CAN","data_field",0.088115,0.000032,,,,,0x00
"CAN","data_field",0.088155,0.000028,,,,,0x64
"CAN","data_field",0.088187,0.000028,,,,,0x67
"CAN","crc_field",0.088219,0.00006,,,0x00000000000043EE,,
"CAN","ack_field",0.088287,0.000004,,,,true,
"CAN","identifier_field",0.088339,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.088399,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.088419,0.000028,,,,,0xB8
"CAN","data_field",0.088451,0.000032,,,,,0x07
"CAN","data_field",0.088487,0.000032,,,,,0x00
"CAN","crc_field",0.088523,0.000056,,,0x0000000000006ADB,,
"CAN","ack_field",0.088587,0.000004,,,,true,
"CAN","identifier_field",0.137877,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.137941,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.137957,0.000032,,,,,0x03
"CAN","data_field",0.137993,0.000028,,,,,0xA5
"CAN","data_field",0.138025,0.000028,,,,,0x64
"CAN","data_field",0.138057,0.000028,,,,,0x5A
"CAN","data_field",0.138089,0.000028,,,,,0x64
"CAN","data_field",0.138121,0.000032,,,,,0x00
"CAN","data_field",0.138161,0.000028,,,,,0x64
"CAN","data_field",0.138193,0.000032,,,,,0xF8
"CAN","crc_field",0.138229,0.000056,,,0x0000000000006B90,,
"CAN","ack_field",0.138293,0.000004,,,,true,
"CAN","identifier_field",0.138345,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.138405,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.138425,0.000032,,,,,0x80
"CAN","data_field",0.138461,0.000032,,,,,0x08
"CAN","data_field",0.138497,0.000036,,,,,0x00
"CAN","crc_field",0.138537,0.000056,,,0x0000000000007745,,
"CAN","ack_field",0.138601,0.000004,,,,true,
"CAN","identifier_field",0.187879,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.187943,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.187959,0.000032,,,,,0x03
"CAN","data_field",0.187995,0.000028,,,,,0xA5
"CAN","data_field",0.188027,0.000028,,,,,0x64
"CAN","data_field",0.188059,0.000028,,,,,0x5A
"CAN","data_field",0.188091,0.000028,,,,,0x64
"CAN","data_field",0.188123,0.000032,,,,,0x00
"CAN","data_field",0.188163,0.000028,,,,,0x64
"CAN","data_field",0.188195,0.000028,,,,,0xE9
"CAN","crc_field",0.188227,0.00006,,,0x000000000000039E,,
"CAN","ack_field",0.188295,0.000004,,,,true,
"CAN","identifier_field",0.188347,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.188407,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.188427,0.000028,,,,,0x88
"CAN","data_field",0.188459,0.000032,,,,,0x09
"CAN","data_field",0.188495,0.000032,,,,,0x00
"CAN","crc_field",0.188531,0.000064,,,0x000000000000603E,,
"CAN","ack_field",0.188603,0.000004,,,,true,
"CAN","identifier_field",0.237884,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.237948,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.237964,0.000032,,,,,0x03
"CAN","data_field",0.238,0.000028,,,,,0xA5
"CAN","data_field",0.238032,0.000028,,,,,0x64
"CAN","data_field",0.238064,0.000028,,,,,0x5A
"CAN","data_field",0.238096,0.000028,,,,,0x64
"CAN","data_field",0.238128,0.000032,,,,,0x00
"CAN","data_field",0.238168,0.000028,,,,,0x64
"CAN","data_field",0.2382,0.000032,,,,,0xFA
"CAN","crc_field",0.238236,0.000056,,,0x000000000000253B,,
"CAN","ack_field",0.2383,0.000004,,,,false,
"CAN","identifier_field",0.238352,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.238412,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.238432,0.000032,,,,,0xC6
"CAN","data_field",0.238468,0.000032,,,,,0x0A
"CAN","data_field",0.238504,0.000032,,,,,0x00
"CAN","crc_field",0.23854,0.00006,,,0x00000000000053FD,,
"CAN","ack_field",0.238608,0.000004,,,,true,
"CAN","identifier_field",0.28789,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.287954,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.28797,0.000032,,,,,0x03
"CAN","data_field",0.288006,0.000028,,,,,0xA5
"CAN","data_field",0.288038,0.000028,,,,,0x64
"CAN","data_field",0.28807,0.000028,,,,,0x5A
"CAN","data_field",0.288102,0.000028,,,,,0x64
"CAN","data_field",0.288134,0.000032,,,,,0x00
"CAN","data_field",0.288174,0.000028,,,,,0x64
"CAN","data_field",0.288206,0.000028,,,,,0xEB
"CAN","crc_field",0.288238,0.000056,,,0x0000000000004D35,,
"CAN","ack_field",0.288302,0.000004,,,,true,
"CAN","identifier_field",0.288354,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.288414,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.288434,0.000028,,,,,0x43
"CAN","data_field",0.288466,0.000028,,,,,0x0B
"CAN","data_field",0.288498,0.000032,,,,,0x00
"CAN","crc_field",0.288534,0.000056,,,0x00000000000023D1,,
"CAN","ack_field",0.288598,0.000004,,,,true,
"CAN","identifier_field",0.337895,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.337959,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.337975,0.000032,,,,,0x03
"CAN","data_field",0.338011,0.000028,,,,,0xA5
"CAN","data_field",0.338043,0.000028,,,,,0x64
"CAN","data_field",0.338075,0.000028,,,,,0x5A
"CAN","data_field",0.338107,0.000028,,,,,0x64
"CAN","data_field",0.338139,0.000032,,,,,0x00
"CAN","data_field",0.338179,0.000028,,,,,0x64
"CAN","data_field",0.338211,0.000032,,,,,0xFC
