Timestamp,IsSPI,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
1.13798,,300,,,8,03,A5,64,5A,64,00,64,FC
1.138452,,301,,,3,B5,0C,00,,,,,
1.187983,,300,,,8,03,A5,64,5A,64,00,64,ED
1.188447,,301,,,3,4E,0D,00,,,,,
1.23799,,300,,,8,03,A5,64,5A,64,00,64,FE
1.238466,,301,,,3,1D,0E,00,,,,,
1.288996,,300,,,8,03,A5,64,5A,64,00,64,EF
1.289464,,301,,,3,E8,0F,00,,,,,
1.339,,300,,,8,03,A5,64,5A,64,00,64,70
1.339472,,301,,,3,E2,00,00,,,,,
1.389007,,300,,,8,03,A5,64,5A,64,00,64,61
1.389471,,301,,,3,B3,01,00,,,,,
1.43901,,300,,,8,03,A5,64,5A,64,00,64,72
1.439474,,301,,,3,6B,02,00,,,,,
1.489017,,300,,,8,03,A5,64,5A,64,00,64,63
1.489481,,301,,,3,96,03,00,,,,,
1.539019,,300,,,8,03,A5,64,5A,64,00,64,74
1.539483,,301,,,3,03,04,00,,,,,
1.589026,,300,,,8,03,A5,64,5A,64,00,64,65
1.58949,,301,,,3,54,05,00,,,,,
1.639031,,300,,,8,03,A5,64,5A,64,00,64,76
1.639503,,301,,,3,F5,06,00,,,,,
1.689037,,300,,,8,03,A5,64,5A,64,00,64,67
1.689505,,301,,,3,B8,07,00,,,,,
1.739041,,300,,,8,03,A5,64,5A,64,00,64,F8
1.739509,,301,,,3,80,08,00,,,,,
1.789046,,300,,,8,03,A5,64,5A,64,00,64,E9
1.789514,,301,,,3,88,09,00,,,,,
1.839051,,300,,,8,03,A5,64,5A,64,00,64,FA
1.839519,,301,,,3,C6,0A,00,,,,,
1.889058,,300,,,8,03,A5,64,5A,64,00,64,EB
1.889522,,301,,,3,43,0B,00,,,,,
1.939064,,300,,,8,03,A5,64,5A,64,00,64,FC
1.939536,,301,,,3,B5,0C,00,,,,,
1.989067,,300,,,8,03,A5,64,5A,64,00,64,ED
1.989531,,301,,,3,4E,0D,00,,,,,
2.039853,,300,,,8,03,A5,64,5A,64,00,64,FE
2.040329,,301,,,3,1D,0E,00,,,,,
2.089079,,300,,,8,03,A5,64,5A,64,00,64,EF
2.089547,,301,,,3,E8,0F,00,,,,,
2.139085,,300,,,8,03,A5,64,5A,64,00,64,70
2.139557,,301,,,3,E2,00,00,,,,,
2.189087,,300,,,8,03,A5,64,5A,64,00,64,61
2.189551,,301,,,3,B3,01,00,,,,,
2.239096,,300,,,8,03,A5,64,5A,64,00,64,72
2.23956,,301,,,3,6B,02,00,,,,,
2.289101,,300,,,8,03,A5,64,5A,64,00,64,63
2.289565,,301,,,3,96,03,00,,,,,
2.339106,,300,,,8,03,A5,64,5A,64,00,64,74
2.33957,,301,,,3,03,04,00,,,,,
2.389109,,300,,,8,03,A5,64,5A,64,00,64,65
2.389573,,301,,,3,54,05,00,,,,,
2.439116,,300,,,8,03,A5,64,5A,64,00,64,76
2.439588,,301,,,3,F5,06,00,,,,,
2.489118,,300,,,8,03,A5,64,5A,64,00,64,67
2.489586,,301,,,3,B8,07,00,,,,,
2.539127,,300,,,8,03,A5,64,5A,64,00,64,F8
2.539595,,301,,,3,80,08,00,,,,,
2.58913,,300,,,8,03,A5,64,5A,64,00,64,E9
2.589598,,301,,,3,88,09,00,,,,,
2.639136,,300,,,8,03,A5,64,5A,64,00,64,FA
2.639604,,301,,,3,C6,0A,00,,,,,
2.689142,,300,,,8,03,A5,64,5A,64,00,64,EB
2.689606,,301,,,3,43,0B,00,,,,,
2.739147,,300,,,8,03,A5,64,5A,64,00,64,FC
2.739619,,301,,,3,B5,0C,00,,,,,
2.78915,,300,,,8,03,A5,64,5A,64,00,64,ED
2.789614,,301,,,3,4E,0D,00,,,,,
2.839158,,300,,,8,03,A5,64,5A,64,00,64,FE
2.839634,,301,,,3,1D,0E,00,,,,,
2.88916,,300,,,8,03,A5,64,5A,64,00,64,EF
2.889628,,301,,,3,E8,0F,00,,,,,
2.939168,,300,,,8,03,A5,64,5A,64,00,64,70
2.93964,,301,,,3,E2,00,00,,,,,
2.989171,,300,,,8,03,A5,64,5A,64,00,64,61
2.989635,,301,,,3,B3,01,00,,,,,
3.039956,,300,,,8,03,A5,64,5A,64,00,64,72
3.04042,,301,,,3,6B,02,00,,,,,
3.089186,,300,,,8,03,A5,64,5A,64,00,64,63
3.08965,,301,,,3,96,03,00,,,,,
