Timestamp,IsSPI,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
4.098997,,301,,,3,4E,0D,00,,,,,
4.148535,,300,,,8,03,5A,64,5A,50,00,50,DE
4.148999,,301,,,3,1D,0E,00,,,,,
4.198541,,300,,,8,03,5A,64,5A,50,00,50,DF
4.199017,,301,,,3,E8,0F,00,,,,,
4.248546,,300,,,8,03,5A,64,5A,50,00,50,70
4.249018,,301,,,3,E2,00,00,,,,,
4.299329,,300,,,8,03,5A,64,5A,50,00,50,71
4.299801,,301,,,3,B3,01,00,,,,,
4.348558,,300,,,8,03,5A,64,5A,50,00,50,52
4.34903,,301,,,3,6B,02,00,,,,,
4.398564,,300,,,8,03,5A,64,5A,50,00,50,53
4.399032,,301,,,3,96,03,00,,,,,
4.448568,,300,,,8,03,5A,64,5A,50,00,50,74
4.449036,,301,,,3,03,04,00,,,,,
4.498571,,300,,,8,03,5A,64,5A,50,00,50,75
4.499039,,301,,,3,54,05,00,,,,,
4.548579,,300,,,8,03,5A,64,5A,50,00,50,56
4.549047,,301,,,3,F5,06,00,,,,,
4.598583,,300,,,8,03,5A,64,5A,50,00,50,57
4.599055,,301,,,3,B8,07,00,,,,,
4.648587,,300,,,8,03,5A,64,5A,50,00,50,F8
4.649064,,301,,,3,80,08,00,,,,,
4.698592,,300,,,8,03,5A,64,5A,50,00,50,F9
4.69906,,301,,,3,88,09,00,,,,,
4.748599,,300,,,8,03,5A,64,5A,50,00,50,DA
4.749063,,301,,,3,C6,0A,00,,,,,
4.798605,,300,,,8,03,5A,64,5A,50,00,50,DB
4.799081,,301,,,3,43,0B,00,,,,,
4.84861,,300,,,8,03,5A,64,5A,50,00,50,FC
4.849082,,301,,,3,B5,0C,00,,,,,
4.898616,,300,,,8,03,5A,64,5A,50,00,50,FD
4.899084,,301,,,3,4E,0D,00,,,,,
4.948621,,300,,,8,03,5A,64,5A,50,00,50,DE
4.949085,,301,,,3,1D,0E,00,,,,,
4.998623,,300,,,8,03,5A,64,5A,50,00,50,DF
4.999099,,301,,,3,E8,0F,00,,,,,
5.04863,,300,,,8,03,5A,64,5A,50,00,50,70
5.049102,,301,,,3,E2,00,00,,,,,
5.098636,,300,,,8,03,5A,64,5A,50,00,50,71
5.099108,,301,,,3,B3,01,00,,,,,
5.148639,,300,,,8,03,5A,64,5A,50,00,50,52
5.149111,,301,,,3,6B,02,00,,,,,
5.198646,,300,,,8,03,5A,64,5A,50,00,50,53
5.199114,,301,,,3,96,03,00,,,,,
5.248652,,300,,,8,03,5A,64,5A,50,00,50,74
5.24912,,301,,,3,03,04,00,,,,,
5.299435,,300,,,8,03,5A,64,5A,50,00,50,75
5.299903,,301,,,3,54,05,00,,,,,
5.348663,,300,,,8,03,5A,64,5A,50,00,50,56
5.349131,,301,,,3,F5,06,00,,,,,
5.398671,,300,,,8,03,5A,64,5A,50,00,50,57
5.399143,,301,,,3,B8,07,00,,,,,
5.44867,,300,,,8,03,5A,64,5A,50,00,50,F8
5.449146,,301,,,3,80,08,00,,,,,
5.498678,,300,,,8,03,5A,64,5A,50,00,50,F9
5.499146,,301,,,3,88,09,00,,,,,
5.548684,,300,,,8,03,5A,64,5A,50,00,50,DA
5.549148,,301,,,3,C6,0A,00,,,,,
5.598689,,300,,,8,03,5A,64,5A,50,00,50,DB
5.599165,,301,,,3,43,0B,00,,,,,
5.648694,,300,,,8,03,5A,64,5A,50,00,50,FC
5.649166,,301,,,3,B5,0C,00,,,,,
5.698699,,300,,,8,03,5A,64,5A,50,00,50,FD
5.699167,,301,,,3,4E,0D,00,,,,,
5.748704,,300,,,8,03,5A,64,5A,50,00,50,DE
5.749168,,301,,,3,1D,0E,00,,,,,
5.79871,,300,,,8,03,5A,64,5A,50,00,50,DF
5.799186,,301,,,3,E8,0F,00,,,,,
5.848712,,300,,,8,03,5A,64,5A,50,00,50,70
5.849184,,301,,,3,E2,00,00,,,,,
5.898719,,300,,,8,03,5A,64,5A,50,00,50,71
5.899191,,301,,,3,B3,01,00,,,,,
5.948726,,300,,,8,03,5A,64,5A,50,00,50,52
5.949198,,301,,,3,6B,02,00,,,,,
5.998728,,300,,,8,03,5A,64,5A,50,00,50,53
5.999196,,301,,,3,96,03,00,,,,,
6.048736,,300,,,8,03,5A,64,5A,50,00,50,74
6.049204,,301,,,3,03,04,00,,,,,
6.098739,,300,,,8,03,5A,64,5A,50,00,50,75
6.099207,,301,,,3,54,05,00,,,,,
6.148745,,300,,,8,03,5A,64,5A,50,00,50,56
6.149213,,301,,,3,F5,06,00,,,,,
6.198749,,300,,,8,03,5A,64,5A,50,00,50,57
6.199221,,301,,,3,B8,07,00,,,,,
6.248757,,300,,,8,03,5A,64,5A,50,00,50,F8
6.249233,,301,,,3,80,08,00,,,,,
6.299537,,300,,,8,03,5A,64,5A,50,00,50,F9
6.300005,,301,,,3,88,09,00,,,,,
6.348767,,300,,,8,03,5A,64,5A,50,00,50,DA
6.349231,,301,,,3,C6,0A,00,,,,,
6.398775,,300,,,8,03,5A,64,5A,50,00,50,DB
6.399251,,301,,,3,43,0B,00,,,,,
6.448777,,300,,,8,03,5A,64,5A,50,00,50,FC
6.449249,,301,,,3,B5,0C,00,,,,,
6.498782,,300,,,8,03,5A,64,5A,50,00,50,FD
6.49925,,301,,,3,4E,0D,00,,,,,
6.548786,,300,,,8,03,5A,64,5A,50,00,50,DE
6.54925,,301,,,3,1D,0E,00,,,,,
6.598792,,300,,,8,03,5A,64,5A,50,00,50,DF
6.599268,,301,,,3,E8,0F,00,,,,,
6.648798,,300,,,8,03,5A,64,5A,50,00,50,70
6.64927,,301,,,3,E2,00,00,,,,,
6.698804,,300,,,8,03,5A,64,5A,50,00,50,71
6.699276,,301,,,3,B3,01,00,,,,,
6.748808,,300,,,8,03,5A,64,5A,50,00,50,52
6.74928,,301,,,3,6B,02,00,,,,,
6.798815,,300,,,8,03,5A,64,5A,50,00,50,53
6.799283,,301,,,3,96,03,00,,,,,
6.848818,,300,,,8,03,5A,64,5A,50,00,50,74
6.849286,,301,,,3,03,04,00,,,,,
6.898824,,300,,,8,03,5A,64,5A,50,00,50,75
6.899292,,301,,,3,54,05,00,,,,,
6.948828,,300,,,8,03,5A,64,5A,50,00,50,56
6.949296,,301,,,3,F5,06,00,,,,,
