name,type,start_time,duration,"identifier","num_data_bytes","crc","ack","data"
"CAN","identifier_field",0.017433,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.017497,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.017513,0.000032,,,,,0x03
"CAN","data_field",0.017549,0.000028,,,,,0x5A
"CAN","data_field",0.017581,0.000028,,,,,0x64
"CAN","data_field",0.017613,0.000028,,,,,0x5A
"CAN","data_field",0.017645,0.000028,,,,,0x32
"CAN","data_field",0.017677,0.000032,,,,,0x00
"CAN","data_field",0.017713,0.000032,,,,,0x32
"CAN","data_field",0.017749,0.000028,,,,,0x71
"CAN","crc_field",0.017781,0.000056,,,0x0000000000002689,,
"CAN","ack_field",0.017845,0.000004,,,,true,
"CAN","identifier_field",0.017897,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.017957,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.017977,0.000028,,,,,0xB3
"CAN","data_field",0.018009,0.000032,,,,,0x01
"CAN","data_field",0.018045,0.000032,,,,,0x00
"CAN","crc_field",0.018081,0.00006,,,0x0000000000007FC5,,
"CAN","ack_field",0.018149,0.000004,,,,true,
"CAN","identifier_field",0.067441,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.067505,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.067521,0.000032,,,,,0x03
"CAN","data_field",0.067557,0.000028,,,,,0x5A
"CAN","data_field",0.067589,0.000028,,,,,0x64
"CAN","data_field",0.067621,0.000028,,,,,0x5A
"CAN","data_field",0.067653,0.000028,,,,,0x32
"CAN","data_field",0.067685,0.000032,,,,,0x00
"CAN","data_field",0.067721,0.000032,,,,,0x32
"CAN","data_field",0.067757,0.000028,,,,,0x72
"CAN","crc_field",0.067789,0.000056,,,0x0000000000002DBB,,
"CAN","ack_field",0.067853,0.000004,,,,true,
"CAN","identifier_field",0.067905,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.067965,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.067985,0.000028,,,,,0x6B
"CAN","data_field",0.068017,0.000032,,,,,0x02
"CAN","data_field",0.068053,0.000032,,,,,0x00
"CAN","crc_field",0.068089,0.000056,,,0x0000000000004E8A,,
"CAN","ack_field",0.068153,0.000004,,,,true,
"CAN","identifier_field",0.117444,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.117508,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.117524,0.000032,,,,,0x03
"CAN","data_field",0.11756,0.000028,,,,,0x5A
"CAN","data_field",0.117592,0.000028,,,,,0x64
"CAN","data_field",0.117624,0.000028,,,,,0x5A
"CAN","data_field",0.117656,0.000028,,,,,0x32
"CAN","data_field",0.117688,0.000032,,,,,0x00
"CAN","data_field",0.117724,0.000032,,,,,0x32
"CAN","data_field",0.11776,0.000028,,,,,0x73
"CAN","crc_field",0.117792,0.00006,,,0x0000000000006822,,
"CAN","ack_field",0.11786,0.000004,,,,true,
"CAN","identifier_field",0.117912,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.117972,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.117992,0.000028,,,,,0x96
"CAN","data_field",0.118024,0.000032,,,,,0x03
"CAN","data_field",0.11806,0.000032,,,,,0x00
"CAN","crc_field",0.118096,0.00006,,,0x0000000000000AB9,,
"CAN","ack_field",0.118164,0.000004,,,,true,
"CAN","identifier_field",0.167451,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.167515,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.167531,0.000032,,,,,0x03
"CAN","data_field",0.167567,0.000028,,,,,0x5A
"CAN","data_field",0.167599,0.000028,,,,,0x64
"CAN","data_field",0.167631,0.000028,,,,,0x5A
"CAN","data_field",0.167663,0.000028,,,,,0x32
"CAN","data_field",0.167695,0.000032,,,,,0x00
"CAN","data_field",0.167731,0.000032,,,,,0x32
"CAN","data_field",0.167767,0.000028,,,,,0x34
"CAN","crc_field",0.167799,0.00006,,,0x000000000000481A,,
"CAN","ack_field",0.167867,0.000004,,,,true,
"CAN","identifier_field",0.16792,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.16798,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.168,0.000032,,,,,0x03
"CAN","data_field",0.168036,0.000032,,,,,0x04
"CAN","data_field",0.168072,0.000032,,,,,0x00
"CAN","crc_field",0.168112,0.000056,,,0x0000000000000A50,,
"CAN","ack_field",0.168176,0.000004,,,,true,
"CAN","identifier_field",0.217454,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.217518,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.217534,0.000032,,,,,0x03
"CAN","data_field",0.21757,0.000028,,,,,0x5A
"CAN","data_field",0.217602,0.000028,,,,,0x64
"CAN","data_field",0.217634,0.000028,,,,,0x5A
"CAN","data_field",0.217666,0.000028,,,,,0x32
"CAN","data_field",0.217698,0.000032,,,,,0x00
"CAN","data_field",0.217734,0.000032,,,,,0x32
"CAN","data_field",0.21777,0.000028,,,,,0x35
"CAN","crc_field",0.217802,0.00006,,,0x0000000000000D83,,
"CAN","ack_field",0.21787,0.000004,,,,true,
"CAN","identifier_field",0.217922,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.217982,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.218002,0.000028,,,,,0x54
"CAN","data_field",0.218034,0.000032,,,,,0x05
"CAN","data_field",0.21807,0.000032,,,,,0x00
"CAN","crc_field",0.218106,0.000056,,,0x000000000000342C,,
"CAN","ack_field",0.21817,0.000004,,,,true,
