name,type,start_time,duration,"identifier","num_data_bytes","crc","ack","data"
"CAN","identifier_field",0.033867,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.033931,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.033947,0.000032,,,,,0x03
"CAN","data_field",0.033983,0.000028,,,,,0x5A
"CAN","data_field",0.034015,0.000028,,,,,0x64
"CAN","data_field",0.034047,0.000028,,,,,0x5A
"CAN","data_field",0.034079,0.000028,,,,,0x28
"CAN","data_field",0.034111,0.000036,,,,,0x00
"CAN","data_field",0.034151,0.000028,,,,,0x28
"CAN","data_field",0.034183,0.000032,,,,,0x34
"CAN","crc_field",0.034219,0.000056,,,0x000000000000214C,,
"CAN","ack_field",0.034283,0.000004,,,,true,
"CAN","identifier_field",0.034335,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.034395,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.034415,0.000032,,,,,0x03
"CAN","data_field",0.034451,0.000032,,,,,0x04
"CAN","data_field",0.034487,0.000032,,,,,0x00
"CAN","crc_field",0.034527,0.000056,,,0x0000000000000A50,,
"CAN","ack_field",0.034591,0.000004,,,,true,
"CAN","identifier_field",0.08387,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.083934,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.08395,0.000032,,,,,0x03
"CAN","data_field",0.083986,0.000028,,,,,0x5A
"CAN","data_field",0.084018,0.000028,,,,,0x64
"CAN","data_field",0.08405,0.000028,,,,,0x5A
"CAN","data_field",0.084082,0.000028,,,,,0x28
"CAN","data_field",0.084114,0.000036,,,,,0x00
"CAN","data_field",0.084154,0.000028,,,,,0x28
"CAN","data_field",0.084186,0.000032,,,,,0x25
"CAN","crc_field",0.084222,0.000056,,,0x0000000000004942,,
"CAN","ack_field",0.084286,0.000004,,,,true,
"CAN","identifier_field",0.084338,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.084398,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.084418,0.000028,,,,,0x54
"CAN","data_field",0.08445,0.000032,,,,,0x05
"CAN","data_field",0.084486,0.000032,,,,,0x00
"CAN","crc_field",0.084522,0.000056,,,0x000000000000342C,,
"CAN","ack_field",0.084586,0.000004,,,,true,
"CAN","identifier_field",0.133874,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.133938,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.133954,0.000032,,,,,0x03
"CAN","data_field",0.13399,0.000028,,,,,0x5A
"CAN","data_field",0.134022,0.000028,,,,,0x64
"CAN","data_field",0.134054,0.000028,,,,,0x5A
"CAN","data_field",0.134086,0.000028,,,,,0x28
"CAN","data_field",0.134118,0.000036,,,,,0x00
"CAN","data_field",0.134158,0.000028,,,,,0x28
"CAN","data_field",0.13419,0.000032,,,,,0x36
"CAN","crc_field",0.134226,0.00006,,,0x0000000000006FE7,,
"CAN","ack_field",0.134294,0.000004,,,,true,
"CAN","identifier_field",0.134346,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.134406,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.134426,0.000032,,,,,0xF5
"CAN","data_field",0.134462,0.000032,,,,,0x06
"CAN","data_field",0.134498,0.000032,,,,,0x00
"CAN","crc_field",0.134534,0.00006,,,0x0000000000004168,,
"CAN","ack_field",0.134602,0.000004,,,,true,
"CAN","identifier_field",0.183883,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.183947,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.183963,0.000032,,,,,0x03
"CAN","data_field",0.183999,0.000028,,,,,0x5A
"CAN","data_field",0.184031,0.000028,,,,,0x64
"CAN","data_field",0.184063,0.000028,,,,,0x5A
"CAN","data_field",0.184095,0.000028,,,,,0x28
"CAN","data_field",0.184127,0.000036,,,,,0x00
"CAN","data_field",0.184167,0.000028,,,,,0x28
"CAN","data_field",0.184199,0.000032,,,,,0x27
"CAN","crc_field",0.184235,0.00006,,,0x00000000000007E9,,
"CAN","ack_field",0.184303,0.000004,,,,true,
"CAN","identifier_field",0.184355,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.184415,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.184435,0.000028,,,,,0xB8
"CAN","data_field",0.184467,0.000032,,,,,0x07
"CAN","data_field",0.184503,0.000032,,,,,0x00
"CAN","crc_field",0.184539,0.000056,,,0x0000000000006ADB,,
"CAN","ack_field",0.184603,0.000004,,,,true,
"CAN","identifier_field",0.233888,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.233952,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.233968,0.000032,,,,,0x03
"CAN","data_field",0.234004,0.000028,,,,,0x5A
"CAN","data_field",0.234036,0.000028,,,,,0x64
"CAN","data_field",0.234068,0.000028,,,,,0x5A
"CAN","data_field",0.2341,0.000028,,,,,0x28
"CAN","data_field",0.234132,0.000036,,,,,0x00
"CAN","data_field",0.234172,0.000028,,,,,0x28
"CAN","data_field",0.234204,0.000032,,,,,0xF8
"CAN","crc_field",0.23424,0.000056,,,0x0000000000005C52,,
"CAN","ack_field",0.234304,0.000004,,,,true,
"CAN","identifier_field",0.234356,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.234416,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.234436,0.000032,,,,,0x80
"CAN","data_field",0.234472,0.000032,,,,,0x08
"CAN","data_field",0.234508,0.000036,,,,,0x00
"CAN","crc_field",0.234548,0.000056,,,0x0000000000007745,,
"CAN","ack_field",0.234612,0.000004,,,,true,
"CAN","identifier_field",0.283893,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.283957,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.283973,0.000032,,,,,0x03
"CAN","data_field",0.284009,0.000028,,,,,0x5A
"CAN","data_field",0.284041,0.000028,,,,,0x64
"CAN","data_field",0.284073,0.000028,,,,,0x5A
"CAN","data_field",0.284105,0.000028,,,,,0x28
"CAN","data_field",0.284137,0.000036,,,,,0x00
"CAN","data_field",0.284177,0.000028,,,,,0x28
"CAN","data_field",0.284209,0.000028,,,,,0xE9
"CAN","crc_field",0.284241,0.000056,,,0x000000000000345C,,
"CAN","ack_field",0.284305,0.000004,,,,true,
"CAN","identifier_field",0.284357,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.284417,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.284437,0.000028,,,,,0x88
"CAN","data_field",0.284469,0.000032,,,,,0x09
"CAN","data_field",0.284505,0.000032,,,,,0x00
"CAN","crc_field",0.284541,0.000064,,,0x000000000000603E,,
"CAN","ack_field",0.284613,0.000004,,,,true,
"CAN","identifier_field",0.333899,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.333963,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.333979,0.000032,,,,,0x03
"CAN","data_field",0.334015,0.000028,,,,,0x5A
"CAN","data_field",0.334047,0.000028,,,,,0x64
"CAN","data_field",0.334079,0.000028,,,,,0x5A
"CAN","data_field",0.334111,0.000028,,,,,0x28
"CAN","data_field",0.334143,0.000036,,,,,0x00
"CAN","data_field",0.334183,0.000028,,,,,0x28
"CAN","data_field",0.334215,0.000032,,,,,0xFA
"CAN","crc_field",0.334251,0.00006,,,0x00000000000012F9,,
"CAN","ack_field",0.334319,0.000004,,,,true,
"CAN","identifier_field",0.334371,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.334431,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.334451,0.000032,,,,,0xC6
"CAN","data_field",0.334487,0.000032,,,,,0x0A
"CAN","data_field",0.334523,0.000032,,,,,0x00
"CAN","crc_field",0.334559,0.00006,,,0x00000000000053FD,,
"CAN","ack_field",0.334627,0.000004,,,,true,
"CAN","identifier_field",0.383902,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.383966,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.383982,0.000032,,,,,0x03
"CAN","data_field",0.384018,0.000028,,,,,0x5A
"CAN","data_field",0.38405,0.000028,,,,,0x64
"CAN","data_field",0.384082,0.000028,,,,,0x5A
"CAN","data_field",0.384114,0.000028,,,,,0x28
"CAN","data_field",0.384146,0.000036,,,,,0x00
"CAN","data_field",0.384186,0.000028,,,,,0x28
"CAN","data_field",0.384218,0.000028,,,,,0xEB
"CAN","crc_field",0.38425,0.00006,,,0x0000000000007AF7,,
"CAN","ack_field",0.384318,0.000004,,,,true,
"CAN","identifier_field",0.38437,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.38443,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.38445,0.000028,,,,,0x43
"CAN","data_field",0.384482,0.000028,,,,,0x0B
"CAN","data_field",0.384514,0.000032,,,,,0x00
"CAN","crc_field",0.38455,0.000056,,,0x00000000000023D1,,
"CAN","ack_field",0.384614,0.000004,,,,true,
"CAN","identifier_field",0.433908,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.433972,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.433988,0.000032,,,,,0x03
"CAN","data_field",0.434024,0.000028,,,,,0x5A
"CAN","data_field",0.434056,0.000028,,,,,0x64
"CAN","data_field",0.434088,0.000028,,,,,0x5A
"CAN","data_field",0.43412,0.000028,,,,,0x28
"CAN","data_field",0.434152,0.000036,,,,,0x00
"CAN","data_field",0.434192,0.000028,,,,,0x28
"CAN","data_field",0.434224,0.000028,,,,,0xBC
"CAN","crc_field",0.434256,0.000056,,,0x0000000000007758,,
"CAN","ack_field",0.43432,0.000004,,,,true,
"CAN","identifier_field",0.434372,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.434432,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.434452,0.000028,,,,,0xB5
"CAN","data_field",0.434484,0.000028,,,,,0x0C
"CAN","data_field",0.434516,0.000032,,,,,0x00
"CAN","crc_field",0.434556,0.00006,,,0x00000000000072FC,,
"CAN","ack_field",0.434624,0.000004,,,,true,
"CAN","identifier_field",0.484691,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.484755,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.484771,0.000032,,,,,0x03
"CAN","data_field",0.484807,0.000028,,,,,0x5A
"CAN","data_field",0.484839,0.000028,,,,,0x64
"CAN","data_field",0.484871,0.000028,,,,,0x5A
"CAN","data_field",0.484903,0.000028,,,,,0x28
"CAN","data_field",0.484935,0.000036,,,,,0x00
"CAN","data_field",0.484975,0.000028,,,,,0x28
"CAN","data_field",0.485007,0.000028,,,,,0xAD
"CAN","crc_field",0.485039,0.00006,,,0x0000000000001F56,,
"CAN","ack_field",0.485107,0.000004,,,,true,
"CAN","identifier_field",0.485159,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.485219,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.485239,0.000028,,,,,0x4E
"CAN","data_field",0.485271,0.000032,,,,,0x0D
"CAN","data_field",0.485307,0.000032,,,,,0x00
"CAN","crc_field",0.485343,0.00006,,,0x000000000000581C,,
"CAN","ack_field",0.485411,0.000004,,,,true,
"CAN","identifier_field",0.534697,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.534761,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.534777,0.000032,,,,,0x03
"CAN","data_field",0.534813,0.000028,,,,,0x5A
"CAN","data_field",0.534845,0.000028,,,,,0x64
"CAN","data_field",0.534877,0.000028,,,,,0x5A
"CAN","data_field",0.534909,0.000028,,,,,0x28
"CAN","data_field",0.534941,0.000036,,,,,0x00
"CAN","data_field",0.534981,0.000028,,,,,0x28
"CAN","data_field",0.535013,0.000032,,,,,0xBE
"CAN","crc_field",0.535049,0.00006,,,0x00000000000039F3,,
"CAN","ack_field",0.535117,0.000004,,,,true,
"CAN","identifier_field",0.535169,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.535229,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.535249,0.000028,,,,,0x1D
"CAN","data_field",0.535281,0.000028,,,,,0x0E
"CAN","data_field",0.535313,0.000032,,,,,0x00
"CAN","crc_field",0.535349,0.00006,,,0x00000000000060D7,,
"CAN","ack_field",0.535417,0.000004,,,,true,
"CAN","identifier_field",0.583927,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.583991,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.584007,0.000032,,,,,0x03
"CAN","data_field",0.584043,0.000028,,,,,0x5A
"CAN","data_field",0.584075,0.000028,,,,,0x64
"CAN","data_field",0.584107,0.000028,,,,,0x5A
"CAN","data_field",0.584139,0.000028,,,,,0x28
"CAN","data_field",0.584171,0.000036,,,,,0x00
"CAN","data_field",0.584211,0.000028,,,,,0x28
"CAN","data_field",0.584243,0.000028,,,,,0xAF
"CAN","crc_field",0.584275,0.000064,,,0x00000000000051FD,,
"CAN","ack_field",0.584347,0.000004,,,,true,
"CAN","identifier_field",0.584399,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.584459,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.584479,0.000032,,,,,0xE8
"CAN","data_field",0.584515,0.000032,,,,,0x0F
"CAN","data_field",0.584551,0.000032,,,,,0x00
"CAN","crc_field",0.584587,0.000056,,,0x00000000000077B9,,
"CAN","ack_field",0.584651,0.000004,,,,true,
"CAN","identifier_field",0.63393,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.633994,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.63401,0.000032,,,,,0x03
"CAN","data_field",0.634046,0.000028,,,,,0x5A
"CAN","data_field",0.634078,0.000028,,,,,0x64
"CAN","data_field",0.63411,0.000028,,,,,0x5A
"CAN","data_field",0.634142,0.000028,,,,,0x28
"CAN","data_field",0.634174,0.000036,,,,,0x00
"CAN","data_field",0.634214,0.000028,,,,,0x28
"CAN","data_field",0.634246,0.000028,,,,,0x70
"CAN","crc_field",0.634278,0.00006,,,0x0000000000000A46,,
"CAN","ack_field",0.634346,0.000004,,,,true,
"CAN","identifier_field",0.634398,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.634458,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.634478,0.000032,,,,,0xE2
"CAN","data_field",0.634514,0.000032,,,,,0x00
"CAN","data_field",0.63455,0.000036,,,,,0x00
"CAN","crc_field",0.63459,0.000056,,,0x0000000000002F6A,,
"CAN","ack_field",0.634654,0.000004,,,,true,
"CAN","identifier_field",0.683932,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.683996,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.684012,0.000032,,,,,0x03
"CAN","data_field",0.684048,0.000028,,,,,0x5A
"CAN","data_field",0.68408,0.000028,,,,,0x64
"CAN","data_field",0.684112,0.000028,,,,,0x5A
"CAN","data_field",0.684144,0.000028,,,,,0x28
"CAN","data_field",0.684176,0.000036,,,,,0x00
"CAN","data_field",0.684216,0.000028,,,,,0x28
"CAN","data_field",0.684248,0.000028,,,,,0x61
"CAN","crc_field",0.68428,0.000056,,,0x0000000000006248,,
"CAN","ack_field",0.684344,0.000004,,,,true,
"CAN","identifier_field",0.684396,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.684456,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.684476,0.000028,,,,,0xB3
"CAN","data_field",0.684508,0.000032,,,,,0x01
"CAN","data_field",0.684544,0.000032,,,,,0x00
"CAN","crc_field",0.68458,0.00006,,,0x0000000000007FC5,,
"CAN","ack_field",0.684648,0.000004,,,,true,
"CAN","identifier_field",0.73394,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.734004,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.73402,0.000032,,,,,0x03
"CAN","data_field",0.734056,0.000028,,,,,0x5A
"CAN","data_field",0.734088,0.000028,,,,,0x64
"CAN","data_field",0.73412,0.000028,,,,,0x5A
"CAN","data_field",0.734152,0.000028,,,,,0x28
"CAN","data_field",0.734184,0.000036,,,,,0x00
"CAN","data_field",0.734224,0.000028,,,,,0x28
"CAN","data_field",0.734256,0.000028,,,,,0x72
"CAN","crc_field",0.734288,0.000056,,,0x00000000000044ED,,
"CAN","ack_field",0.734352,0.000004,,,,true,
"CAN","identifier_field",0.734404,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.734464,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.734484,0.000028,,,,,0x6B
"CAN","data_field",0.734516,0.000032,,,,,0x02
"CAN","data_field",0.734552,0.000032,,,,,0x00
"CAN","crc_field",0.734588,0.000056,,,0x0000000000004E8A,,
"CAN","ack_field",0.734652,0.000004,,,,true,
"CAN","identifier_field",0.783943,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.784007,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.784023,0.000032,,,,,0x03
"CAN","data_field",0.784059,0.000028,,,,,0x5A
"CAN","data_field",0.784091,0.000028,,,,,0x64
"CAN","data_field",0.784123,0.000028,,,,,0x5A
"CAN","data_field",0.784155,0.000028,,,,,0x28
"CAN","data_field",0.784187,0.000036,,,,,0x00
"CAN","data_field",0.784227,0.000028,,,,,0x28
"CAN","data_field",0.784259,0.000028,,,,,0x63
"CAN","crc_field",0.784291,0.000056,,,0x0000000000002CE3,,
"CAN","ack_field",0.784355,0.000004,,,,true,
"CAN","identifier_field",0.784407,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.784467,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.784487,0.000028,,,,,0x96
"CAN","data_field",0.784519,0.000032,,,,,0x03
"CAN","data_field",0.784555,0.000032,,,,,0x00
"CAN","crc_field",0.784591,0.00006,,,0x0000000000000AB9,,
"CAN","ack_field",0.784659,0.000004,,,,true,
"CAN","identifier_field",0.833951,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.834015,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.834031,0.000032,,,,,0x03
"CAN","data_field",0.834067,0.000028,,,,,0x5A
"CAN","data_field",0.834099,0.000028,,,,,0x64
"CAN","data_field",0.834131,0.000028,,,,,0x5A
"CAN","data_field",0.834163,0.000028,,,,,0x28
"CAN","data_field",0.834195,0.000036,,,,,0x00
"CAN","data_field",0.834235,0.000028,,,,,0x28
"CAN","data_field",0.834267,0.000032,,,,,0x34
"CAN","crc_field",0.834303,0.000056,,,0x000000000000214C,,
"CAN","ack_field",0.834367,0.000004,,,,true,
"CAN","identifier_field",0.834419,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.834479,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.834499,0.000032,,,,,0x03
"CAN","data_field",0.834535,0.000032,,,,,0x04
"CAN","data_field",0.834571,0.000032,,,,,0x00
"CAN","crc_field",0.834611,0.000056,,,0x0000000000000A50,,
"CAN","ack_field",0.834675,0.000004,,,,true,
"CAN","identifier_field",0.883956,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.88402,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.884036,0.000032,,,,,0x03
"CAN","data_field",0.884072,0.000028,,,,,0x5A
"CAN","data_field",0.884104,0.000028,,,,,0x64
"CAN","data_field",0.884136,0.000028,,,,,0x5A
"CAN","data_field",0.884168,0.000028,,,,,0x28
"CAN","data_field",0.8842,0.000036,,,,,0x00
"CAN","data_field",0.88424,0.000028,,,,,0x28
"CAN","data_field",0.884272,0.000032,,,,,0x25
"CAN","crc_field",0.884308,0.000056,,,0x0000000000004942,,
"CAN","ack_field",0.884372,0.000004,,,,true,
"CAN","identifier_field",0.884424,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.884484,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.884504,0.000028,,,,,0x54
"CAN","data_field",0.884536,0.000032,,,,,0x05
"CAN","data_field",0.884572,0.000032,,,,,0x00
"CAN","crc_field",0.884608,0.000056,,,0x000000000000342C,,
"CAN","ack_field",0.884672,0.000004,,,,true,
"CAN","identifier_field",0.93396,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.934024,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.93404,0.000032,,,,,0x03
"CAN","data_field",0.934076,0.000028,,,,,0x5A
"CAN","data_field",0.934108,0.000028,,,,,0x64
"CAN","data_field",0.93414,0.000028,,,,,0x5A
"CAN","data_field",0.934172,0.000028,,,,,0x28
"CAN","data_field",0.934204,0.000036,,,,,0x00
"CAN","data_field",0.934244,0.000028,,,,,0x28
"CAN","data_field",0.934276,0.000032,,,,,0x36
"CAN","crc_field",0.934312,0.00006,,,0x0000000000006FE7,,
"CAN","ack_field",0.93438,0.000004,,,,true,
"CAN","identifier_field",0.934432,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.934492,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.934512,0.000032,,,,,0xF5
"CAN","data_field",0.934548,0.000032,,,,,0x06
"CAN","data_field",0.934584,0.000032,,,,,0x00
"CAN","crc_field",0.93462,0.00006,,,0x0000000000004168,,
"CAN","ack_field",0.934688,0.000004,,,,true,
"CAN","identifier_field",0.983967,0.00006,0x0000000000000300,,,,
"CAN","control_field",0.984031,0.000012,,0x0000000000000008,,,
"CAN","data_field",0.984047,0.000032,,,,,0x03
"CAN","data_field",0.984083,0.000028,,,,,0x5A
"CAN","data_field",0.984115,0.000028,,,,,0x64
"CAN","data_field",0.984147,0.000028,,,,,0x5A
"CAN","data_field",0.984179,0.000028,,,,,0x28
"CAN","data_field",0.984211,0.000036,,,,,0x00
"CAN","data_field",0.984251,0.000028,,,,,0x28
"CAN","data_field",0.984283,0.000032,,,,,0x27
"CAN","crc_field",0.984319,0.00006,,,0x00000000000007E9,,
"CAN","ack_field",0.984387,0.000004,,,,true,
"CAN","identifier_field",0.984439,0.000056,0x0000000000000301,,,,
"CAN","control_field",0.984499,0.000016,,0x0000000000000003,,,
"CAN","data_field",0.984519,0.000028,,,,,0xB8
"CAN","data_field",0.984551,0.000032,,,,,0x07
"CAN","data_field",0.984587,0.000032,,,,,0x00
"CAN","crc_field",0.984623,0.000056,,,0x0000000000006ADB,,
"CAN","ack_field",0.984687,0.000004,,,,true,
"CAN","identifier_field",1.03397,0.00006,0x0000000000000300,,,,
"CAN","control_field",1.034034,0.000012,,0x0000000000000008,,,
"CAN","data_field",1.03405,0.000032,,,,,0x03
"CAN","data_field",1.034086,0.000028,,,,,0x5A
"CAN","data_field",1.034118,0.000028,,,,,0x64
"CAN","data_field",1.03415,0.000028,,,,,0x5A
"CAN","data_field",1.034182,0.000028,,,,,0x28
"CAN","data_field",1.034214,0.000036,,,,,0x00
"CAN","data_field",1.034254,0.000028,,,,,0x28
"CAN","data_field",1.034286,0.000032,,,,,0xF8
"CAN","crc_field",1.034322,0.000056,,,0x0000000000005C52,,
"CAN","ack_field",1.034386,0.000004,,,,true,
"CAN","identifier_field",1.034438,0.000056,0x0000000000000301,,,,
"CAN","control_field",1.034498,0.000016,,0x0000000000000003,,,
"CAN","data_field",1.034518,0.000032,,,,,0x80
"CAN","data_field",1.034554,0.000032,,,,,0x08
"CAN","data_field",1.03459,0.000036,,,,,0x00
"CAN","crc_field",1.03463,0.000056,,,0x0000000000007745,,
"CAN","ack_field",1.034694,0.000004,,,,true,
"CAN","identifier_field",1.083978,0.00006,0x0000000000000300,,,,
"CAN","control_field",1.084042,0.000012,,0x0000000000000008,,,
"CAN","data_field",1.084058,0.000032,,,,,0x03
"CAN","data_field",1.084094,0.000028,,,,,0x5A
"CAN","data_field",1.084126,0.000028,,,,,0x64
"CAN","data_field",1.084158,0.000028,,,,,0x5A
"CAN","data_field",1.08419,0.000028,,,,,0x28
"CAN","data_field",1.084222,0.000036,,,,,0x00
"CAN","data_field",1.084262,0.000028,,,,,0x28
"CAN","data_field",1.084294,0.000028,,,,,0xE9
"CAN","crc_field",1.084326,0.000056,,,0x000000000000345C,,
"CAN","ack_field",1.08439,0.000004,,,,true,
"CAN","identifier_field",1.084442,0.000056,0x0000000000000301,,,,
"CAN","control_field",1.084502,0.000016,,0x0000000000000003,,,
"CAN","data_field",1.084522,0.000028,,,,,0x88
"CAN","data_field",1.084554,0.000032,,,,,0x09
"CAN","data_field",1.08459,0.000032,,,,,0x00
"CAN","crc_field",1.084626,0.000064,,,0x000000000000603E,,
"CAN","ack_field",1.084698,0.000004,,,,true,
"CAN","identifier_field",1.133983,0.00006,0x0000000000000300,,,,
"CAN","control_field",1.134047,0.000012,,0x0000000000000008,,,
"CAN","data_field",1.134063,0.000032,,,,,0x03
"CAN","data_field",1.134099,0.000028,,,,,0x5A
"CAN","data_field",1.134131,0.000028,,,,,0x64
"CAN","data_field",1.134163,0.000028,,,,,0x5A
"CAN","data_field",1.134195,0.000028,,,,,0x28
"CAN","data_field",1.134227,0.000036,,,,,0x00
"CAN","data_field",1.134267,0.000028,,,,,0x28
"CAN","data_field",1.134299,0.000032,,,,,0xFA
"CAN","crc_field",1.134335,0.00006,,,0x00000000000012F9,,
"CAN","ack_field",1.134403,0.000004,,,,true,
"CAN","identifier_field",1.134455,0.000056,0x0000000000000301,,,,
"CAN","control_field",1.134515,0.000016,,0x0000000000000003,,,
"CAN","data_field",1.134535,0.000032,,,,,0xC6
"CAN","data_field",1.134571,0.000032,,,,,0x0A
"CAN","data_field",1.134607,0.000032,,,,,0x00
