Timestamp,IsSPI,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
2.420776,,301,,,3,4E,0D,00,,,,,
2.470293,,300,,,8,00,5A,64,5A,00,00,00,AE
2.470777,,301,,,3,1D,0E,00,,,,,
2.520299,,300,,,8,00,5A,64,5A,00,00,00,BF
2.520783,,301,,,3,E8,0F,00,,,,,
2.570307,,300,,,8,00,5A,64,5A,00,00,00,40
2.570791,,301,,,3,E2,00,00,,,,,
2.620309,,300,,,8,00,5A,64,5A,00,00,00,51
2.620793,,301,,,3,B3,01,00,,,,,
2.670317,,300,,,8,00,5A,64,5A,00,00,00,62
2.670801,,301,,,3,6B,02,00,,,,,
2.720323,,300,,,8,00,5A,64,5A,00,00,00,73
2.720803,,301,,,3,96,03,00,,,,,
2.770327,,300,,,8,00,5A,64,5A,00,00,00,04
2.770815,,301,,,3,03,04,00,,,,,
2.820333,,300,,,8,00,5A,64,5A,00,00,00,15
2.820813,,301,,,3,54,05,00,,,,,
2.870337,,300,,,8,00,5A,64,5A,00,00,00,26
2.870817,,301,,,3,F5,06,00,,,,,
2.920346,,300,,,8,00,5A,64,5A,00,00,00,37
2.920826,,301,,,3,B8,07,00,,,,,
2.970349,,300,,,8,00,5A,64,5A,00,00,00,C8
2.970829,,301,,,3,80,08,00,,,,,
3.020355,,300,,,8,00,5A,64,5A,00,00,00,D9
3.020835,,301,,,3,88,09,00,,,,,
3.070358,,300,,,8,00,5A,64,5A,00,00,00,EA
3.070842,,301,,,3,C6,0A,00,,,,,
3.120364,,300,,,8,00,5A,64,5A,00,00,00,FB
3.120852,,301,,,3,43,0B,00,,,,,
3.170368,,300,,,8,00,5A,64,5A,00,00,00,8C
3.170848,,301,,,3,B5,0C,00,,,,,
3.220374,,300,,,8,00,5A,64,5A,00,00,00,9D
3.220859,,301,,,3,4E,0D,00,,,,,
3.270378,,300,,,8,00,5A,64,5A,00,00,00,AE
3.270862,,301,,,3,1D,0E,00,,,,,
3.321163,,300,,,8,00,5A,64,5A,00,00,00,BF
3.321647,,301,,,3,E8,0F,00,,,,,
3.37039,,300,,,8,00,5A,64,5A,00,00,00,40
3.370875,,301,,,3,E2,00,00,,,,,
3.420396,,300,,,8,00,5A,64,5A,00,00,00,51
3.42088,,301,,,3,B3,01,00,,,,,
3.470401,,300,,,8,00,5A,64,5A,00,00,00,62
3.470885,,301,,,3,6B,02,00,,,,,
3.520407,,300,,,8,00,5A,64,5A,00,00,00,73
3.520887,,301,,,3,96,03,00,,,,,
3.57041,,300,,,8,00,5A,64,5A,00,00,00,04
3.570898,,301,,,3,03,04,00,,,,,
3.620416,,300,,,8,00,5A,64,5A,00,00,00,15
3.620896,,301,,,3,54,05,00,,,,,
3.67042,,300,,,8,00,5A,64,5A,00,00,00,26
3.6709,,301,,,3,F5,06,00,,,,,
3.720426,,300,,,8,00,5A,64,5A,00,00,00,37
3.720906,,301,,,3,B8,07,00,,,,,
3.77043,,300,,,8,00,5A,64,5A,00,00,00,C8
3.77091,,301,,,3,80,08,00,,,,,
3.820435,,300,,,8,00,5A,64,5A,00,00,00,D9
3.820915,,301,,,3,88,09,00,,,,,
3.870443,,300,,,8,00,5A,64,5A,00,00,00,EA
3.870927,,301,,,3,C6,0A,00,,,,,
3.920447,,300,,,8,00,5A,64,5A,00,00,00,FB
3.920935,,301,,,3,43,0B,00,,,,,
3.970451,,300,,,8,00,5A,64,5A,00,00,00,8C
3.970931,,301,,,3,B5,0C,00,,,,,
4.020459,,300,,,8,00,5A,64,5A,00,00,00,9D
4.020943,,301,,,3,4E,0D,00,,,,,
4.070463,,300,,,8,00,5A,64,5A,00,00,00,AE
4.070947,,301,,,3,1D,0E,00,,,,,
4.120469,,300,,,8,00,5A,64,5A,00,00,00,BF
4.120953,,301,,,3,E8,0F,00,,,,,
4.170473,,300,,,8,00,5A,64,5A,00,00,00,40
4.170957,,301,,,3,E2,00,00,,,,,
4.220476,,300,,,8,00,5A,64,5A,00,00,00,51
4.22096,,301,,,3,B3,01,00,,,,,
4.270484,,300,,,8,00,5A,64,5A,00,00,00,62
4.270968,,301,,,3,6B,02,00,,,,,
4.321267,,300,,,8,00,5A,64,5A,00,00,00,73
4.321747,,301,,,3,96,03,00,,,,,
4.370494,,300,,,8,00,5A,64,5A,00,00,00,04
4.370982,,301,,,3,03,04,00,,,,,
4.420499,,300,,,8,00,5A,64,5A,00,00,00,15
4.420979,,301,,,3,54,05,00,,,,,
4.470506,,300,,,8,00,5A,64,5A,00,00,00,26
4.470986,,301,,,3,F5,06,00,,,,,
4.520508,,300,,,8,00,5A,64,5A,00,00,00,37
4.520988,,301,,,3,B8,07,00,,,,,
4.570516,,300,,,8,00,5A,64,5A,00,00,00,C8
4.570996,,301,,,3,80,08,00,,,,,
4.620521,,300,,,8,00,5A,64,5A,00,00,00,D9
4.621001,,301,,,3,88,09,00,,,,,
4.670525,,300,,,8,00,5A,64,5A,00,00,00,EA
4.671009,,301,,,3,C6,0A,00,,,,,
4.720531,,300,,,8,00,5A,64,5A,00,00,00,FB
4.721019,,301,,,3,43,0B,00,,,,,
4.770535,,300,,,8,00,5A,64,5A,00,00,00,8C
4.771015,,301,,,3,B5,0C,00,,,,,
4.820539,,300,,,8,00,5A,64,5A,00,00,00,9D
4.821023,,301,,,3,4E,0D,00,,,,,
4.870547,,300,,,8,00,5A,64,5A,00,00,00,AE
4.871031,,301,,,3,1D,0E,00,,,,,
4.920551,,300,,,8,00,5A,64,5A,00,00,00,BF
4.921035,,301,,,3,E8,0F,00,,,,,
4.970555,,300,,,8,00,5A,64,5A,00,00,00,40
4.971039,,301,,,3,E2,00,00,,,,,
5.020564,,300,,,8,00,5A,64,5A,00,00,00,51
5.021048,,301,,,3,B3,01,00,,,,,
5.070568,,300,,,8,00,5A,64,5A,00,00,00,62
5.071052,,301,,,3,6B,02,00,,,,,
5.120571,,300,,,8,00,5A,64,5A,00,00,00,73
5.121052,,301,,,3,96,03,00,,,,,
5.170576,,300,,,8,00,5A,64,5A,00,00,00,04
5.171064,,301,,,3,03,04,00,,,,,
5.220582,,300,,,8,00,5A,64,5A,00,00,00,15
5.221062,,301,,,3,54,05,00,,,,,
5.27059,,300,,,8,00,5A,64,5A,00,00,00,26
5.27107,,301,,,3,F5,06,00,,,,,
5.32137,,300,,,8,00,5A,64,5A,00,00,00,37
5.32185,,301,,,3,B8,07,00,,,,,
5.370598,,300,,,8,00,5A,64,5A,00,00,00,C8
5.371078,,301,,,3,80,08,00,,,,,
5.420606,,300,,,8,00,5A,64,5A,00,00,00,D9
5.421086,,301,,,3,88,09,00,,,,,
5.470705,,300,,,8,00,5A,64,5A,00,00,00,EA
5.471189,,301,,,3,C6,0A,00,,,,,
5.520612,,300,,,8,00,5A,64,5A,00,00,00,FB
5.5211,,301,,,3,43,0B,00,,,,,
5.570621,,300,,,8,00,5A,64,5A,00,00,00,8C
5.571101,,301,,,3,B5,0C,00,,,,,
