name,type,start_time,duration,"identifier","extended","num_data_bytes","RemoteFrame","remote_frame","crc","ack","data"
"CAN","data_field",0.435493,0.000028,,,,,,,,0x64
"CAN","data_field",0.435525,0.000028,,,,,,,,0x5A
"CAN","data_field",0.435557,0.000028,,,,,,,,0x64
"CAN","data_field",0.435589,0.000032,,,,,,,,0x00
"CAN","data_field",0.435629,0.000028,,,,,,,,0x64
"CAN","data_field",0.435661,0.000028,,,,,,,,0xB8
"CAN","crc_field",0.435693,0.00006,,,,,,0x000000000000441D,,
"CAN","ack_field",0.435761,0.000004,,,,,,,true,
"CAN","identifier_field",0.435813,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.435873,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.435893,0.000032,,,,,,,,0x80
"CAN","data_field",0.435929,0.000032,,,,,,,,0x08
"CAN","data_field",0.435965,0.000036,,,,,,,,0x00
"CAN","crc_field",0.436005,0.000056,,,,,,0x0000000000007745,,
"CAN","ack_field",0.436069,0.000004,,,,,,,true,
"CAN","identifier_field",0.485349,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.485413,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.485429,0.000032,,,,,,,,0x03
"CAN","data_field",0.485465,0.000028,,,,,,,,0x5A
"CAN","data_field",0.485497,0.000028,,,,,,,,0x64
"CAN","data_field",0.485529,0.000028,,,,,,,,0x5A
"CAN","data_field",0.485561,0.000028,,,,,,,,0x64
"CAN","data_field",0.485593,0.000032,,,,,,,,0x00
"CAN","data_field",0.485633,0.000028,,,,,,,,0x64
"CAN","data_field",0.485665,0.000028,,,,,,,,0xA9
"CAN","crc_field",0.485697,0.00006,,,,,,0x0000000000002C13,,
"CAN","ack_field",0.485765,0.000004,,,,,,,true,
"CAN","identifier_field",0.485817,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.485877,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.485897,0.000028,,,,,,,,0x88
"CAN","data_field",0.485929,0.000032,,,,,,,,0x09
"CAN","data_field",0.485965,0.000032,,,,,,,,0x00
"CAN","crc_field",0.486001,0.000064,,,,,,0x000000000000603E,,
"CAN","ack_field",0.486073,0.000004,,,,,,,true,
"CAN","identifier_field",0.535357,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.535421,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.535437,0.000032,,,,,,,,0x03
"CAN","data_field",0.535473,0.000028,,,,,,,,0x5A
"CAN","data_field",0.535505,0.000028,,,,,,,,0x64
"CAN","data_field",0.535537,0.000028,,,,,,,,0x5A
"CAN","data_field",0.535569,0.000028,,,,,,,,0x64
"CAN","data_field",0.535601,0.000032,,,,,,,,0x00
"CAN","data_field",0.535641,0.000028,,,,,,,,0x64
"CAN","data_field",0.535673,0.000028,,,,,,,,0xBA
"CAN","crc_field",0.535705,0.000056,,,,,,0x0000000000000AB6,,
"CAN","ack_field",0.535769,0.000004,,,,,,,true,
"CAN","identifier_field",0.535821,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.535881,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.535901,0.000032,,,,,,,,0xC6
"CAN","data_field",0.535937,0.000032,,,,,,,,0x0A
"CAN","data_field",0.535973,0.000032,,,,,,,,0x00
"CAN","crc_field",0.536009,0.00006,,,,,,0x00000000000053FD,,
