name,type,start_time,duration,"identifier","extended","num_data_bytes","RemoteFrame","remote_frame","crc","ack","data"
"CAN","data_field",0.185792,0.000032,,,,,,,,0xFB
"CAN","data_field",0.185828,0.000028,,,,,,,,0x1E
"CAN","data_field",0.18586,0.000028,,,,,,,,0x28
"CAN","crc_field",0.185892,0.000056,,,,,,0x0000000000007967,,
"CAN","ack_field",0.185956,0.000004,,,,,,,false,
"CAN","identifier_field",0.227718,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.227782,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.227798,0.000032,,,,,,,,0x03
"CAN","data_field",0.227834,0.000028,,,,,,,,0x5A
"CAN","data_field",0.227866,0.000028,,,,,,,,0x64
"CAN","data_field",0.227898,0.000028,,,,,,,,0x5A
"CAN","data_field",0.22793,0.000028,,,,,,,,0x64
"CAN","data_field",0.227962,0.000032,,,,,,,,0x00
"CAN","data_field",0.228002,0.000028,,,,,,,,0x64
"CAN","data_field",0.228034,0.000028,,,,,,,,0xAF
"CAN","crc_field",0.228066,0.000056,,,,,,0x0000000000003A77,,
"CAN","ack_field",0.22813,0.000004,,,,,,,true,
"CAN","identifier_field",0.228182,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.228242,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.228262,0.000032,,,,,,,,0xE8
"CAN","data_field",0.228298,0.000032,,,,,,,,0x0F
"CAN","data_field",0.228334,0.000032,,,,,,,,0x00
"CAN","crc_field",0.22837,0.000056,,,,,,0x00000000000077B9,,
"CAN","ack_field",0.228434,0.000004,,,,,,,true,
"CAN","identifier_field",0.245758,0.000136,0x000000000038F30C,true,,,,,,
"CAN","control_field",0.245898,0.000012,,,0x000000000000000C,,,,,
"CAN","data_field",0.245914,0.000028,,,,,,,,0x71
"CAN","data_field",0.245946,0.000028,,,,,,,,0xC5
"CAN","data_field",0.245978,0.000028,,,,,,,,0x86
"CAN","data_field",0.24601,0.000032,,,,,,,,0xFE
"CAN","data_field",0.246046,0.000028,,,,,,,,0xD3
"CAN","data_field",0.246078,0.000028,,,,,,,,0x8E
"CAN","data_field",0.24611,0.000028,,,,,,,,0x39
"CAN","data_field",0.246142,0.000028,,,,,,,,0x69
"CAN","identifier_field",0.265767,0.000052,0x00000000000000C3,,,,,,,
"CAN","control_field",0.265823,0.000012,,,0x0000000000000003,,,,,
"CAN","identifier_field",0.265867,0.000052,0x00000000000004DB,,,,,,,
"CAN","control_field",0.265923,0.000012,,,0x0000000000000003,,,,,
"CAN","data_field",0.265939,0.000028,,,,,,,,0x4D
"CAN","data_field",0.265971,0.000028,,,,,,,,0x78
"CAN","data_field",0.266003,0.000032,,,,,,,,0xFB
"CAN","crc_field",0.266039,0.000056,,,,,,0x000000000000061C,,
"CAN","ack_field",0.266103,0.000004,,,,,,,false,
"CAN","identifier_field",0.277724,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.277788,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.277804,0.000032,,,,,,,,0x03
"CAN","data_field",0.27784,0.000028,,,,,,,,0x5A
"CAN","data_field",0.277872,0.000028,,,,,,,,0x64
"CAN","data_field",0.277904,0.000028,,,,,,,,0x5A
"CAN","data_field",0.277936,0.000028,,,,,,,,0x64
"CAN","data_field",0.277968,0.000032,,,,,,,,0x00
"CAN","data_field",0.278008,0.000028,,,,,,,,0x64
"CAN","data_field",0.27804,0.000028,,,,,,,,0x30
"CAN","crc_field",0.278072,0.000064,,,,,,0x0000000000001209,,
"CAN","ack_field",0.278144,0.000004,,,,,,,true,
"CAN","identifier_field",0.278196,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.278256,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.278276,0.000032,,,,,,,,0xE2
"CAN","data_field",0.278312,0.000032,,,,,,,,0x00
"CAN","data_field",0.278348,0.000036,,,,,,,,0x00
"CAN","crc_field",0.278388,0.000056,,,,,,0x0000000000002F6A,,
"CAN","ack_field",0.278452,0.000004,,,,,,,true,
"CAN","identifier_field",0.285812,0.000052,0x0000000000000628,,,,true,,,
"CAN","control_field",0.285868,0.000012,,,0x0000000000000004,,,,,
"CAN","crc_field",0.285884,0.000056,,,,,,0x00000000000038F1,,
"CAN","ack_field",0.285948,0.000004,,,,,,,false,
"CAN","identifier_field",0.327732,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.327796,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.327812,0.000032,,,,,,,,0x03
"CAN","data_field",0.327848,0.000028,,,,,,,,0x5A
"CAN","data_field",0.32788,0.000028,,,,,,,,0x64
"CAN","data_field",0.327912,0.000028,,,,,,,,0x5A
"CAN","data_field",0.327944,0.000028,,,,,,,,0x64
"CAN","data_field",0.327976,0.000032,,,,,,,,0x00
"CAN","data_field",0.328016,0.000028,,,,,,,,0x64
"CAN","data_field",0.328048,0.000028,,,,,,,,0x21
"CAN","crc_field",0.32808,0.000064,,,,,,0x0000000000007A07,,
"CAN","ack_field",0.328152,0.000004,,,,,,,true,
"CAN","identifier_field",0.328204,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.328264,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.328284,0.000028,,,,,,,,0xB3
"CAN","data_field",0.328316,0.000032,,,,,,,,0x01
"CAN","data_field",0.328352,0.000032,,,,,,,,0x00
"CAN","crc_field",0.328388,0.00006,,,,,,0x0000000000007FC5,,
"CAN","ack_field",0.328456,0.000004,,,,,,,true,
"CAN","identifier_field",0.377737,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",0.377801,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",0.377817,0.000032,,,,,,,,0x03
"CAN","data_field",0.377853,0.000028,,,,,,,,0x5A
"CAN","data_field",0.377885,0.000028,,,,,,,,0x64
"CAN","data_field",0.377917,0.000028,,,,,,,,0x5A
"CAN","data_field",0.377949,0.000028,,,,,,,,0x64
"CAN","data_field",0.377981,0.000032,,,,,,,,0x00
"CAN","data_field",0.378021,0.000028,,,,,,,,0x64
"CAN","data_field",0.378053,0.000028,,,,,,,,0x32
"CAN","crc_field",0.378085,0.000056,,,,,,0x0000000000005CA2,,
"CAN","ack_field",0.378149,0.000004,,,,,,,true,
"CAN","identifier_field",0.378201,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",0.378261,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",0.378281,0.000028,,,,,,,,0x6B
"CAN","data_field",0.378313,0.000032,,,,,,,,0x02
"CAN","data_field",0.378349,0.000032,,,,,,,,0x00
"CAN","crc_field",0.378385,0.000056,,,,,,0x0000000000004E8A,,
"CAN","ack_field",0.378449,0.000004,,,,,,,true,
"CAN","identifier_field",0.427741,0.00006,0x0000000000000300,,,,,,,
