2024-09-25T12:10:31.203176200+00:00,,300,,,8,00,5A,64,5A,00,00,00,AE
2024-09-25T12:10:31.203660200+00:00,,301,,,3,1D,0E,00,,,,,
2024-09-25T12:10:31.253182700+00:00,,300,,,8,00,5A,64,5A,00,00,00,BF
2024-09-25T12:10:31.253667200+00:00,,301,,,3,E8,0F,00,,,,,
2024-09-25T12:10:31.303188700+00:00,,300,,,8,00,5A,64,5A,00,00,00,40
2024-09-25T12:10:31.303672700+00:00,,301,,,3,E2,00,00,,,,,
2024-09-25T12:10:31.353195700+00:00,,300,,,8,00,5A,64,5A,00,00,00,51
2024-09-25T12:10:31.353679700+00:00,,301,,,3,B3,01,00,,,,,
2024-09-25T12:10:31.403198200+00:00,,300,,,8,00,5A,64,5A,00,00,00,62
2024-09-25T12:10:31.403682200+00:00,,301,,,3,6B,02,00,,,,,
2024-09-25T12:10:31.453204700+00:00,,300,,,8,00,5A,64,5A,00,00,00,73
2024-09-25T12:10:31.453684700+00:00,,301,,,3,96,03,00,,,,,
2024-09-25T12:10:31.503210700+00:00,,300,,,8,00,5A,64,5A,00,00,00,04
2024-09-25T12:10:31.503698700+00:00,,301,,,3,03,04,00,,,,,
2024-09-25T12:10:31.553214700+00:00,,300,,,8,00,5A,64,5A,00,00,00,15
2024-09-25T12:10:31.553694700+00:00,,301,,,3,54,05,00,,,,,
2024-09-25T12:10:31.604000200+00:00,,300,,,8,00,5A,64,5A,00,00,00,26
2024-09-25T12:10:31.604480200+00:00,,301,,,3,F5,06,00,,,,,
2024-09-25T12:10:31.653227200+00:00,,300,,,8,00,5A,64,5A,00,00,00,37
2024-09-25T12:10:31.653707200+00:00,,301,,,3,B8,07,00,,,,,
2024-09-25T12:10:31.703233200+00:00,,300,,,8,00,5A,64,5A,00,00,00,C8
2024-09-25T12:10:31.703713200+00:00,,301,,,3,80,08,00,,,,,
2024-09-25T12:10:31.753236200+00:00,,300,,,8,00,5A,64,5A,00,00,00,D9
2024-09-25T12:10:31.753716200+00:00,,301,,,3,88,09,00,,,,,
2024-09-25T12:10:31.803242700+00:00,,300,,,8,00,5A,64,5A,00,00,00,EA
2024-09-25T12:10:31.803726700+00:00,,301,,,3,C6,0A,00,,,,,
2024-09-25T12:10:31.853248200+00:00,,300,,,8,00,5A,64,5A,00,00,00,FB
