Timestamp,IsMotorToTCU,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
177526,1,401,0,0,8,8f,a0,0,0,56,0,0,0
177531,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
177532,0,301,0,0,3,80,8,0
177543,1,201,0,0,6,0,0,0,0,62,0
177546,1,400,0,0,8,1,0,4c,0,0,0,0,0
177555,1,203,0,0,8,0,0,0,0,0,0,0,0
177581,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
177582,0,301,0,0,3,88,9,0
177606,1,402,0,0,8,64,0,0,0,20,e2,9,0
177626,1,401,0,0,8,8f,a0,0,0,56,0,0,0
177631,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
177632,0,301,0,0,3,c6,a,0
177643,1,201,0,0,6,0,0,0,0,62,0
177647,1,400,0,0,8,1,0,4c,0,0,0,0,0
177655,1,203,0,0,8,0,0,0,0,0,0,0,0
177681,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
177682,0,301,0,0,3,43,b,0
177727,1,401,0,0,8,8f,a0,0,0,56,0,0,0
177731,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
177732,0,301,0,0,3,b5,c,0
177743,1,201,0,0,6,0,0,0,0,62,0
177747,1,400,0,0,8,1,0,4c,0,0,0,0,0
177755,1,203,0,0,8,0,0,0,0,0,0,0,0
177781,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
177782,0,301,0,0,3,4e,d,0
177827,1,401,0,0,8,8f,a0,0,0,56,0,0,0
177831,0,300,0,0,8,3,5a,64,5a,64,0,64,be
177832,0,301,0,0,3,1d,e,0
177843,1,201,0,0,6,0,0,0,0,62,0
177847,1,400,0,0,8,1,0,4c,0,0,0,0,0
177855,1,203,0,0,8,0,0,0,0,0,0,0,0
177881,0,300,0,0,8,3,5a,64,5a,64,0,64,af
177882,0,301,0,0,3,e8,f,0
177927,1,401,0,0,8,8f,a0,0,0,56,0,0,0
177931,0,300,0,0,8,3,5a,64,5a,64,0,64,30
177932,0,301,0,0,3,e2,0,0
177943,1,201,0,0,6,0,0,0,0,62,0
177947,1,400,0,0,8,1,0,4c,0,0,0,0,0
177955,1,203,0,0,8,0,0,0,0,0,0,0,0
177981,0,300,0,0,8,3,5a,64,5a,64,0,64,21
177982,0,301,0,0,3,b3,1,0
178027,1,401,0,0,8,8f,a0,0,0,56,0,0,0
178031,0,300,0,0,8,3,5a,64,5a,64,0,64,32
178032,0,301,0,0,3,6b,2,0
178043,1,201,0,0,6,0,0,0,0,62,0
178047,1,400,0,0,8,1,0,4c,0,0,0,0,0
178055,1,203,0,0,8,0,0,0,0,0,0,0,0
178081,0,300,0,0,8,3,5a,64,5a,64,0,64,23
178082,0,301,0,0,3,96,3,0
178107,1,403,0,0,8,63,0,0,0,20,e2,9,0
178127,1,401,0,0,8,8f,a0,0,0,56,0,0,0
178131,0,300,0,0,8,3,5a,64,5a,64,0,64,34
178132,0,301,0,0,3,3,4,0
178143,1,201,0,0,6,0,0,0,0,62,0
178147,1,400,0,0,8,1,0,4c,0,0,0,0,0
178155,1,203,0,0,8,0,0,0,0,0,0,0,0
178181,0,300,0,0,8,3,5a,64,5a,64,0,64,25
178182,0,301,0,0,3,54,5,0
178227,1,401,0,0,8,8f,a0,0,0,57,0,0,0
178231,0,300,0,0,8,3,5a,64,5a,64,0,64,36
178232,0,301,0,0,3,f5,6,0
178243,1,201,0,0,6,0,0,0,0,62,0
178247,1,400,0,0,8,1,0,4c,0,0,0,0,0
178255,1,203,0,0,8,0,0,0,0,0,0,0,0
178281,0,300,0,0,8,3,5a,64,5a,64,0,64,27
178282,0,301,0,0,3,b8,7,0
178327,1,401,0,0,8,8f,a0,0,0,57,0,0,0
178331,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
178332,0,301,0,0,3,80,8,0
178343,1,201,0,0,6,0,0,0,0,62,0
178347,1,400,0,0,8,1,0,4c,0,0,0,0,0
178355,1,203,0,0,8,0,0,0,0,0,0,0,0
178381,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
178382,0,301,0,0,3,88,9,0
178427,1,401,0,0,8,8f,a0,0,0,57,0,0,0
178431,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
178432,0,301,0,0,3,c6,a,0
178443,1,201,0,0,6,0,0,0,0,62,0
178447,1,400,0,0,8,1,0,4c,0,0,0,0,0
178455,1,203,0,0,8,0,0,0,0,0,0,0,0
178467,1,204,0,0,8,0,0,0,0,0,0,0,0
178479,1,202,0,0,8,e2,17,0,0,24,fd,1a,0
178480,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
178481,0,301,0,0,3,43,b,0
178491,1,666,0,0,8,52,8,1,5,52,57,12,44
178503,1,665,0,0,8,0,0,0,53,4c,18,53,0
178515,1,200,0,0,8,64,0,20,e2,9,0,0,0
178527,1,401,0,0,8,8f,a0,0,0,56,0,0,0
178531,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
178532,0,301,0,0,3,b5,c,0
178543,1,201,0,0,6,0,0,0,0,62,0
178547,1,400,0,0,8,1,0,4c,0,0,0,0,0
178555,1,203,0,0,8,0,0,0,0,0,0,0,0
178581,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
178582,0,301,0,0,3,4e,d,0
178607,1,402,0,0,8,64,0,0,0,20,e2,9,0
178628,1,401,0,0,8,8f,a0,0,0,56,0,0,0
178631,0,300,0,0,8,3,5a,64,5a,64,0,64,be
178632,0,301,0,0,3,1d,e,0
178643,1,201,0,0,6,0,0,0,0,62,0
178648,1,400,0,0,8,1,0,4c,0,0,0,0,0
178655,1,203,0,0,8,0,0,0,0,0,0,0,0
178681,0,300,0,0,8,3,5a,64,5a,64,0,64,af
178682,0,301,0,0,3,e8,f,0
178728,1,401,0,0,8,8f,a0,0,0,56,0,0,0
178731,0,300,0,0,8,3,5a,64,5a,64,0,64,30
178732,0,301,0,0,3,e2,0,0
178743,1,201,0,0,6,0,0,0,0,62,0
178748,1,400,0,0,8,1,0,4c,0,0,0,0,0
178755,1,203,0,0,8,0,0,0,0,0,0,0,0
178781,0,300,0,0,8,3,5a,64,5a,64,0,64,21
178782,0,301,0,0,3,b3,1,0
178828,1,401,0,0,8,8f,a0,0,0,56,0,0,0
178831,0,300,0,0,8,3,5a,64,5a,64,0,64,32
178832,0,301,0,0,3,6b,2,0
178843,1,201,0,0,6,0,0,0,0,62,0
178848,1,400,0,0,8,1,0,4c,0,0,0,0,0
178855,1,203,0,0,8,0,0,0,0,0,0,0,0
178881,0,300,0,0,8,3,5a,64,5a,64,0,64,23
178882,0,301,0,0,3,96,3,0
178928,1,401,0,0,8,8f,a0,0,0,56,0,0,0
178931,0,300,0,0,8,3,5a,64,5a,64,0,64,34
178932,0,301,0,0,3,3,4,0
178943,1,201,0,0,6,0,0,0,0,62,0
178948,1,400,0,0,8,1,0,4c,0,0,0,0,0
178955,1,203,0,0,8,0,0,0,0,0,0,0,0
178981,0,300,0,0,8,3,5a,64,5a,64,0,64,25
178982,0,301,0,0,3,54,5,0
179028,1,401,0,0,8,91,a0,0,0,56,0,0,0
179031,0,300,0,0,8,3,5a,64,5a,64,0,64,36
179032,0,301,0,0,3,f5,6,0
179043,1,201,0,0,6,0,0,0,0,62,0
179048,1,400,0,0,8,1,0,4c,0,0,0,0,0
179055,1,203,0,0,8,0,0,0,0,0,0,0,0
179081,0,300,0,0,8,3,5a,64,5a,64,0,64,27
179082,0,301,0,0,3,b8,7,0
179108,1,403,0,0,8,63,0,0,0,20,e2,9,0
179128,1,401,0,0,8,91,a0,0,0,56,0,0,0
179130,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
179131,0,301,0,0,3,80,8,0
179143,1,201,0,0,6,0,0,0,0,62,0
179148,1,400,0,0,8,1,0,4c,0,0,0,0,0
179155,1,203,0,0,8,0,0,0,0,0,0,0,0
179181,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
179182,0,301,0,0,3,88,9,0
179228,1,401,0,0,8,91,a0,0,0,56,0,0,0
179231,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
179232,0,301,0,0,3,c6,a,0
179243,1,201,0,0,6,0,0,0,0,62,0
179248,1,400,0,0,8,1,0,4c,0,0,0,0,0
179255,1,203,0,0,8,0,0,0,0,0,0,0,0
179281,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
179282,0,301,0,0,3,43,b,0
179328,1,401,0,0,8,91,a0,0,0,56,0,0,0
179331,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
179332,0,301,0,0,3,b5,c,0
179343,1,201,0,0,6,0,0,0,0,62,0
179348,1,400,0,0,8,1,0,4c,0,0,0,0,0
179355,1,203,0,0,8,0,0,0,0,0,0,0,0
179381,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
179382,0,301,0,0,3,4e,d,0
179428,1,401,0,0,8,91,a0,0,0,56,0,0,0
179431,0,300,0,0,8,3,5a,64,5a,64,0,64,be
179432,0,301,0,0,3,1d,e,0
179443,1,201,0,0,6,0,0,0,0,62,0
179448,1,400,0,0,8,1,0,4c,0,0,0,0,0
179455,1,203,0,0,8,0,0,0,0,0,0,0,0
179467,1,204,0,0,8,0,0,0,0,0,0,0,0
179479,1,202,0,0,8,e2,17,0,0,24,fd,1a,0
179480,0,300,0,0,8,3,5a,64,5a,64,0,64,af
179481,0,301,0,0,3,e8,f,0
179528,1,401,0,0,8,8d,a0,0,0,56,0,0,0
179531,0,300,0,0,8,3,5a,64,5a,64,0,64,30
179532,0,301,0,0,3,e2,0,0
179543,1,201,0,0,6,0,0,0,0,62,0
179549,1,400,0,0,8,1,0,4c,0,0,0,0,0
179555,1,203,0,0,8,0,0,0,0,0,0,0,0
179581,0,300,0,0,8,3,5a,64,5a,64,0,64,21
179582,0,301,0,0,3,b3,1,0
179609,1,402,0,0,8,64,0,0,0,20,e2,9,0
179629,1,401,0,0,8,8d,a0,0,0,56,0,0,0
179631,0,300,0,0,8,3,5a,64,5a,64,0,64,32
179632,0,301,0,0,3,6b,2,0
