Timestamp,IsMotorToTCU,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
42744,0,300,0,0,8,3,5a,64,5a,64,0,64,25
42745,0,301,0,0,3,54,5,0
42788,1,201,0,0,6,2a,3,0,0,62,0
42794,0,300,0,0,8,3,5a,64,5a,64,0,64,36
42795,0,301,0,0,3,f5,6,0
42800,1,203,0,0,8,0,0,0,0,0,0,0,0
42805,1,401,0,0,8,93,a0,0,0,56,0,0,0
42825,1,400,0,0,8,1,0,4c,0,0,0,0,0
42844,0,300,0,0,8,3,5a,64,5a,64,0,64,27
42845,0,301,0,0,3,b8,7,0
42888,1,201,0,0,6,9e,2,0,0,62,0
42894,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
42895,0,301,0,0,3,80,8,0
42900,1,203,0,0,8,0,0,0,0,0,0,0,0
42905,1,401,0,0,8,95,a0,0,0,56,0,0,0
42925,1,400,0,0,8,1,0,4c,0,0,0,0,0
42944,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
42945,0,301,0,0,3,88,9,0
42985,1,402,0,0,8,64,0,0,0,20,e2,9,0
42988,1,201,0,0,6,9e,2,0,0,62,0
42994,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
42995,0,301,0,0,3,c6,a,0
43000,1,203,0,0,8,0,0,0,0,0,0,0,0
43005,1,401,0,0,8,95,a0,0,0,56,0,0,0
43012,1,204,0,0,8,0,0,0,0,0,0,0,0
43024,1,202,0,0,8,e2,14,0,0,42,fc,1a,0
43025,1,400,0,0,8,1,0,4c,0,0,0,0,0
43044,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
43045,0,301,0,0,3,43,b,0
43088,1,201,0,0,6,4e,2,0,0,62,0
43094,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
43095,0,301,0,0,3,b5,c,0
43100,1,203,0,0,8,0,0,0,0,0,0,0,0
43106,1,401,0,0,8,95,a0,0,0,56,0,0,0
43126,1,400,0,0,8,1,0,4c,0,0,0,0,0
43144,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
43145,0,301,0,0,3,4e,d,0
43188,1,201,0,0,6,4e,2,0,0,62,0
43194,0,300,0,0,8,3,5a,64,5a,64,0,64,be
43195,0,301,0,0,3,1d,e,0
43200,1,203,0,0,8,0,0,0,0,0,0,0,0
43206,1,401,0,0,8,93,a0,0,0,56,0,0,0
43226,1,400,0,0,8,1,0,4c,0,0,0,0,0
43244,0,300,0,0,8,3,5a,64,5a,64,0,64,af
43245,0,301,0,0,3,e8,f,0
43288,1,201,0,0,6,4e,2,0,0,62,0
43294,0,300,0,0,8,3,5a,64,5a,64,0,64,30
43295,0,301,0,0,3,e2,0,0
43300,1,203,0,0,8,0,0,0,0,0,0,0,0
43306,1,401,0,0,8,93,a0,0,0,56,0,0,0
43326,1,400,0,0,8,1,0,4c,0,0,0,0,0
43344,0,300,0,0,8,3,5a,64,5a,64,0,64,21
43345,0,301,0,0,3,b3,1,0
43388,1,201,0,0,6,4e,2,0,0,62,0
43394,0,300,0,0,8,3,5a,64,5a,64,0,64,32
43395,0,301,0,0,3,6b,2,0
43400,1,203,0,0,8,0,0,0,0,0,0,0,0
43406,1,401,0,0,8,95,a0,0,0,56,0,0,0
43426,1,400,0,0,8,1,0,4c,0,0,0,0,0
43444,0,300,0,0,8,3,5a,64,5a,64,0,64,23
43445,0,301,0,0,3,96,3,0
43486,1,403,0,0,8,63,0,0,0,20,e2,9,0
43488,1,201,0,0,6,4e,2,0,0,62,0
43494,0,300,0,0,8,3,5a,64,5a,64,0,64,34
43495,0,301,0,0,3,3,4,0
43500,1,203,0,0,8,0,0,0,0,0,0,0,0
43506,1,401,0,0,8,95,a0,0,0,56,0,0,0
43526,1,400,0,0,8,1,0,4c,0,0,0,0,0
43544,0,300,0,0,8,3,5a,64,5a,64,0,64,25
43545,0,301,0,0,3,54,5,0
43588,1,201,0,0,6,4e,2,0,0,62,0
43594,0,300,0,0,8,3,5a,64,5a,64,0,64,36
43595,0,301,0,0,3,f5,6,0
43600,1,203,0,0,8,0,0,0,0,0,0,0,0
43606,1,401,0,0,8,95,a0,0,0,56,0,0,0
43626,1,400,0,0,8,1,0,4c,0,0,0,0,0
43644,0,300,0,0,8,3,5a,64,5a,64,0,64,27
43645,0,301,0,0,3,b8,7,0
43688,1,201,0,0,6,4e,2,0,0,62,0
43694,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
43695,0,301,0,0,3,80,8,0
43700,1,203,0,0,8,0,0,0,0,0,0,0,0
43706,1,401,0,0,8,97,a0,0,0,56,0,0,0
43726,1,400,0,0,8,1,0,4c,0,0,0,0,0
43744,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
43745,0,301,0,0,3,88,9,0
43788,1,201,0,0,6,4e,2,0,0,62,0
43794,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
43795,0,301,0,0,3,c6,a,0
43800,1,203,0,0,8,0,0,0,0,0,0,0,0
43806,1,401,0,0,8,97,a0,0,0,55,0,0,0
43826,1,400,0,0,8,1,0,4c,0,0,0,0,0
43844,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
43845,0,301,0,0,3,43,b,0
43888,1,201,0,0,6,4e,2,0,0,62,0
43894,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
43895,0,301,0,0,3,b5,c,0
43900,1,203,0,0,8,0,0,0,0,0,0,0,0
43906,1,401,0,0,8,93,a0,0,0,55,0,0,0
43926,1,400,0,0,8,1,0,4c,0,0,0,0,0
43944,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
43945,0,301,0,0,3,4e,d,0
43986,1,402,0,0,8,64,0,0,0,20,e2,9,0
43988,1,201,0,0,6,4e,2,0,0,62,0
43994,0,300,0,0,8,3,5a,64,5a,64,0,64,be
43995,0,301,0,0,3,1d,e,0
44000,1,203,0,0,8,0,0,0,0,0,0,0,0
44006,1,401,0,0,8,93,a0,0,0,55,0,0,0
44012,1,204,0,0,8,0,0,0,0,0,0,0,0
44024,1,202,0,0,8,e2,16,0,0,44,fc,1a,0
44026,1,400,0,0,8,1,0,4c,0,0,0,0,0
44036,1,666,0,0,8,52,8,1,5,52,57,12,44
44044,0,300,0,0,8,3,5a,64,5a,64,0,64,af
44045,0,301,0,0,3,e8,f,0
44048,1,665,0,0,8,0,0,0,53,4c,18,53,0
44060,1,200,0,0,8,64,0,20,e2,9,0,2,0
44088,1,201,0,0,6,4e,2,0,0,62,0
44094,0,300,0,0,8,3,5a,64,5a,64,0,64,30
44095,0,301,0,0,3,e2,0,0
44100,1,203,0,0,8,0,0,0,0,0,0,0,0
44107,1,401,0,0,8,93,a0,0,0,55,0,0,0
44127,1,400,0,0,8,1,0,4c,0,0,0,0,0
44144,0,300,0,0,8,3,5a,64,5a,64,0,64,21
44145,0,301,0,0,3,b3,1,0
44188,1,201,0,0,6,4e,2,0,0,62,0
44194,0,300,0,0,8,3,5a,64,5a,64,0,64,32
44195,0,301,0,0,3,6b,2,0
44200,1,203,0,0,8,0,0,0,0,0,0,0,0
44207,1,401,0,0,8,93,a0,0,0,55,0,0,0
44227,1,400,0,0,8,1,0,4c,0,0,0,0,0
44244,0,300,0,0,8,3,5a,64,5a,64,0,64,23
44245,0,301,0,0,3,96,3,0
44288,1,201,0,0,6,4e,2,0,0,62,0
44294,0,300,0,0,8,3,5a,64,5a,64,0,64,34
44295,0,301,0,0,3,3,4,0
44300,1,203,0,0,8,0,0,0,0,0,0,0,0
44307,1,401,0,0,8,93,a0,0,0,55,0,0,0
44327,1,400,0,0,8,1,0,4c,0,0,0,0,0
44344,0,300,0,0,8,3,5a,64,5a,64,0,64,25
44345,0,301,0,0,3,54,5,0
44388,1,201,0,0,6,4e,2,0,0,62,0
44394,0,300,0,0,8,3,5a,64,5a,64,0,64,36
44395,0,301,0,0,3,f5,6,0
44400,1,203,0,0,8,0,0,0,0,0,0,0,0
44407,1,401,0,0,8,95,a0,0,0,55,0,0,0
44427,1,400,0,0,8,1,0,4c,0,0,0,0,0
44444,0,300,0,0,8,3,5a,64,5a,64,0,64,27
44445,0,301,0,0,3,b8,7,0
44487,1,403,0,0,8,63,0,0,0,20,e2,9,0
44488,1,201,0,0,6,4e,2,0,0,62,0
44494,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
44495,0,301,0,0,3,80,8,0
44500,1,203,0,0,8,0,0,0,0,0,0,0,0
44507,1,401,0,0,8,95,a0,0,0,55,0,0,0
44527,1,400,0,0,8,1,0,4c,0,0,0,0,0
44544,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
44545,0,301,0,0,3,88,9,0
44588,1,201,0,0,6,4e,2,0,0,62,0
44594,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
44595,0,301,0,0,3,c6,a,0
44600,1,203,0,0,8,0,0,0,0,0,0,0,0
44607,1,401,0,0,8,95,a0,0,0,55,0,0,0
44627,1,400,0,0,8,1,0,4c,0,0,0,0,0
44645,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
44645,0,301,0,0,3,43,b,0
44688,1,201,0,0,6,4e,2,0,0,62,0
44694,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
44695,0,301,0,0,3,b5,c,0
44700,1,203,0,0,8,0,0,0,0,0,0,0,0
44707,1,401,0,0,8,93,a0,0,0,55,0,0,0
44727,1,400,0,0,8,1,0,4c,0,0,0,0,0
44744,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
44745,0,301,0,0,3,4e,d,0
44788,1,201,0,0,6,20,8,0,0,62,0
44794,0,300,0,0,8,3,5a,64,5a,64,0,64,be
44795,0,301,0,0,3,1d,e,0
44800,1,203,0,0,8,0,0,0,0,0,0,0,0
44807,1,401,0,0,8,93,a0,0,0,56,0,0,0
44827,1,400,0,0,8,1,0,4c,0,0,0,0,0
44844,0,300,0,0,8,3,5a,64,5a,64,0,64,af
44845,0,301,0,0,3,e8,f,0
44888,1,201,0,0,6,20,8,0,0,62,0
44894,0,300,0,0,8,3,5a,64,5a,64,0,64,30
44895,0,301,0,0,3,e2,0,0
44900,1,203,0,0,8,0,0,0,0,0,0,0,0
44907,1,401,0,0,8,93,a0,0,0,56,0,0,0
44927,1,400,0,0,8,1,0,4c,0,0,0,0,0
44944,0,300,0,0,8,3,5a,64,5a,64,0,64,21
44945,0,301,0,0,3,b3,1,0
44987,1,402,0,0,8,64,0,0,0,20,e2,9,0
44988,1,201,0,0,6,20,8,0,0,62,0
44994,0,300,0,0,8,3,5a,64,5a,64,0,64,32
44995,0,301,0,0,3,6b,2,0
45000,1,203,0,0,8,0,0,0,0,0,0,0,0
45007,1,401,0,0,8,93,a0,0,0,56,0,0,0
45012,1,204,0,0,8,0,0,0,0,0,0,0,0
45024,1,202,0,0,8,e2,14,0,0,48,fc,1a,0
45028,1,400,0,0,8,1,0,4c,0,0,0,0,0
45044,0,300,0,0,8,3,5a,64,5a,64,0,64,23
45045,0,301,0,0,3,96,3,0
45088,1,201,0,0,6,20,8,0,0,62,0
45094,0,300,0,0,8,3,5a,64,5a,64,0,64,34
45095,0,301,0,0,3,3,4,0
45100,1,203,0,0,8,0,0,0,0,0,0,0,0
45108,1,401,0,0,8,93,a0,0,0,56,0,0,0
45115,0,404,0,0,2,4a,0
45116,1,405,0,0,8,4a,0,0,0,1c,0,0,0
45128,1,400,0,0,8,1,0,4c,0,0,0,0,0
45144,0,300,0,0,8,3,5a,64,5a,64,0,64,25
45145,0,301,0,0,3,54,5,0
45175,0,404,0,0,2,2,30
45176,1,405,0,0,7,2,30,0,3,0,0,0
45188,1,201,0,0,6,20,8,0,0,62,0
45194,0,300,0,0,8,3,5a,64,5a,64,0,64,36
45195,0,301,0,0,3,f5,6,0
45200,1,203,0,0,8,0,0,0,0,0,0,0,0
45205,0,404,0,0,2,44,0
45206,1,405,0,0,6,44,0,0,0,48,46
45208,1,401,0,0,8,95,a0,0,0,56,0,0,0
45228,1,400,0,0,8,1,0,4c,0,0,0,0,0
45235,0,404,0,0,2,1,0
45236,1,405,0,0,8,1,0,0,0,0,4,6,4
45244,0,300,0,0,8,3,5a,64,5a,64,0,64,27
45245,0,301,0,0,3,b8,7,0
45265,0,404,0,0,2,a3,1
45266,1,405,0,0,5,a3,1,0,0,6
45288,1,201,0,0,6,46,5,0,0,62,0
45294,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
45295,0,301,0,0,3,80,8,0
45300,1,203,0,0,8,0,0,0,0,0,0,0,0
45308,1,401,0,0,8,95,a0,0,0,56,0,0,0
45325,0,404,0,0,2,20,0
45326,1,405,0,0,8,20,0,0,0,32,31,31,46
45328,1,400,0,0,8,1,0,4c,0,0,0,0,0
45344,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
45345,0,301,0,0,3,88,9,0
45355,0,404,0,0,2,21,0
45356,1,405,0,0,8,21,0,0,0,46,56,41,31
45385,0,404,0,0,2,22,0
45386,1,405,0,0,8,22,0,0,0,30,30,31,32
45388,1,201,0,0,6,46,5,0,0,62,0
45394,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
45395,0,301,0,0,3,c6,a,0
45400,1,203,0,0,8,0,0,0,0,0,0,0,0
45408,1,401,0,0,8,93,a0,0,0,56,0,0,0
45415,0,404,0,0,2,23,0
45416,1,405,0,0,8,23,0,0,0,38,30,30,30
45428,1,400,0,0,8,1,0,4c,0,0,0,0,0
45444,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
45445,0,301,0,0,3,43,b,0
45475,0,404,0,0,2,24,0
45476,1,405,0,0,8,24,0,0,0,30,30,30,30
45488,1,403,0,0,8,63,0,0,0,20,e2,9,0
45488,1,201,0,0,6,e8,3,0,0,62,0
45494,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
45495,0,301,0,0,3,b5,c,0
45500,1,203,0,0,8,0,0,0,0,0,0,0,0
45505,0,404,0,0,2,25,0
45506,1,405,0,0,8,25,0,0,0,30,30,30,30
45508,1,401,0,0,8,93,a0,0,0,56,0,0,0
45528,1,400,0,0,8,1,0,4c,0,0,0,0,0
45535,0,404,0,0,2,26,0
45536,1,405,0,0,8,26,0,0,0,30,30,30,30
45544,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
45545,0,301,0,0,3,4e,d,0
45565,0,404,0,0,2,27,0
45566,1,405,0,0,6,27,0,0,0,30,30
45588,1,201,0,0,6,e8,3,0,0,62,0
45594,0,300,0,0,8,3,5a,64,5a,64,0,64,be
45595,0,301,0,0,3,1d,e,0
45600,1,203,0,0,8,0,0,0,0,0,0,0,0
45608,1,401,0,0,8,93,a0,0,0,56,0,0,0
45625,0,404,0,0,2,4c,0
45626,1,405,0,0,8,4c,0,0,0,11,24,0,0
45628,1,400,0,0,8,1,0,4c,0,0,0,0,0
45644,0,300,0,0,8,3,5a,64,5a,64,0,64,af
45645,0,301,0,0,3,e8,f,0
45655,0,404,0,0,2,46,0
45656,1,405,0,0,5,46,0,0,0,0
45685,0,404,0,0,2,4d,0
45686,1,405,0,0,8,4d,0,0,0,0,0,0,0
45688,1,201,0,0,6,48,3,0,0,62,0
45694,0,300,0,0,8,3,5a,64,5a,64,0,64,30
45695,0,301,0,0,3,e2,0,0
45700,1,203,0,0,8,0,0,0,0,0,0,0,0
45708,1,401,0,0,8,95,a0,0,0,56,0,0,0
45715,0,404,0,0,2,50,0
45716,1,405,0,0,8,50,0,0,0,a0,0,a2,0
45728,1,400,0,0,8,1,0,4c,0,0,0,0,0
45744,0,300,0,0,8,3,5a,64,5a,64,0,64,21
45745,0,301,0,0,3,b3,1,0
45775,0,404,0,0,2,2,0
45776,1,405,0,0,8,2,0,0,0,53,49,43,54
45788,1,201,0,0,6,48,3,0,0,62,0
45794,0,300,0,0,8,3,5a,64,5a,64,0,64,32
45795,0,301,0,0,3,6b,2,0
45800,1,203,0,0,8,0,0,0,0,0,0,0,0
45808,1,401,0,0,8,95,a0,0,0,56,0,0,0
45828,1,400,0,0,8,1,0,4c,0,0,0,0,0
45844,0,300,0,0,8,3,5a,64,5a,64,0,64,23
45845,0,301,0,0,3,96,3,0
45888,1,201,0,0,6,48,3,0,0,62,0
45894,0,300,0,0,8,3,5a,64,5a,64,0,64,34
45895,0,301,0,0,3,3,4,0
45900,1,203,0,0,8,0,0,0,0,0,0,0,0
45908,1,401,0,0,8,95,a0,0,0,56,0,0,0
45928,1,400,0,0,8,1,0,4c,0,0,0,0,0
45944,0,300,0,0,8,3,5a,64,5a,64,0,64,25
45945,0,301,0,0,3,54,5,0
45988,1,201,0,0,6,48,3,0,0,62,0
45989,1,402,0,0,8,64,0,0,0,20,e2,9,0
45994,0,300,0,0,8,3,5a,64,5a,64,0,64,36
45995,0,301,0,0,3,f5,6,0
46000,1,203,0,0,8,0,0,0,0,0,0,0,0
46009,1,401,0,0,8,95,a0,0,0,56,0,0,0
46012,1,204,0,0,8,0,0,0,0,0,0,0,0
46024,1,202,0,0,8,e2,15,0,0,4a,fc,1a,0
46029,1,400,0,0,8,1,0,4c,0,0,0,0,0
46044,0,300,0,0,8,3,5a,64,5a,64,0,64,27
46045,0,301,0,0,3,b8,7,0
46088,1,201,0,0,6,48,3,0,0,62,0
46094,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
46095,0,301,0,0,3,80,8,0
46100,1,203,0,0,8,0,0,0,0,0,0,0,0
46109,1,401,0,0,8,95,a0,0,0,56,0,0,0
46129,1,400,0,0,8,1,0,4c,0,0,0,0,0
46144,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
46145,0,301,0,0,3,88,9,0
46188,1,201,0,0,6,48,3,0,0,62,0
46194,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
46195,0,301,0,0,3,c6,a,0
46200,1,203,0,0,8,0,0,0,0,0,0,0,0
46209,1,401,0,0,8,95,a0,0,0,56,0,0,0
46229,1,400,0,0,8,1,0,4c,0,0,0,0,0
46244,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
46245,0,301,0,0,3,43,b,0
46288,1,201,0,0,6,48,3,0,0,62,0
46294,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
46295,0,301,0,0,3,b5,c,0
46300,1,203,0,0,8,0,0,0,0,0,0,0,0
46309,1,401,0,0,8,95,a0,0,0,56,0,0,0
46329,1,400,0,0,8,1,0,4c,0,0,0,0,0
46344,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
46345,0,301,0,0,3,4e,d,0
46388,1,201,0,0,6,48,3,0,0,62,0
46394,0,300,0,0,8,3,5a,64,5a,64,0,64,be
46395,0,301,0,0,3,1d,e,0
46400,1,203,0,0,8,0,0,0,0,0,0,0,0
46409,1,401,0,0,8,97,a0,0,0,56,0,0,0
46429,1,400,0,0,8,1,0,4c,0,0,0,0,0
46444,0,300,0,0,8,3,5a,64,5a,64,0,64,af
46445,0,301,0,0,3,e8,f,0
46488,1,201,0,0,6,48,3,0,0,62,0
46489,1,403,0,0,8,63,0,0,0,20,e2,9,0
46494,0,300,0,0,8,3,5a,64,5a,64,0,64,30
46495,0,301,0,0,3,e2,0,0
46500,1,203,0,0,8,0,0,0,0,0,0,0,0
46509,1,401,0,0,8,97,a0,0,0,56,0,0,0
46529,1,400,0,0,8,1,0,4c,0,0,0,0,0
46544,0,300,0,0,8,3,5a,64,5a,64,0,64,21
46545,0,301,0,0,3,b3,1,0
46588,1,201,0,0,6,48,3,0,0,62,0
46594,0,300,0,0,8,3,5a,64,5a,64,0,64,32
46595,0,301,0,0,3,6b,2,0
46600,1,203,0,0,8,0,0,0,0,0,0,0,0
46609,1,401,0,0,8,97,a0,0,0,56,0,0,0
46629,1,400,0,0,8,1,0,4c,0,0,0,0,0
46644,0,300,0,0,8,3,5a,64,5a,64,0,64,23
46645,0,301,0,0,3,96,3,0
46688,1,201,0,0,6,48,3,0,0,62,0
46694,0,300,0,0,8,3,5a,64,5a,64,0,64,34
46695,0,301,0,0,3,3,4,0
46700,1,203,0,0,8,0,0,0,0,0,0,0,0
46709,1,401,0,0,8,95,a0,0,0,56,0,0,0
46729,1,400,0,0,8,1,0,4c,0,0,0,0,0
46744,0,300,0,0,8,3,5a,64,5a,64,0,64,25
46745,0,301,0,0,3,54,5,0
46788,1,201,0,0,6,b2,2,0,0,62,0
46794,0,300,0,0,8,3,5a,64,5a,64,0,64,36
46795,0,301,0,0,3,f5,6,0
46800,1,203,0,0,8,0,0,0,0,0,0,0,0
46809,1,401,0,0,8,95,a0,0,0,56,0,0,0
46829,1,400,0,0,8,1,0,4c,0,0,0,0,0
46844,0,300,0,0,8,3,5a,64,5a,64,0,64,27
46845,0,301,0,0,3,b8,7,0
46888,1,201,0,0,6,b2,2,0,0,62,0
46894,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
46895,0,301,0,0,3,80,8,0
46900,1,203,0,0,8,0,0,0,0,0,0,0,0
46909,1,401,0,0,8,95,a0,0,0,56,0,0,0
46929,1,400,0,0,8,1,0,4c,0,0,0,0,0
46944,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
46945,0,301,0,0,3,88,9,0
46988,1,201,0,0,6,4e,2,0,0,62,0
46990,1,402,0,0,8,64,0,0,0,20,e2,9,0
46994,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
46995,0,301,0,0,3,c6,a,0
47000,1,203,0,0,8,0,0,0,0,0,0,0,0
47010,1,401,0,0,8,95,a0,0,0,56,0,0,0
47012,1,204,0,0,8,0,0,0,0,0,0,0,0
47024,1,202,0,0,8,e2,15,0,0,4c,fc,1a,0
47030,1,400,0,0,8,1,0,4c,0,0,0,0,0
47036,1,666,0,0,8,52,8,1,5,52,57,12,44
47044,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
47045,0,301,0,0,3,43,b,0
47048,1,665,0,0,8,0,0,0,53,4c,18,53,0
47060,1,200,0,0,8,64,0,20,e2,9,0,0,0
47088,1,201,0,0,6,4e,2,0,0,62,0
47094,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
47095,0,301,0,0,3,b5,c,0
47100,1,203,0,0,8,0,0,0,0,0,0,0,0
47110,1,401,0,0,8,95,a0,0,0,55,0,0,0
47130,1,400,0,0,8,1,0,4c,0,0,0,0,0
47144,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
47145,0,301,0,0,3,4e,d,0
47188,1,201,0,0,6,4e,2,0,0,62,0
47194,0,300,0,0,8,3,5a,64,5a,64,0,64,be
47195,0,301,0,0,3,1d,e,0
47200,1,203,0,0,8,0,0,0,0,0,0,0,0
47210,1,401,0,0,8,95,a0,0,0,55,0,0,0
47230,1,400,0,0,8,1,0,4c,0,0,0,0,0
47244,0,300,0,0,8,3,5a,64,5a,64,0,64,af
47245,0,301,0,0,3,e8,f,0
47288,1,201,0,0,6,4e,2,0,0,62,0
47294,0,300,0,0,8,3,5a,64,5a,64,0,64,30
47295,0,301,0,0,3,e2,0,0
47300,1,203,0,0,8,0,0,0,0,0,0,0,0
47310,1,401,0,0,8,95,a0,0,0,56,0,0,0
47330,1,400,0,0,8,1,0,4c,0,0,0,0,0
47344,0,300,0,0,8,3,5a,64,5a,64,0,64,21
47345,0,301,0,0,3,b3,1,0
47388,1,201,0,0,6,4e,2,0,0,62,0
47394,0,300,0,0,8,3,5a,64,5a,64,0,64,32
47395,0,301,0,0,3,6b,2,0
47400,1,203,0,0,8,0,0,0,0,0,0,0,0
47410,1,401,0,0,8,93,a0,0,0,56,0,0,0
47430,1,400,0,0,8,1,0,4c,0,0,0,0,0
47444,0,300,0,0,8,3,5a,64,5a,64,0,64,23
47445,0,301,0,0,3,96,3,0
47488,1,201,0,0,6,4e,2,0,0,62,0
47490,1,403,0,0,8,63,0,0,0,20,e2,9,0
47494,0,300,0,0,8,3,5a,64,5a,64,0,64,34
47495,0,301,0,0,3,3,4,0
47500,1,203,0,0,8,0,0,0,0,0,0,0,0
47510,1,401,0,0,8,93,a0,0,0,56,0,0,0
47530,1,400,0,0,8,1,0,4c,0,0,0,0,0
47544,0,300,0,0,8,3,5a,64,5a,64,0,64,25
47545,0,301,0,0,3,54,5,0
47588,1,201,0,0,6,4e,2,0,0,62,0
47594,0,300,0,0,8,3,5a,64,5a,64,0,64,36
47595,0,301,0,0,3,f5,6,0
47600,1,203,0,0,8,0,0,0,0,0,0,0,0
47610,1,401,0,0,8,93,a0,0,0,56,0,0,0
47630,1,400,0,0,8,1,0,4c,0,0,0,0,0
47644,0,300,0,0,8,3,5a,64,5a,64,0,64,27
47645,0,301,0,0,3,b8,7,0
47688,1,201,0,0,6,4e,2,0,0,62,0
47694,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
47695,0,301,0,0,3,80,8,0
47700,1,203,0,0,8,0,0,0,0,0,0,0,0
47710,1,401,0,0,8,93,a0,0,0,56,0,0,0
47730,1,400,0,0,8,1,0,4c,0,0,0,0,0
47744,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
47745,0,301,0,0,3,88,9,0
47788,1,201,0,0,6,4e,2,0,0,62,0
47794,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
47795,0,301,0,0,3,c6,a,0
47801,1,203,0,0,8,0,0,0,0,0,0,0,0
47810,1,401,0,0,8,93,a0,0,0,56,0,0,0
47830,1,400,0,0,8,1,0,4c,0,0,0,0,0
47844,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
47845,0,301,0,0,3,43,b,0
47888,1,201,0,0,6,4e,2,0,0,62,0
47894,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
47895,0,301,0,0,3,b5,c,0
47901,1,203,0,0,8,0,0,0,0,0,0,0,0
