Timestamp,IsSPI,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
114988,1,400,0,0,8,1,0,4c,0,0,0,0,0
114991,1,201,0,0,6,0,0,0,0,62,0
115003,1,203,0,0,8,0,0,0,0,0,0,0,0
115016,0,300,0,0,8,3,5a,64,5a,64,0,64,32
115017,0,301,0,0,3,6b,2,0
115066,0,300,0,0,8,3,5a,64,5a,64,0,64,23
115067,0,301,0,0,3,96,3,0
115068,1,401,0,0,8,7e,a0,0,0,55,0,0,0
115088,1,400,0,0,8,1,0,4c,0,0,0,0,0
115091,1,201,0,0,6,0,0,0,0,62,0
115103,1,203,0,0,8,0,0,0,0,0,0,0,0
115116,0,300,0,0,8,3,5a,64,5a,64,0,64,34
115117,0,301,0,0,3,3,4,0
115166,0,300,0,0,8,3,5a,64,5a,64,0,64,25
115167,0,301,0,0,3,54,5,0
115168,1,401,0,0,8,7c,a0,0,0,55,0,0,0
115188,1,400,0,0,8,1,0,4c,0,0,0,0,0
115191,1,201,0,0,6,0,0,0,0,62,0
115203,1,203,0,0,8,0,0,0,0,0,0,0,0
115216,0,300,0,0,8,3,5a,64,5a,64,0,64,36
115217,0,301,0,0,3,f5,6,0
115248,1,402,0,0,8,64,0,0,0,48,e1,9,0
115266,0,300,0,0,8,3,5a,64,5a,64,0,64,27
115267,0,301,0,0,3,b8,7,0
115268,1,401,0,0,8,7c,a0,0,0,55,0,0,0
115288,1,400,0,0,8,1,0,4c,0,0,0,0,0
115291,1,201,0,0,6,0,0,0,0,62,0
115304,1,203,0,0,8,0,0,0,0,0,0,0,0
115316,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
115317,0,301,0,0,3,80,8,0
115366,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
115367,0,301,0,0,3,88,9,0
115368,1,401,0,0,8,7c,a0,0,0,55,0,0,0
115388,1,400,0,0,8,1,0,4c,0,0,0,0,0
115391,1,201,0,0,6,0,0,0,0,62,0
115404,1,203,0,0,8,0,0,0,0,0,0,0,0
115416,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
115417,0,301,0,0,3,c6,a,0
115466,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
115467,0,301,0,0,3,43,b,0
115469,1,401,0,0,8,7c,a0,0,0,55,0,0,0
115489,1,400,0,0,8,1,0,4c,0,0,0,0,0
115491,1,201,0,0,6,0,0,0,0,62,0
115504,1,203,0,0,8,0,0,0,0,0,0,0,0
115516,1,204,0,0,8,0,0,0,0,0,0,0,0
115516,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
115517,0,301,0,0,3,b5,c,0
115528,1,202,0,0,8,e2,12,0,0,8e,fd,1a,0
115539,1,666,0,0,8,52,8,1,5,52,57,12,44
115552,1,665,0,0,8,0,0,0,53,4c,18,53,0
115564,1,200,0,0,8,64,0,48,e1,9,0,2,0
115566,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
115567,0,301,0,0,3,4e,d,0
115569,1,401,0,0,8,7c,a0,0,0,55,0,0,0
115589,1,400,0,0,8,1,0,4c,0,0,0,0,0
115591,1,201,0,0,6,0,0,0,0,62,0
115604,1,203,0,0,8,0,0,0,0,0,0,0,0
115616,0,300,0,0,8,3,5a,64,5a,64,0,64,be
115617,0,301,0,0,3,1d,e,0
115666,0,300,0,0,8,3,5a,64,5a,64,0,64,af
115667,0,301,0,0,3,e8,f,0
115669,1,401,0,0,8,7e,a0,0,0,56,0,0,0
115689,1,400,0,0,8,1,0,4c,0,0,0,0,0
115691,1,201,0,0,6,0,0,0,0,62,0
115704,1,203,0,0,8,0,0,0,0,0,0,0,0
115716,0,300,0,0,8,3,5a,64,5a,64,0,64,30
115717,0,301,0,0,3,e2,0,0
115749,1,403,0,0,8,63,0,0,0,20,e2,9,0
115766,0,300,0,0,8,3,5a,64,5a,64,0,64,21
115767,0,301,0,0,3,b3,1,0
115769,1,401,0,0,8,7e,a0,0,0,56,0,0,0
115789,1,400,0,0,8,1,0,4c,0,0,0,0,0
115791,1,201,0,0,6,0,0,0,0,62,0
115804,1,203,0,0,8,0,0,0,0,0,0,0,0
115816,0,300,0,0,8,3,5a,64,5a,64,0,64,32
115817,0,301,0,0,3,6b,2,0
115866,0,300,0,0,8,3,5a,64,5a,64,0,64,23
115867,0,301,0,0,3,96,3,0
115869,1,401,0,0,8,7c,a0,0,0,56,0,0,0
115889,1,400,0,0,8,1,0,4c,0,0,0,0,0
115892,1,201,0,0,6,0,0,0,0,62,0
115904,1,203,0,0,8,0,0,0,0,0,0,0,0
115916,0,300,0,0,8,3,5a,64,5a,64,0,64,34
115917,0,301,0,0,3,3,4,0
115966,0,300,0,0,8,3,5a,64,5a,64,0,64,25
115967,0,301,0,0,3,54,5,0
115969,1,401,0,0,8,7c,a0,0,0,55,0,0,0
115989,1,400,0,0,8,1,0,4c,0,0,0,0,0
115992,1,201,0,0,6,0,0,0,0,62,0
116004,1,203,0,0,8,0,0,0,0,0,0,0,0
116016,0,300,0,0,8,3,5a,64,5a,64,0,64,36
116017,0,301,0,0,3,f5,6,0
116066,0,300,0,0,8,3,5a,64,5a,64,0,64,27
116067,0,301,0,0,3,b8,7,0
116069,1,401,0,0,8,7c,a0,0,0,55,0,0,0
116089,1,400,0,0,8,1,0,4c,0,0,0,0,0
116092,1,201,0,0,6,0,0,0,0,62,0
116104,1,203,0,0,8,0,0,0,0,0,0,0,0
116116,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
116117,0,301,0,0,3,80,8,0
116166,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
116167,0,301,0,0,3,88,9,0
116169,1,401,0,0,8,7e,a0,0,0,55,0,0,0
116189,1,400,0,0,8,1,0,4c,0,0,0,0,0
116192,1,201,0,0,6,0,0,0,0,62,0
116204,1,203,0,0,8,0,0,0,0,0,0,0,0
116216,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
116217,0,301,0,0,3,c6,a,0
116249,1,402,0,0,8,64,0,0,0,48,e1,9,0
116266,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
116267,0,301,0,0,3,43,b,0
116269,1,401,0,0,8,7e,a0,0,0,55,0,0,0
116289,1,400,0,0,8,1,0,4c,0,0,0,0,0
116292,1,201,0,0,6,0,0,0,0,62,0
116304,1,203,0,0,8,0,0,0,0,0,0,0,0
116316,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
116317,0,301,0,0,3,b5,c,0
116366,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
116367,0,301,0,0,3,4e,d,0
116370,1,401,0,0,8,7e,a0,0,0,55,0,0,0
116390,1,400,0,0,8,1,0,4c,0,0,0,0,0
116392,1,201,0,0,6,0,0,0,0,62,0
116404,1,203,0,0,8,0,0,0,0,0,0,0,0
116416,0,300,0,0,8,3,5a,64,5a,64,0,64,be
116417,0,301,0,0,3,1d,e,0
116466,0,300,0,0,8,3,5a,64,5a,64,0,64,af
116467,0,301,0,0,3,e8,f,0
116470,1,401,0,0,8,7e,a0,0,0,55,0,0,0
116490,1,400,0,0,8,1,0,4c,0,0,0,0,0
116492,1,201,0,0,6,0,0,0,0,62,0
116504,1,203,0,0,8,0,0,0,0,0,0,0,0
116516,1,204,0,0,8,0,0,0,0,0,0,0,0
116516,0,300,0,0,8,3,5a,64,5a,64,0,64,30
116517,0,301,0,0,3,e2,0,0
116528,1,202,0,0,8,e2,13,0,0,8e,fd,1a,0
116566,0,300,0,0,8,3,5a,64,5a,64,0,64,21
116567,0,301,0,0,3,b3,1,0
116570,1,401,0,0,8,7e,a0,0,0,55,0,0,0
116590,1,400,0,0,8,1,0,4c,0,0,0,0,0
116592,1,201,0,0,6,0,0,0,0,62,0
116604,1,203,0,0,8,0,0,0,0,0,0,0,0
116616,0,300,0,0,8,3,5a,64,5a,64,0,64,32
116617,0,301,0,0,3,6b,2,0
116666,0,300,0,0,8,3,5a,64,5a,64,0,64,23
116667,0,301,0,0,3,96,3,0
116670,1,401,0,0,8,7c,a0,0,0,55,0,0,0
116690,1,400,0,0,8,1,0,4c,0,0,0,0,0
116692,1,201,0,0,6,0,0,0,0,62,0
116704,1,203,0,0,8,0,0,0,0,0,0,0,0
116716,0,300,0,0,8,3,5a,64,5a,64,0,64,34
116717,0,301,0,0,3,3,4,0
116750,1,403,0,0,8,63,0,0,0,20,e2,9,0
116766,0,300,0,0,8,3,5a,64,5a,64,0,64,25
116767,0,301,0,0,3,54,5,0
116770,1,401,0,0,8,7c,a0,0,0,55,0,0,0
116790,1,400,0,0,8,1,0,4c,0,0,0,0,0
116792,1,201,0,0,6,0,0,0,0,62,0
