Timestamp,IsMotorToTCU,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
46693,0,301,0,0,3,43,b,0
46735,1,401,0,0,8,62,a0,0,0,50,0,0,0
46743,0,300,0,0,8,0,5a,64,5a,0,0,a,2c
46743,0,301,0,0,3,b5,c,0
46746,1,201,0,0,6,1a,4,3a,2,2,0
46755,1,400,0,0,8,1,0,4c,0,0,0,0,0
46759,1,203,0,0,8,fb,3,0,96,8,0,0,0
46793,0,300,0,0,8,0,5a,64,5a,0,0,a,3d
46793,0,301,0,0,3,4e,d,0
46835,1,401,0,0,8,62,a0,0,0,50,0,0,0
46843,0,300,0,0,8,0,5a,64,5a,0,0,a,e
46843,0,301,0,0,3,1d,e,0
46847,1,201,0,0,6,1a,4,26,2,2,0
46855,1,400,0,0,8,1,0,4c,0,0,0,0,0
46859,1,203,0,0,8,7,4,ac,f5,8,0,0,0
46893,0,300,0,0,8,0,5a,64,5a,0,0,a,1f
46893,0,301,0,0,3,e8,f,0
46915,1,402,0,0,8,64,0,0,0,8,df,9,0
46936,1,401,0,0,8,62,a0,0,0,50,0,0,0
46943,0,300,0,0,8,0,5a,64,5a,0,0,a,e0
46943,0,301,0,0,3,e2,0,0
46947,1,201,0,0,6,1a,4,c6,2,2,0
46956,1,400,0,0,8,1,0,4c,0,0,0,0,0
46959,1,203,0,0,8,10,4,0,6d,a,0,0,0
46971,1,204,0,0,8,0,0,0,0,0,0,0,0
46983,1,202,0,0,8,e2,17,0,0,d,fe,1a,0
46993,0,300,0,0,8,0,5a,64,5a,0,0,a,f1
46993,0,301,0,0,3,b3,1,0
47036,1,401,0,0,8,62,a0,0,0,50,0,0,0
47043,0,300,0,0,8,0,5a,64,5a,0,0,a,c2
47043,0,301,0,0,3,6b,2,0
47047,1,201,0,0,6,1a,4,e4,2,2,0
47056,1,400,0,0,8,1,0,4c,0,0,0,0,0
47059,1,203,0,0,8,1a,4,ec,90,b,0,0,0
47093,0,300,0,0,8,0,5a,64,5a,0,0,a,d3
47093,0,301,0,0,3,96,3,0
47136,1,401,0,0,8,62,a0,0,0,50,0,0,0
47143,0,300,0,0,8,0,5a,64,5a,0,0,a,a4
47143,0,301,0,0,3,3,4,0
47147,1,201,0,0,6,1a,4,c,3,2,0
47156,1,400,0,0,8,1,0,4c,0,0,0,0,0
47159,1,203,0,0,8,1f,4,bc,37,c,0,0,0
47193,0,300,0,0,8,0,5a,64,5a,0,0,a,b5
47193,0,301,0,0,3,54,5,0
47236,1,401,0,0,8,62,a0,0,0,50,0,0,0
47243,0,300,0,0,8,0,5a,64,5a,0,0,a,86
47243,0,301,0,0,3,f5,6,0
47247,1,201,0,0,6,1a,4,20,3,2,0
47256,1,400,0,0,8,1,0,4c,0,0,0,0,0
47259,1,203,0,0,8,34,4,40,8,d,0,0,0
47293,0,300,0,0,8,0,5a,64,5a,0,0,a,97
47293,0,301,0,0,3,b8,7,0
47336,1,401,0,0,8,64,a0,0,0,50,0,0,0
47343,0,300,0,0,8,0,5a,64,5a,0,0,a,68
47343,0,301,0,0,3,80,8,0
47347,1,201,0,0,6,34,3,b2,2,2,0
47356,1,400,0,0,8,1,0,4c,0,0,0,0,0
47359,1,203,0,0,8,43,4,c8,e6,b,0,0,0
47393,0,300,0,0,8,0,5a,64,5a,0,0,a,79
47393,0,301,0,0,3,88,9,0
47416,1,403,0,0,8,63,0,0,0,20,e2,9,0
47436,1,401,0,0,8,64,a0,0,0,50,0,0,0
47443,0,300,0,0,8,0,5a,64,5a,0,0,a,4a
47443,0,301,0,0,3,c6,a,0
47447,1,201,0,0,6,34,3,4e,2,2,0
47456,1,400,0,0,8,1,0,4c,0,0,0,0,0
47459,1,203,0,0,8,4d,4,d8,dd,a,0,0,0
47493,0,300,0,0,8,0,5a,64,5a,0,0,a,5b
47493,0,301,0,0,3,43,b,0
47536,1,401,0,0,8,62,a0,0,0,50,0,0,0
47543,0,300,0,0,8,0,5a,64,5a,0,0,a,2c
47544,0,301,0,0,3,b5,c,0
47547,1,201,0,0,6,a8,2,8,2,2,0
47556,1,400,0,0,8,1,0,4c,0,0,0,0,0
47559,1,203,0,0,8,59,4,20,f8,8,0,0,0
47593,0,300,0,0,8,0,5a,64,5a,0,0,a,3d
47593,0,301,0,0,3,4e,d,0
47636,1,401,0,0,8,62,a0,0,0,50,0,0,0
47643,0,300,0,0,8,0,5a,64,5a,0,0,a,e
47643,0,301,0,0,3,1d,e,0
47647,1,201,0,0,6,a8,2,12,2,2,0
47656,1,400,0,0,8,1,0,4c,0,0,0,0,0
47659,1,203,0,0,8,5c,4,80,47,8,0,0,0
47693,0,300,0,0,8,0,5a,64,5a,0,0,a,1f
47693,0,301,0,0,3,e8,f,0
47736,1,401,0,0,8,62,a0,0,0,50,0,0,0
47743,0,300,0,0,8,0,5a,64,5a,0,0,a,e0
47743,0,301,0,0,3,e2,0,0
47747,1,201,0,0,6,44,2,a8,2,2,0
47756,1,400,0,0,8,1,0,4c,0,0,0,0,0
47759,1,203,0,0,8,5f,4,50,62,b,0,0,0
47793,0,300,0,0,8,0,5a,64,5a,0,0,a,f1
47793,0,301,0,0,3,b3,1,0
47837,1,401,0,0,8,62,a0,0,0,50,0,0,0
47843,0,300,0,0,8,0,5a,64,5a,0,0,a,c2
47843,0,301,0,0,3,6b,2,0
47847,1,201,0,0,6,44,2,48,3,2,0
47857,1,400,0,0,8,1,0,4c,0,0,0,0,0
47859,1,203,0,0,8,64,4,8,48,d,0,0,0
47893,0,300,0,0,8,0,5a,64,5a,0,0,a,d3
47893,0,301,0,0,3,96,3,0
47917,1,402,0,0,8,64,0,0,0,8,df,9,0
47937,1,401,0,0,8,62,a0,0,0,50,0,0,0
47943,0,300,0,0,8,0,5a,64,5a,0,0,a,a4
47943,0,301,0,0,3,3,4,0
47947,1,201,0,0,6,f4,1,52,3,2,0
47957,1,400,0,0,8,1,0,4c,0,0,0,0,0
47959,1,203,0,0,8,69,4,80,cc,d,0,0,0
47971,1,204,0,0,8,0,0,0,0,0,0,0,0
47983,1,202,0,0,8,e2,16,0,0,d,fe,1a,0
47993,0,300,0,0,8,0,5a,64,5a,0,0,a,b5
47993,0,301,0,0,3,54,5,0
47995,1,666,0,0,8,52,8,1,5,52,57,12,44
48007,1,665,0,0,8,0,0,0,53,4c,18,53,0
48019,1,200,0,0,8,64,0,8,df,9,0,0,0
48037,1,401,0,0,8,62,a0,0,0,50,0,0,0
48043,0,300,0,0,8,0,5a,64,5a,0,0,a,86
48043,0,301,0,0,3,f5,6,0
48047,1,201,0,0,6,e0,1,9e,2,2,0
48057,1,400,0,0,8,1,0,4c,0,0,0,0,0
48059,1,203,0,0,8,6d,4,d8,dd,a,0,0,0
48093,0,300,0,0,8,0,5a,64,5a,0,0,a,97
48093,0,301,0,0,3,b8,7,0
48137,1,401,0,0,8,62,a0,0,0,50,0,0,0
48143,0,300,0,0,8,0,5a,64,5a,0,0,a,68
48143,0,301,0,0,3,80,8,0
48147,1,201,0,0,6,e0,1,58,2,2,0
48157,1,400,0,0,8,1,0,4c,0,0,0,0,0
48159,1,203,0,0,8,71,4,98,7c,9,0,0,0
48193,0,300,0,0,8,0,5a,64,5a,0,0,a,79
48193,0,301,0,0,3,88,9,0
48237,1,401,0,0,8,62,a0,0,0,50,0,0,0
48243,0,300,0,0,8,0,5a,64,5a,0,0,a,4a
48243,0,301,0,0,3,c6,a,0
48247,1,201,0,0,6,e0,1,62,2,2,0
48257,1,400,0,0,8,1,0,4c,0,0,0,0,0
48259,1,203,0,0,8,7b,4,2c,1b,b,0,0,0
48293,0,300,0,0,8,0,5a,64,5a,0,0,a,5b
48293,0,301,0,0,3,43,b,0
48337,1,401,0,0,8,64,a0,0,0,50,0,0,0
48343,0,300,0,0,8,0,5a,64,5a,0,0,a,2c
48343,0,301,0,0,3,b5,c,0
48347,1,201,0,0,6,e0,1,44,2,2,0
48357,1,400,0,0,8,1,0,4c,0,0,0,0,0
48359,1,203,0,0,8,7f,4,f4,bd,a,0,0,0
48393,0,300,0,0,8,0,5a,64,5a,0,0,a,3d
48393,0,301,0,0,3,4e,d,0
48417,1,403,0,0,8,63,0,0,0,20,e2,9,0
48437,1,401,0,0,8,64,a0,0,0,50,0,0,0
48443,0,300,0,0,8,0,5a,64,5a,0,0,a,e
48443,0,301,0,0,3,1d,e,0
48447,1,201,0,0,6,e0,1,8,2,2,0
48457,1,400,0,0,8,1,0,4c,0,0,0,0,0
48459,1,203,0,0,8,81,4,bc,60,a,0,0,0
48493,0,300,0,0,8,0,5a,64,5a,0,0,a,1f
48493,0,301,0,0,3,e8,f,0
48537,1,401,0,0,8,64,a0,0,0,50,0,0,0
48543,0,300,0,0,8,0,5a,64,5a,0,0,a,e0
48543,0,301,0,0,3,e2,0,0
48547,1,201,0,0,6,e0,1,3a,2,2,0
48557,1,400,0,0,8,1,0,4c,0,0,0,0,0
48559,1,203,0,0,8,7f,4,20,32,a,0,0,0
48593,0,300,0,0,8,0,5a,64,5a,0,0,a,f1
48593,0,301,0,0,3,b3,1,0
48637,1,401,0,0,8,64,a0,0,0,50,0,0,0
48643,0,300,0,0,8,0,5a,64,5a,0,0,a,c2
48643,0,301,0,0,3,6b,2,0
48647,1,201,0,0,6,e0,1,30,2,2,0
48657,1,400,0,0,8,1,0,4c,0,0,0,0,0
48659,1,203,0,0,8,7d,4,bc,60,a,0,0,0
48693,0,300,0,0,8,0,5a,64,5a,0,0,a,d3
48693,0,301,0,0,3,96,3,0
48737,1,401,0,0,8,64,a0,0,0,51,0,0,0
48743,0,300,0,0,8,0,5a,64,5a,0,0,a,a4
48743,0,301,0,0,3,3,4,0
48747,1,201,0,0,6,e0,1,76,2,2,0
48758,1,400,0,0,8,1,0,4c,0,0,0,0,0
48759,1,203,0,0,8,7a,4,2c,1b,b,0,0,0
48793,0,300,0,0,8,0,5a,64,5a,0,0,a,b5
48793,0,301,0,0,3,54,5,0
48838,1,401,0,0,8,64,a0,0,0,51,0,0,0
48843,0,300,0,0,8,0,5a,64,5a,0,0,a,86
48843,0,301,0,0,3,f5,6,0
48847,1,201,0,0,6,e0,1,bc,2,2,0
48858,1,400,0,0,8,1,0,4c,0,0,0,0,0
48859,1,203,0,0,8,75,4,9c,d5,b,0,0,0
48893,0,300,0,0,8,0,5a,64,5a,0,0,a,97
48893,0,301,0,0,3,b8,7,0
48918,1,402,0,0,8,64,0,0,0,8,df,9,0
48938,1,401,0,0,8,64,a0,0,0,51,0,0,0
48943,0,300,0,0,8,0,5a,64,5a,0,0,a,68
48943,0,301,0,0,3,80,8,0
48947,1,201,0,0,6,e0,1,c6,2,2,0
48958,1,400,0,0,8,1,0,4c,0,0,0,0,0
48959,1,203,0,0,8,73,4,68,97,c,0,0,0
48971,1,204,0,0,8,0,0,0,0,0,0,0,0
48983,1,202,0,0,8,e2,14,0,0,f,fe,1a,0
48993,0,300,0,0,8,0,5a,64,5a,0,0,a,79
48993,0,301,0,0,3,88,9,0
49038,1,401,0,0,8,64,a0,0,0,50,0,0,0
49043,0,300,0,0,8,0,5a,64,5a,0,0,a,4a
49043,0,301,0,0,3,c6,a,0
49047,1,201,0,0,6,e0,1,20,3,2,0
49058,1,400,0,0,8,1,0,4c,0,0,0,0,0
49059,1,203,0,0,8,74,4,50,d6,d,0,0,0
49093,0,300,0,0,8,0,5a,64,5a,0,0,a,5b
49093,0,301,0,0,3,43,b,0
49138,1,401,0,0,8,64,a0,0,0,50,0,0,0
49143,0,300,0,0,8,0,5a,64,5a,0,0,a,2c
49143,0,301,0,0,3,b5,c,0
49147,1,201,0,0,6,e0,1,e4,2,2,0
49158,1,400,0,0,8,1,0,4c,0,0,0,0,0
49159,1,203,0,0,8,79,4,18,79,d,0,0,0
49193,0,300,0,0,8,0,5a,64,5a,0,0,a,3d
49193,0,301,0,0,3,4e,d,0
49238,1,401,0,0,8,64,a0,0,0,50,0,0,0
49243,0,300,0,0,8,0,5a,64,5a,0,0,a,e
49243,0,301,0,0,3,1d,e,0
49247,1,201,0,0,6,e0,1,c6,2,2,0
49258,1,400,0,0,8,1,0,4c,0,0,0,0,0
49259,1,203,0,0,8,81,4,c,90,c,0,0,0
49293,0,300,0,0,8,0,5a,64,5a,0,0,a,1f
49293,0,301,0,0,3,e8,f,0
49338,1,401,0,0,8,64,a0,0,0,50,0,0,0
49343,0,300,0,0,8,0,5a,64,5a,0,0,a,e0
49343,0,301,0,0,3,e2,0,0
49347,1,201,0,0,6,e0,1,a8,2,2,0
49358,1,400,0,0,8,1,0,4c,0,0,0,0,0
49359,1,203,0,0,8,8b,4,d4,32,c,0,0,0
49393,0,300,0,0,8,0,5a,64,5a,0,0,a,f1
49393,0,301,0,0,3,b3,1,0
49418,1,403,0,0,8,63,0,0,0,20,e2,9,0
49438,1,401,0,0,8,64,a0,0,0,50,0,0,0
49443,0,300,0,0,8,0,5a,64,5a,0,0,a,c2
49443,0,301,0,0,3,6b,2,0
49447,1,201,0,0,6,e0,1,6c,2,2,0
49458,1,400,0,0,8,1,0,4c,0,0,0,0,0
49459,1,203,0,0,8,91,4,9c,d5,b,0,0,0
49493,0,300,0,0,8,0,5a,64,5a,0,0,a,d3
49493,0,301,0,0,3,96,3,0
49538,1,401,0,0,8,64,a0,0,0,50,0,0,0
49543,0,300,0,0,8,0,5a,64,5a,0,0,a,a4
49543,0,301,0,0,3,3,4,0
49547,1,201,0,0,6,e0,1,62,2,2,0
49558,1,400,0,0,8,1,0,4c,0,0,0,0,0
49559,1,203,0,0,8,97,4,c8,49,b,0,0,0
49593,0,300,0,0,8,0,5a,64,5a,0,0,a,b5
49593,0,301,0,0,3,54,5,0
49639,1,401,0,0,8,64,a0,0,0,50,0,0,0
49643,0,300,0,0,8,0,5a,64,5a,0,0,a,86
49643,0,301,0,0,3,f5,6,0
49647,1,201,0,0,6,e0,1,8,2,2,0
49659,1,400,0,0,8,1,0,4c,0,0,0,0,0
49659,1,203,0,0,8,9c,4,e8,d4,9,0,0,0
49693,0,300,0,0,8,0,5a,64,5a,0,0,a,97
49693,0,301,0,0,3,b8,7,0
49739,1,401,0,0,8,64,a0,0,0,50,0,0,0
49743,0,300,0,0,8,0,5a,64,5a,0,0,a,68
49743,0,301,0,0,3,80,8,0
49747,1,201,0,0,6,e0,1,30,2,2,0
49759,1,400,0,0,8,1,0,4c,0,0,0,0,0
49759,1,203,0,0,8,99,4,84,3,a,0,0,0
49793,0,300,0,0,8,0,5a,64,5a,0,0,a,79
49793,0,301,0,0,3,88,9,0
49839,1,401,0,0,8,64,a0,0,0,50,0,0,0
49843,0,300,0,0,8,0,5a,64,5a,0,0,a,4a
49843,0,301,0,0,3,c6,a,0
49847,1,201,0,0,6,ae,1,94,2,2,0
49859,1,400,0,0,8,1,0,4c,0,0,0,0,0
49859,1,203,0,0,8,9d,4,38,4,c,0,0,0
49893,0,300,0,0,8,0,5a,64,5a,0,0,a,5b
49893,0,301,0,0,3,43,b,0
49919,1,402,0,0,8,64,0,0,0,8,df,9,0
49939,1,401,0,0,8,64,a0,0,0,50,0,0,0
49943,0,300,0,0,8,0,5a,64,5a,0,0,a,2c
49943,0,301,0,0,3,b5,c,0
49947,1,201,0,0,6,ae,1,d0,2,2,0
49959,1,400,0,0,8,1,0,4c,0,0,0,0,0
49959,1,203,0,0,8,9a,4,44,ed,c,0,0,0
49971,1,204,0,0,8,0,0,0,0,0,0,0,0
49983,1,202,0,0,8,e2,17,0,0,f,fe,1a,0
49993,0,300,0,0,8,0,5a,64,5a,0,0,a,3d
49993,0,301,0,0,3,4e,d,0
50039,1,401,0,0,8,64,a0,0,0,50,0,0,0
50043,0,300,0,0,8,0,5a,64,5a,0,0,a,e
50043,0,301,0,0,3,1d,e,0
50047,1,201,0,0,6,86,1,16,3,2,0
50059,1,400,0,0,8,1,0,4c,0,0,0,0,0
50059,1,203,0,0,8,a4,4,24,62,e,0,0,0
50093,0,300,0,0,8,0,5a,64,5a,0,0,a,1f
50093,0,301,0,0,3,e8,f,0
50139,1,401,0,0,8,64,a0,0,0,50,0,0,0
50143,0,300,0,0,8,0,5a,64,5a,0,0,a,e0
50143,0,301,0,0,3,e2,0,0
50147,1,201,0,0,6,68,1,2a,3,2,0
50159,1,203,0,0,8,a6,4,88,33,e,0,0,0
50160,1,400,0,0,8,1,0,4c,0,0,0,0,0
50193,0,300,0,0,8,0,5a,64,5a,0,0,a,f1
50193,0,301,0,0,3,b3,1,0
50239,1,401,0,0,8,64,a0,0,0,50,0,0,0
50243,0,300,0,0,8,0,5a,64,5a,0,0,a,c2
50243,0,301,0,0,3,6b,2,0
50247,1,201,0,0,6,68,1,da,2,2,0
50259,1,203,0,0,8,b2,4,e0,f2,e,0,0,0
50260,1,400,0,0,8,1,0,4c,0,0,0,0,0
50293,0,300,0,0,8,0,5a,64,5a,0,0,a,d3
50293,0,301,0,0,3,96,3,0
50339,1,401,0,0,8,64,a0,0,0,50,0,0,0
50343,0,300,0,0,8,0,5a,64,5a,0,0,a,a4
50343,0,301,0,0,3,3,4,0
50347,1,201,0,0,6,68,1,b2,2,2,0
50359,1,203,0,0,8,b8,4,c0,90,e,0,0,0
50360,1,400,0,0,8,1,0,4c,0,0,0,0,0
50393,0,300,0,0,8,0,5a,64,5a,0,0,a,b5
50393,0,301,0,0,3,54,5,0
50419,1,403,0,0,8,63,0,0,0,20,e2,9,0
50439,1,401,0,0,8,64,a0,0,0,50,0,0,0
50443,0,300,0,0,8,0,5a,64,5a,0,0,a,86
50443,0,301,0,0,3,f5,6,0
50447,1,201,0,0,6,68,1,44,2,2,0
50459,1,203,0,0,8,c4,4,b0,4e,b,0,0,0
50460,1,400,0,0,8,1,0,4c,0,0,0,0,0
50493,0,300,0,0,8,0,5a,64,5a,0,0,a,97
50493,0,301,0,0,3,b8,7,0
50540,1,401,0,0,8,64,a0,0,0,50,0,0,0
50543,0,300,0,0,8,0,5a,64,5a,0,0,a,68
50543,0,301,0,0,3,80,8,0
50547,1,201,0,0,6,68,1,b2,2,2,0
50559,1,203,0,0,8,ca,4,30,d7,c,0,0,0
50560,1,400,0,0,8,1,0,4c,0,0,0,0,0
50593,0,300,0,0,8,0,5a,64,5a,0,0,a,79
50593,0,301,0,0,3,88,9,0
50640,1,401,0,0,8,64,a0,0,0,50,0,0,0
50643,0,300,0,0,8,0,5a,64,5a,0,0,a,4a
50643,0,301,0,0,3,c6,a,0
50647,1,201,0,0,6,68,1,3a,2,2,0
50659,1,203,0,0,8,ca,4,b0,4e,b,0,0,0
50660,1,400,0,0,8,1,0,4c,0,0,0,0,0
50693,0,300,0,0,8,0,5a,64,5a,0,0,a,5b
50693,0,301,0,0,3,43,b,0
50740,1,401,0,0,8,64,a0,0,0,51,0,0,0
50743,0,300,0,0,8,0,5a,64,5a,0,0,a,2c
50743,0,301,0,0,3,b5,c,0
50747,1,201,0,0,6,68,1,8,2,2,0
50759,1,203,0,0,8,ca,4,40,f7,9,0,0,0
50760,1,400,0,0,8,1,0,4c,0,0,0,0,0
50793,0,300,0,0,8,0,5a,64,5a,0,0,a,3d
50793,0,301,0,0,3,4e,d,0
50840,1,401,0,0,8,66,a0,0,0,51,0,0,0
50843,0,300,0,0,8,0,5a,64,5a,0,0,a,e
50843,0,301,0,0,3,1d,e,0
50847,1,201,0,0,6,68,1,3a,2,2,0
50859,1,203,0,0,8,cf,4,70,8a,a,0,0,0
50860,1,400,0,0,8,1,0,4c,0,0,0,0,0
50893,0,300,0,0,8,0,5a,64,5a,0,0,a,1f
50893,0,301,0,0,3,e8,f,0
50920,1,402,0,0,8,64,0,0,0,8,df,9,0
50940,1,401,0,0,8,66,a0,0,0,51,0,0,0
50943,0,300,0,0,8,0,5a,64,5a,0,0,a,e0
50943,0,301,0,0,3,e2,0,0
50947,1,201,0,0,6,68,1,80,2,2,0
50959,1,203,0,0,8,cc,4,c0,7f,b,0,0,0
50960,1,400,0,0,8,1,0,4c,0,0,0,0,0
50971,1,204,0,0,8,0,0,0,0,0,0,0,0
50983,1,202,0,0,8,e2,13,0,0,12,fe,1a,0
50993,0,300,0,0,8,0,5a,64,5a,0,0,a,f1
50993,0,301,0,0,3,b3,1,0
50995,1,666,0,0,8,52,8,1,5,52,57,12,44
51007,1,665,0,0,8,0,0,0,53,4c,18,53,0
51019,1,200,0,0,8,64,0,8,df,9,0,1,0
51040,1,401,0,0,8,64,a0,0,0,51,0,0,0
51043,0,300,0,0,8,0,5a,64,5a,0,0,a,c2
51043,0,301,0,0,3,6b,2,0
51047,1,201,0,0,6,68,1,80,2,2,0
51059,1,203,0,0,8,cd,4,10,75,c,0,0,0
51060,1,400,0,0,8,1,0,4c,0,0,0,0,0
51093,0,300,0,0,8,0,5a,64,5a,0,0,a,d3
51093,0,301,0,0,3,96,3,0
51140,1,401,0,0,8,64,a0,0,0,51,0,0,0
51143,0,300,0,0,8,0,5a,64,5a,0,0,a,a4
51143,0,301,0,0,3,3,4,0
51147,1,201,0,0,6,68,1,9e,2,2,0
51159,1,203,0,0,8,c9,4,40,8,d,0,0,0
51160,1,400,0,0,8,1,0,4c,0,0,0,0,0
51193,0,300,0,0,8,0,5a,64,5a,0,0,a,b5
51193,0,301,0,0,3,54,5,0
51240,1,401,0,0,8,64,a0,0,0,50,0,0,0
51243,0,300,0,0,8,0,5a,64,5a,0,0,a,86
51244,0,301,0,0,3,f5,6,0
51247,1,201,0,0,6,68,1,80,2,2,0
51259,1,203,0,0,8,c9,4,20,a6,c,0,0,0
51260,1,400,0,0,8,1,0,4c,0,0,0,0,0
51293,0,300,0,0,8,0,5a,64,5a,0,0,a,97
51293,0,301,0,0,3,b8,7,0
51340,1,401,0,0,8,62,a0,0,0,50,0,0,0
51343,0,300,0,0,8,0,5a,64,5a,0,0,a,68
51343,0,301,0,0,3,80,8,0
51347,1,201,0,0,6,68,1,3a,2,2,0
51359,1,203,0,0,8,c6,4,e0,e1,b,0,0,0
51360,1,400,0,0,8,1,0,4c,0,0,0,0,0
51393,0,300,0,0,8,0,5a,64,5a,0,0,a,79
51393,0,301,0,0,3,88,9,0
51421,1,403,0,0,8,63,0,0,0,20,e2,9,0
51441,1,401,0,0,8,62,a0,0,0,50,0,0,0
51442,0,300,0,0,8,0,5a,64,5a,0,0,a,4a
51442,0,301,0,0,3,c6,a,0
51447,1,201,0,0,6,68,1,1c,2,2,0
51459,1,203,0,0,8,c6,4,60,59,a,0,0,0
51461,1,400,0,0,8,1,0,4c,0,0,0,0,0
51493,0,300,0,0,8,0,5a,64,5a,0,0,a,5b
51493,0,301,0,0,3,43,b,0
51541,1,401,0,0,8,64,a0,0,0,50,0,0,0
51542,0,300,0,0,8,0,5a,64,5a,0,0,a,2c
51542,0,301,0,0,3,b5,c,0
51547,1,201,0,0,6,68,1,12,2,2,0
51559,1,203,0,0,8,c5,4,70,8a,a,0,0,0
51561,1,400,0,0,8,1,0,4c,0,0,0,0,0
51593,0,300,0,0,8,0,5a,64,5a,0,0,a,3d
51593,0,301,0,0,3,4e,d,0
51641,1,401,0,0,8,64,a0,0,0,50,0,0,0
51642,0,300,0,0,8,0,5a,64,5a,0,0,a,e
51642,0,301,0,0,3,1d,e,0
51647,1,201,0,0,6,68,1,8,2,2,0
51659,1,203,0,0,8,c1,4,40,f7,9,0,0,0
51661,1,400,0,0,8,1,0,4c,0,0,0,0,0
51693,0,300,0,0,8,0,5a,64,5a,0,0,a,1f
51693,0,301,0,0,3,e8,f,0
51708,1,669,0,0,3,2f,0,1
51741,1,401,0,0,8,64,a0,0,0,50,0,0,0
51742,0,300,0,0,8,0,5a,64,5a,0,0,a,e0
51742,0,301,0,0,3,e2,0,0
51747,1,201,0,0,6,68,1,4e,2,2,0
51759,1,203,0,0,8,bc,4,70,8a,a,0,0,0
51761,1,400,0,0,8,1,0,4c,0,0,0,0,0
51793,0,300,0,0,8,0,5a,64,5a,0,0,a,f1
51793,0,301,0,0,3,b3,1,0
51841,1,401,0,0,8,66,a0,0,0,50,0,0,0
51842,0,300,0,0,8,0,5a,64,5a,0,0,a,c2
51842,0,301,0,0,3,6b,2,0
51847,1,201,0,0,6,68,1,58,2,2,0
51859,1,203,0,0,8,b5,4,b0,4e,b,0,0,0
51861,1,400,0,0,8,1,0,4c,0,0,0,0,0
51893,0,300,0,0,8,0,5a,64,5a,0,0,a,d3
51893,0,301,0,0,3,96,3,0
51921,1,402,0,0,8,64,0,0,0,8,df,9,0
51941,1,401,0,0,8,66,a0,0,0,50,0,0,0
51942,0,300,0,0,8,0,5a,64,5a,0,0,a,a4
51943,0,301,0,0,3,3,4,0
51947,1,201,0,0,6,68,1,c6,2,2,0
51959,1,203,0,0,8,af,4,0,a7,b,0,0,0
51961,1,400,0,0,8,1,0,4c,0,0,0,0,0
51971,1,204,0,0,8,0,0,0,0,0,0,40,0
51983,1,202,0,0,8,e2,17,0,0,12,fe,1a,0
51993,0,300,0,0,8,0,5a,64,5a,0,0,a,b5
51993,0,301,0,0,3,54,5,0
52041,1,401,0,0,8,66,a0,0,0,50,0,0,0
52042,0,300,0,0,8,0,5a,64,5a,0,0,a,86
52043,0,301,0,0,3,f5,6,0
52047,1,201,0,0,6,68,1,b2,2,2,0
52059,1,203,0,0,8,b1,4,60,6a,d,0,0,0
52061,1,400,0,0,8,1,0,4c,0,0,0,0,0
52093,0,300,0,0,8,0,5a,64,5a,0,0,a,97
52093,0,301,0,0,3,b8,7,0
52141,1,401,0,0,8,66,a0,0,0,50,0,0,0
52142,0,300,0,0,8,0,5a,64,5a,0,0,a,68
52143,0,301,0,0,3,80,8,0
52147,1,201,0,0,6,68,1,20,3,2,0
52159,1,203,0,0,8,ac,4,50,d6,d,0,0,0
52161,1,400,0,0,8,1,0,4c,0,0,0,0,0
52193,0,300,0,0,8,0,5a,64,5a,0,0,a,79
52193,0,301,0,0,3,88,9,0
52241,1,401,0,0,8,66,a0,0,0,50,0,0,0
52243,0,300,0,0,8,0,5a,64,5a,0,0,a,4a
52243,0,301,0,0,3,c6,a,0
52247,1,201,0,0,6,72,1,c,3,2,0
52259,1,203,0,0,8,ae,4,c0,90,e,0,0,0
52261,1,400,0,0,8,1,0,4c,0,0,0,0,0
52293,0,300,0,0,8,0,5a,64,5a,0,0,a,5b
52293,0,301,0,0,3,43,b,0
52342,1,401,0,0,8,66,a0,0,0,50,0,0,0
52343,0,300,0,0,8,0,5a,64,5a,0,0,a,2c
52343,0,301,0,0,3,b5,c,0
52347,1,201,0,0,6,72,1,80,2,2,0
52359,1,203,0,0,8,b1,4,0,44,c,0,0,0
52362,1,400,0,0,8,1,0,4c,0,0,0,0,0
52393,0,300,0,0,8,0,5a,64,5a,0,0,a,3d
52393,0,301,0,0,3,4e,d,0
52422,1,403,0,0,8,63,0,0,0,20,e2,9,0
52442,1,401,0,0,8,66,a0,0,0,50,0,0,0
52443,0,300,0,0,8,0,5a,64,5a,0,0,a,e
52443,0,301,0,0,3,1d,e,0
52447,1,201,0,0,6,72,1,62,2,2,0
52459,1,203,0,0,8,b2,4,d0,b0,b,0,0,0
52462,1,400,0,0,8,1,0,4c,0,0,0,0,0
52493,0,300,0,0,8,0,5a,64,5a,0,0,a,1f
52493,0,301,0,0,3,e8,f,0
52542,1,401,0,0,8,64,a0,0,0,50,0,0,0
52543,0,300,0,0,8,0,5a,64,5a,0,0,a,e0
52543,0,301,0,0,3,e2,0,0
52547,1,201,0,0,6,72,1,62,2,2,0
52559,1,203,0,0,8,b4,4,90,ec,a,0,0,0
52562,1,400,0,0,8,1,0,4c,0,0,0,0,0
52593,0,300,0,0,8,0,5a,64,5a,0,0,a,f1
52593,0,301,0,0,3,b3,1,0
52642,1,401,0,0,8,64,a0,0,0,50,0,0,0
52643,0,300,0,0,8,0,5a,64,5a,0,0,a,c2
