Timestamp,IsMotorToTCU,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
103894,1,665,0,0,8,0,0,0,53,4c,18,53,0
103906,1,200,0,0,8,64,0,28,e0,9,0,2,0
103934,1,201,0,0,6,0,0,0,0,62,0
103938,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
103939,0,301,0,0,3,c6,a,0
103946,1,203,0,0,8,0,0,0,0,0,0,0,0
103952,1,401,0,0,8,6e,a0,0,0,55,0,0,0
103972,1,400,0,0,8,1,0,4c,0,0,0,0,0
103988,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
103989,0,301,0,0,3,43,b,0
104034,1,201,0,0,6,0,0,0,0,62,0
104038,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
104039,0,301,0,0,3,b5,c,0
104046,1,203,0,0,8,0,0,0,0,0,0,0,0
104053,1,401,0,0,8,6e,a0,0,0,55,0,0,0
104073,1,400,0,0,8,1,0,4c,0,0,0,0,0
104088,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
104089,0,301,0,0,3,4e,d,0
104134,1,201,0,0,6,0,0,0,0,62,0
104138,0,300,0,0,8,3,5a,64,5a,64,0,64,be
104139,0,301,0,0,3,1d,e,0
104146,1,203,0,0,8,0,0,0,0,0,0,0,0
104153,1,401,0,0,8,70,a0,0,0,55,0,0,0
104173,1,400,0,0,8,1,0,4c,0,0,0,0,0
104188,0,300,0,0,8,3,5a,64,5a,64,0,64,af
104189,0,301,0,0,3,e8,f,0
104233,1,403,0,0,8,63,0,0,0,20,e2,9,0
104234,1,201,0,0,6,0,0,0,0,62,0
104238,0,300,0,0,8,3,5a,64,5a,64,0,64,30
104239,0,301,0,0,3,e2,0,0
104246,1,203,0,0,8,0,0,0,0,0,0,0,0
104253,1,401,0,0,8,70,a0,0,0,55,0,0,0
104273,1,400,0,0,8,1,0,4c,0,0,0,0,0
104288,0,300,0,0,8,3,5a,64,5a,64,0,64,21
104289,0,301,0,0,3,b3,1,0
104334,1,201,0,0,6,0,0,0,0,62,0
104338,0,300,0,0,8,3,5a,64,5a,64,0,64,32
104339,0,301,0,0,3,6b,2,0
104346,1,203,0,0,8,0,0,0,0,0,0,0,0
104353,1,401,0,0,8,6e,a0,0,0,55,0,0,0
104373,1,400,0,0,8,1,0,4c,0,0,0,0,0
104388,0,300,0,0,8,3,5a,64,5a,64,0,64,23
104389,0,301,0,0,3,96,3,0
104434,1,201,0,0,6,0,0,0,0,62,0
104438,0,300,0,0,8,3,5a,64,5a,64,0,64,34
104439,0,301,0,0,3,3,4,0
104446,1,203,0,0,8,0,0,0,0,0,0,0,0
104453,1,401,0,0,8,6e,a0,0,0,56,0,0,0
104473,1,400,0,0,8,1,0,4c,0,0,0,0,0
104488,0,300,0,0,8,3,5a,64,5a,64,0,64,25
104489,0,301,0,0,3,54,5,0
104534,1,201,0,0,6,0,0,0,0,62,0
104538,0,300,0,0,8,3,5a,64,5a,64,0,64,36
104539,0,301,0,0,3,f5,6,0
104546,1,203,0,0,8,0,0,0,0,0,0,0,0
104553,1,401,0,0,8,6e,a0,0,0,56,0,0,0
104573,1,400,0,0,8,1,0,4c,0,0,0,0,0
104588,0,300,0,0,8,3,5a,64,5a,64,0,64,27
104589,0,301,0,0,3,b8,7,0
104634,1,201,0,0,6,0,0,0,0,62,0
104638,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
104639,0,301,0,0,3,80,8,0
104646,1,203,0,0,8,0,0,0,0,0,0,0,0
104653,1,401,0,0,8,6e,a0,0,0,56,0,0,0
104673,1,400,0,0,8,1,0,4c,0,0,0,0,0
104688,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
104689,0,301,0,0,3,88,9,0
104733,1,402,0,0,8,64,0,0,0,28,e0,9,0
104734,1,201,0,0,6,0,0,0,0,62,0
104738,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
104739,0,301,0,0,3,c6,a,0
104746,1,203,0,0,8,0,0,0,0,0,0,0,0
104753,1,401,0,0,8,6e,a0,0,0,56,0,0,0
104773,1,400,0,0,8,1,0,4c,0,0,0,0,0
104788,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
104789,0,301,0,0,3,43,b,0
104834,1,201,0,0,6,0,0,0,0,62,0
104838,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
104839,0,301,0,0,3,b5,c,0
104846,1,203,0,0,8,0,0,0,0,0,0,0,0
104853,1,401,0,0,8,72,a0,0,0,56,0,0,0
104858,1,204,0,0,8,0,0,0,0,0,0,0,0
104870,1,202,0,0,8,e2,15,0,0,c6,fd,1a,0
104873,1,400,0,0,8,1,0,4c,0,0,0,0,0
104888,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
104889,0,301,0,0,3,4e,d,0
104934,1,201,0,0,6,0,0,0,0,62,0
104938,0,300,0,0,8,3,5a,64,5a,64,0,64,be
104939,0,301,0,0,3,1d,e,0
104946,1,203,0,0,8,0,0,0,0,0,0,0,0
104953,1,401,0,0,8,72,a0,0,0,55,0,0,0
104973,1,400,0,0,8,1,0,4c,0,0,0,0,0
104988,0,300,0,0,8,3,5a,64,5a,64,0,64,af
104989,0,301,0,0,3,e8,f,0
105034,1,201,0,0,6,0,0,0,0,62,0
105038,0,300,0,0,8,3,5a,64,5a,64,0,64,30
105039,0,301,0,0,3,e2,0,0
105046,1,203,0,0,8,0,0,0,0,0,0,0,0
105054,1,401,0,0,8,72,a0,0,0,55,0,0,0
105074,1,400,0,0,8,1,0,4c,0,0,0,0,0
105088,0,300,0,0,8,3,5a,64,5a,64,0,64,21
105089,0,301,0,0,3,b3,1,0
105134,1,201,0,0,6,0,0,0,0,62,0
105138,0,300,0,0,8,3,5a,64,5a,64,0,64,32
105139,0,301,0,0,3,6b,2,0
105146,1,203,0,0,8,0,0,0,0,0,0,0,0
105154,1,401,0,0,8,70,a0,0,0,55,0,0,0
105174,1,400,0,0,8,1,0,4c,0,0,0,0,0
105188,0,300,0,0,8,3,5a,64,5a,64,0,64,23
105189,0,301,0,0,3,96,3,0
105234,1,403,0,0,8,63,0,0,0,20,e2,9,0
105234,1,201,0,0,6,0,0,0,0,62,0
105238,0,300,0,0,8,3,5a,64,5a,64,0,64,34
105239,0,301,0,0,3,3,4,0
105246,1,203,0,0,8,0,0,0,0,0,0,0,0
105254,1,401,0,0,8,70,a0,0,0,55,0,0,0
105274,1,400,0,0,8,1,0,4c,0,0,0,0,0
105288,0,300,0,0,8,3,5a,64,5a,64,0,64,25
105289,0,301,0,0,3,54,5,0
105334,1,201,0,0,6,0,0,0,0,62,0
105338,0,300,0,0,8,3,5a,64,5a,64,0,64,36
105339,0,301,0,0,3,f5,6,0
105346,1,203,0,0,8,0,0,0,0,0,0,0,0
105354,1,401,0,0,8,70,a0,0,0,55,0,0,0
105374,1,400,0,0,8,1,0,4c,0,0,0,0,0
105388,0,300,0,0,8,3,5a,64,5a,64,0,64,27
105389,0,301,0,0,3,b8,7,0
105434,1,201,0,0,6,0,0,0,0,62,0
105438,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
105439,0,301,0,0,3,80,8,0
105446,1,203,0,0,8,0,0,0,0,0,0,0,0
105454,1,401,0,0,8,70,a0,0,0,56,0,0,0
105474,1,400,0,0,8,1,0,4c,0,0,0,0,0
105488,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
105489,0,301,0,0,3,88,9,0
105534,1,201,0,0,6,0,0,0,0,62,0
105538,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
105539,0,301,0,0,3,c6,a,0
105546,1,203,0,0,8,0,0,0,0,0,0,0,0
105554,1,401,0,0,8,70,a0,0,0,56,0,0,0
105574,1,400,0,0,8,1,0,4c,0,0,0,0,0
105588,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
105589,0,301,0,0,3,43,b,0
105634,1,201,0,0,6,0,0,0,0,62,0
105638,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
105639,0,301,0,0,3,b5,c,0
105646,1,203,0,0,8,0,0,0,0,0,0,0,0
105654,1,401,0,0,8,70,a0,0,0,55,0,0,0
105674,1,400,0,0,8,1,0,4c,0,0,0,0,0
105688,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
105689,0,301,0,0,3,4e,d,0
105734,1,201,0,0,6,0,0,3e,3,62,0
105734,1,402,0,0,8,64,0,0,0,28,e0,9,0
105738,0,300,0,0,8,3,5a,64,5a,64,0,64,be
105739,0,301,0,0,3,1d,e,0
105746,1,203,0,0,8,0,0,0,0,0,0,0,0
105754,1,401,0,0,8,70,a0,0,0,55,0,0,0
105774,1,400,0,0,8,1,0,4c,0,0,0,0,0
105788,0,300,0,0,8,3,5a,64,5a,64,0,64,af
105789,0,301,0,0,3,e8,f,0
105834,1,201,0,0,6,0,0,da,2,62,0
105838,0,300,0,0,8,3,5a,64,5a,64,0,64,30
105839,0,301,0,0,3,e2,0,0
105846,1,203,0,0,8,0,0,0,0,0,0,0,0
105854,1,401,0,0,8,6c,a0,0,0,55,0,0,0
105858,1,204,0,0,8,0,0,0,0,0,0,0,0
105870,1,202,0,0,8,e2,15,0,0,c6,fd,1a,0
105874,1,400,0,0,8,1,0,4c,0,0,0,0,0
105888,0,300,0,0,8,3,5a,64,5a,64,0,64,21
105889,0,301,0,0,3,b3,1,0
105934,1,201,0,0,6,0,0,6c,2,62,0
105938,0,300,0,0,8,3,5a,64,5a,64,0,64,32
105939,0,301,0,0,3,6b,2,0
105946,1,203,0,0,8,65,0,30,93,0,0,0,0
105954,1,401,0,0,8,6c,a0,0,0,56,0,0,0
105974,1,400,0,0,8,1,0,4c,0,0,0,0,0
105988,0,300,0,0,8,3,5a,64,5a,64,0,64,23
105989,0,301,0,0,3,96,3,0
106034,1,201,0,0,6,0,0,8,2,62,0
106038,0,300,0,0,8,3,5a,64,5a,64,0,64,34
106039,0,301,0,0,3,3,4,0
106046,1,203,0,0,8,9f,0,78,21,1,0,0,0
106055,1,401,0,0,8,6c,a0,0,0,56,0,0,0
106075,1,400,0,0,8,1,0,4c,0,0,0,0,0
106088,0,300,0,0,8,3,5a,64,5a,64,0,64,25
106089,0,301,0,0,3,54,5,0
106134,1,201,0,0,6,0,0,40,1,62,0
106138,0,300,0,0,8,3,5a,64,5a,64,0,64,36
106139,0,301,0,0,3,f5,6,0
106146,1,203,0,0,8,69,1,50,2f,2,0,0,0
106155,1,401,0,0,8,bc,9f,0,0,5a,2,0,0
106175,1,400,0,0,8,1,0,6c,0,0,0,0,0
106188,0,300,0,0,8,3,5a,64,5a,64,0,64,27
106189,0,301,0,0,3,b8,7,0
106234,1,201,0,0,6,32,0,4,1,62,0
106235,1,403,0,0,8,63,0,0,0,20,e2,9,0
106238,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
106239,0,301,0,0,3,80,8,0
106246,1,203,0,0,8,6e,2,d0,7d,2,0,0,0
106255,1,401,0,0,8,bc,9f,0,0,5a,2,0,0
106275,1,400,0,0,8,1,0,6c,0,0,0,0,0
106288,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
106289,0,301,0,0,3,88,9,0
106334,1,201,0,0,6,32,0,f0,0,62,0
106338,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
106339,0,301,0,0,3,c6,a,0
106346,1,203,0,0,8,d1,2,f0,df,2,0,0,0
106355,1,401,0,0,8,51,9f,0,0,5a,2,0,0
106375,1,400,0,0,8,1,0,6c,0,0,0,0,0
106388,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
106389,0,301,0,0,3,43,b,0
106434,1,201,0,0,6,32,0,0,0,62,0
106438,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
106439,0,301,0,0,3,b5,c,0
106446,1,203,0,0,8,a8,3,0,0,0,0,0,0
106455,1,401,0,0,8,51,9f,0,0,8f,a,0,0
106475,1,400,0,0,8,1,0,6c,0,0,0,0,0
106488,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
106489,0,301,0,0,3,4e,d,0
106534,1,201,0,0,6,32,0,0,0,62,0
106538,0,300,0,0,8,3,5a,64,5a,64,0,64,be
106539,0,301,0,0,3,1d,e,0
106546,1,203,0,0,8,fe,3,0,0,0,0,0,0
106555,1,401,0,0,8,51,9f,0,0,8f,a,0,0
106575,1,400,0,0,8,1,0,6c,0,0,0,0,0
106588,0,300,0,0,8,3,5a,64,5a,64,0,64,af
106589,0,301,0,0,3,e8,f,0
106634,1,201,0,0,6,32,0,0,0,62,0
106638,0,300,0,0,8,3,5a,64,5a,64,0,64,30
106639,0,301,0,0,3,e2,0,0
106646,1,203,0,0,8,9c,4,0,0,0,0,0,0
106655,1,401,0,0,8,13,a0,0,0,25,9,0,0
106675,1,400,0,0,8,1,0,6c,0,0,0,0,0
106688,0,300,0,0,8,3,5a,64,5a,64,0,64,21
106689,0,301,0,0,3,b3,1,0
106734,1,201,0,0,6,32,0,0,0,62,0
106735,1,402,0,0,8,64,0,0,0,4,e0,9,0
106738,0,300,0,0,8,3,5a,64,5a,64,0,64,32
106739,0,301,0,0,3,6b,2,0
106746,1,203,0,0,8,e0,4,0,0,0,0,0,0
106755,1,401,0,0,8,13,a0,0,0,25,9,0,0
106775,1,400,0,0,8,1,0,6c,0,0,0,0,0
106788,0,300,0,0,8,3,5a,64,5a,64,0,64,23
106789,0,301,0,0,3,96,3,0
106834,1,201,0,0,6,32,0,0,0,62,0
106838,0,300,0,0,8,3,5a,64,5a,64,0,64,34
106839,0,301,0,0,3,3,4,0
106846,1,203,0,0,8,4c,5,0,0,0,0,0,0
106855,1,401,0,0,8,19,a0,0,0,25,9,0,0
106858,1,204,0,0,8,0,0,0,0,0,0,0,0
106870,1,202,0,0,8,e2,17,0,0,c8,fd,1a,0
106875,1,400,0,0,8,1,0,6c,0,0,0,0,0
106882,1,666,0,0,8,52,8,1,5,52,57,12,44
106888,0,300,0,0,8,3,5a,64,5a,64,0,64,25
106889,0,301,0,0,3,54,5,0
106894,1,665,0,0,8,0,0,0,53,4c,18,53,0
106906,1,200,0,0,8,64,0,4,e0,9,0,0,0
106934,1,201,0,0,6,32,0,0,0,62,0
106938,0,300,0,0,8,3,5a,64,5a,64,0,64,36
106939,0,301,0,0,3,f5,6,0
106946,1,203,0,0,8,a4,5,0,0,0,0,0,0
106955,1,401,0,0,8,19,a0,0,0,5,4,0,0
106975,1,400,0,0,8,1,0,6c,0,0,0,0,0
106988,0,300,0,0,8,3,5a,64,5a,64,0,64,27
106989,0,301,0,0,3,b8,7,0
107012,0,404,0,0,2,4a,0
107013,1,405,0,0,8,4a,0,0,0,1c,0,0,0
107034,1,201,0,0,6,32,0,0,0,62,0
107038,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
107039,0,301,0,0,3,80,8,0
107042,0,404,0,0,2,2,30
107043,1,405,0,0,7,2,30,0,3,0,0,0
107046,1,203,0,0,8,cd,5,0,0,0,0,0,0
107056,1,401,0,0,8,19,a0,0,0,5,4,0,0
107072,0,404,0,0,2,44,0
107073,1,405,0,0,6,44,0,0,0,48,46
107076,1,400,0,0,8,1,0,6c,0,0,0,0,0
107088,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
107089,0,301,0,0,3,88,9,0
107102,0,404,0,0,2,1,0
107103,1,405,0,0,8,1,0,0,0,0,4,6,4
107132,0,404,0,0,2,a3,1
107133,1,405,0,0,5,a3,1,0,0,6
107134,1,201,0,0,6,32,0,0,0,62,0
107138,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
107139,0,301,0,0,3,c6,a,0
107146,1,203,0,0,8,10,6,0,0,0,0,0,0
107156,1,401,0,0,8,f,a0,0,0,d6,3,0,0
107162,0,404,0,0,2,20,0
107163,1,405,0,0,8,20,0,0,0,32,31,31,46
107176,1,400,0,0,8,1,0,6c,0,0,0,0,0
107188,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
107189,0,301,0,0,3,43,b,0
107192,0,404,0,0,2,21,0
107193,1,405,0,0,8,21,0,0,0,46,56,41,31
107222,0,404,0,0,2,22,0
107223,1,405,0,0,8,22,0,0,0,30,30,31,32
107234,1,201,0,0,6,32,0,0,0,62,0
107236,1,403,0,0,8,63,0,0,0,20,e2,9,0
107238,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
107239,0,301,0,0,3,b5,c,0
107246,1,203,0,0,8,2e,6,0,0,0,0,0,0
107252,0,404,0,0,2,23,0
107253,1,405,0,0,8,23,0,0,0,38,30,30,30
107256,1,401,0,0,8,f,a0,0,0,d6,3,0,0
107276,1,400,0,0,8,1,0,6c,0,0,0,0,0
107282,0,404,0,0,2,24,0
107283,1,405,0,0,8,24,0,0,0,30,30,30,30
107288,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
107289,0,301,0,0,3,4e,d,0
107312,0,404,0,0,2,25,0
107313,1,405,0,0,8,25,0,0,0,30,30,30,30
107334,1,201,0,0,6,32,0,0,0,62,0
107338,0,300,0,0,8,3,5a,64,5a,64,0,64,be
107339,0,301,0,0,3,1d,e,0
107342,0,404,0,0,2,26,0
107343,1,405,0,0,8,26,0,0,0,30,30,30,30
107346,1,203,0,0,8,65,6,0,0,0,0,0,0
107356,1,401,0,0,8,11,a0,0,0,d6,3,0,0
107372,0,404,0,0,2,27,0
107373,1,405,0,0,6,27,0,0,0,30,30
107376,1,400,0,0,8,1,0,6c,0,0,0,0,0
107388,0,300,0,0,8,3,5a,64,5a,64,0,64,af
107389,0,301,0,0,3,e8,f,0
107402,0,404,0,0,2,4c,0
107403,1,405,0,0,8,4c,0,0,0,10,24,0,0
107432,0,404,0,0,2,46,0
