Timestamp,IsMotorToTCU,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
82648,0,300,0,0,8,3,5a,64,5a,64,0,64,36
82649,0,301,0,0,3,f5,6,0
82650,1,401,0,0,8,99,a0,0,0,55,0,0,0
82670,1,400,0,0,8,1,0,4c,0,0,0,0,0
82698,0,300,0,0,8,3,5a,64,5a,64,0,64,27
82699,0,301,0,0,3,b8,7,0
82730,1,201,0,0,6,2,3,0,0,62,0
82730,1,402,0,0,8,64,0,0,0,20,e2,9,0
82742,1,203,0,0,8,0,0,0,0,0,0,0,0
82748,0,300,0,0,8,3,5a,64,5a,64,0,64,b8
82749,0,301,0,0,3,80,8,0
82750,1,401,0,0,8,99,a0,0,0,55,0,0,0
82770,1,400,0,0,8,1,0,4c,0,0,0,0,0
82798,0,300,0,0,8,3,5a,64,5a,64,0,64,a9
82799,0,301,0,0,3,88,9,0
82830,1,201,0,0,6,2,3,0,0,62,0
82842,1,203,0,0,8,0,0,0,0,0,0,0,0
82848,0,300,0,0,8,3,5a,64,5a,64,0,64,ba
82849,0,301,0,0,3,c6,a,0
82850,1,401,0,0,8,99,a0,0,0,55,0,0,0
82854,1,204,0,0,8,0,0,0,0,0,0,0,0
82866,1,202,0,0,8,e2,14,0,0,10,fc,1a,0
82871,1,400,0,0,8,1,0,4c,0,0,0,0,0
82898,0,300,0,0,8,3,5a,64,5a,64,0,64,ab
82899,0,301,0,0,3,43,b,0
82930,1,201,0,0,6,80,2,0,0,62,0
82942,1,203,0,0,8,0,0,0,0,0,0,0,0
82949,0,300,0,0,8,3,5a,64,5a,64,0,64,bc
82949,0,301,0,0,3,b5,c,0
82951,1,401,0,0,8,99,a0,0,0,55,0,0,0
82958,0,404,0,0,2,4a,0
82959,1,405,0,0,8,4a,0,0,0,1c,0,0,0
82971,1,400,0,0,8,1,0,4c,0,0,0,0,0
82988,0,404,0,0,2,2,30
82989,1,405,0,0,7,2,30,0,3,0,0,0
82998,0,300,0,0,8,3,5a,64,5a,64,0,64,ad
82999,0,301,0,0,3,4e,d,0
83018,0,404,0,0,2,44,0
83019,1,405,0,0,6,44,0,0,0,48,46
83030,1,201,0,0,6,80,2,0,0,62,0
83042,1,203,0,0,8,0,0,0,0,0,0,0,0
83048,0,300,0,0,8,3,5a,64,5a,64,0,64,be
83049,0,301,0,0,3,1d,e,0
83051,1,401,0,0,8,99,a0,0,0,55,0,0,0
83071,1,400,0,0,8,1,0,4c,0,0,0,0,0
83078,0,404,0,0,2,1,0
83079,1,405,0,0,8,1,0,0,0,0,4,6,4
83098,0,300,0,0,8,3,5a,64,5a,64,0,64,af
83099,0,301,0,0,3,e8,f,0
83108,0,404,0,0,2,a3,1
83109,1,405,0,0,5,a3,1,0,0,6
83130,1,201,0,0,6,1c,2,0,0,62,0
83138,0,404,0,0,2,20,0
83139,1,405,0,0,8,20,0,0,0,32,31,31,46
83142,1,203,0,0,8,0,0,0,0,0,0,0,0
83148,0,300,0,0,8,3,5a,64,5a,64,0,64,30
83149,0,301,0,0,3,e2,0,0
83151,1,401,0,0,8,97,a0,0,0,55,0,0,0
83168,0,404,0,0,2,21,0
83169,1,405,0,0,8,21,0,0,0,46,56,41,31
83171,1,400,0,0,8,1,0,4c,0,0,0,0,0
83198,0,300,0,0,8,3,5a,64,5a,64,0,64,21
83199,0,301,0,0,3,b3,1,0
