15:39:06.074,1,203,0,0,8,0,0,0,0,0,0,0,0
15:39:06.138,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:06.201,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:06.265,1,201,0,0,5,0,0,0,0,2,,,
15:39:06.327,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:06.392,1,300,0,0,8,0,5a,64,5a,0,0,0,ae
15:39:06.455,1,201,0,0,5,0,0,0,0,2,,,
15:39:06.517,1,401,0,0,8,d3,9f,0,0,45,0,0,0
15:39:06.580,1,203,0,0,8,0,0,0,0,0,0,0,0
15:39:06.643,1,300,0,0,8,0,5a,64,5a,0,0,0,73
15:39:06.707,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:06.770,1,201,0,0,5,0,0,0,0,2,,,
15:39:06.834,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:06.898,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:06.961,1,201,0,0,5,0,0,0,0,2,,,
15:39:07.026,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:07.090,1,300,0,0,8,0,5a,64,5a,0,0,0,8c
15:39:07.152,1,201,0,0,5,0,0,0,0,2,,,
15:39:07.215,1,401,0,0,8,d5,9f,0,0,46,0,0,0
15:39:07.278,1,203,0,0,8,0,0,0,0,0,0,0,0
15:39:07.342,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:07.405,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:07.471,1,201,0,0,5,0,0,0,0,2,,,
15:39:07.531,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:07.594,1,300,0,0,8,0,5a,64,5a,0,0,0,26
15:39:07.657,1,201,0,0,5,0,0,0,0,2,,,
15:39:07.720,1,401,0,0,8,d5,9f,0,0,45,0,0,0
15:39:07.784,1,300,0,0,8,0,5a,64,5a,0,0,0,ea
15:39:07.847,1,201,0,0,5,0,0,0,0,2,,,
15:39:07.909,1,401,0,0,8,d5,9f,0,0,45,0,0,0
15:39:07.973,1,203,0,0,8,0,0,0,0,0,0,0,0
15:39:08.044,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:08.100,1,402,0,0,8,5e,0,0,0,e0,46,9,0
15:39:08.168,1,201,0,0,5,0,0,0,0,2,,,
15:39:08.226,1,404,0,0,2,4a,0,,,,,,
15:39:08.289,1,300,0,0,8,0,5a,64,5a,0,0,0,4
15:39:08.352,1,404,0,0,2,a3,1,,,,,,
15:39:08.415,1,401,0,0,8,d9,9f,0,0,45,0,0,0
15:39:08.479,1,203,0,0,8,0,0,0,0,0,0,0,0
15:39:08.542,1,300,0,0,8,0,5a,64,5a,0,0,0,d9
15:39:08.606,1,403,0,0,8,64,0,0,0,40,e3,9,0
15:39:08.669,1,404,0,0,2,27,0,,,,,,
15:39:08.732,1,300,0,0,8,0,5a,64,5a,0,0,0,9d
15:39:08.795,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:08.858,1,201,0,0,5,0,0,0,0,2,,,
15:39:08.922,1,401,0,0,8,d9,9f,0,0,45,0,0,0
15:39:08.984,1,300,0,0,8,0,5a,64,5a,0,0,0,62
15:39:09.047,1,201,0,0,5,0,0,0,0,2,,,
15:39:09.110,1,401,0,0,8,db,9f,0,0,45,0,0,0
15:39:09.174,1,203,0,0,8,0,0,0,0,0,0,0,0
15:39:09.236,1,300,0,0,8,0,5a,64,5a,0,0,0,37
15:39:09.299,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:09.363,1,201,0,0,5,0,0,0,0,2,,,
15:39:09.425,1,401,0,0,8,db,9f,0,0,45,0,0,0
15:39:09.489,1,300,0,0,8,0,5a,64,5a,0,0,0,8c
15:39:09.552,1,201,0,0,5,0,0,0,0,2,,,
15:39:09.616,1,401,0,0,8,db,9f,0,0,46,0,0,0
15:39:09.678,1,203,0,0,8,0,0,0,0,0,0,0,0
15:39:09.741,1,300,0,0,8,0,5a,64,5a,0,0,0,51
15:39:09.805,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:09.867,1,201,0,0,5,0,0,0,0,2,,,
15:39:09.930,1,665,0,0,8,0,0,0,53,4c,18,53,0
15:39:09.995,1,300,0,0,8,0,5a,64,5a,0,0,0,26
15:39:10.057,1,201,0,0,5,0,0,0,0,2,,,
15:39:10.125,1,401,0,0,8,db,9f,0,0,45,0,0,0
15:39:10.187,1,203,0,0,8,0,0,0,0,0,0,0,0
15:39:10.250,1,201,0,0,5,0,0,0,0,2,,,
15:39:10.314,1,401,0,0,8,db,9f,0,0,46,0,0,0
15:39:10.377,1,203,0,0,8,0,0,0,0,0,0,0,0
15:39:10.440,1,300,0,0,8,0,5a,64,5a,0,0,0,bf
15:39:10.504,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:10.566,1,201,0,0,5,0,0,0,0,2,,,
15:39:10.630,1,401,0,0,8,dd,9f,0,0,45,0,0,0
15:39:10.692,1,300,0,0,8,0,5a,64,5a,0,0,0,4
15:39:10.756,1,201,0,0,5,0,0,0,0,2,,,
15:39:10.820,1,401,0,0,8,dd,9f,0,0,45,0,0,0
15:39:10.885,1,203,0,0,8,0,0,0,0,0,0,0,0
15:39:10.948,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:11.010,1,401,0,0,8,db,9f,0,0,45,0,0,0
15:39:11.074,1,203,0,0,8,0,0,0,0,0,0,0,0
15:39:11.136,1,300,0,0,8,0,5a,64,5a,0,0,0,9d
15:39:11.199,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:11.263,1,201,0,0,5,0,0,0,0,2,,,
15:39:11.325,1,401,0,0,8,dd,9f,0,0,45,0,0,0
15:39:11.388,1,300,0,0,8,0,5a,64,5a,0,0,0,62
15:39:11.451,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:11.515,1,401,0,0,8,dd,9f,0,0,45,0,0,0
15:39:11.578,1,203,0,0,8,0,0,0,0,0,0,0,0
15:39:11.641,1,300,0,0,8,0,5a,64,5a,0,0,0,37
15:39:11.706,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:11.768,1,201,0,0,5,0,0,7a,26,2,,,
15:39:11.831,1,401,0,0,8,dd,9f,0,0,44,0,0,0
15:39:11.895,1,300,0,0,8,0,5a,64,5a,0,0,0,8c
15:39:11.958,1,201,0,0,5,0,0,72,24,2,,,
15:39:12.022,1,401,0,0,8,df,9f,0,0,45,0,0,0
15:39:12.084,1,203,0,0,8,a3,0,d8,ff,10,0,0,0
15:39:12.148,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:12.212,1,401,0,0,8,df,9f,0,0,45,0,0,0
15:39:12.275,1,203,0,0,8,f3,0,90,18,1c,0,0,0
15:39:12.341,1,300,0,0,8,0,5a,64,5a,0,0,0,15
15:39:12.404,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:12.465,1,201,0,0,5,0,0,4c,13,2,,,
15:39:12.528,1,401,0,0,8,dd,9f,0,0,44,0,0,0
15:39:12.591,1,300,0,0,8,0,5a,64,5a,0,0,0,ea
15:39:12.653,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:12.717,1,401,0,0,8,df,9f,0,0,44,0,0,0
15:39:12.780,1,203,0,0,8,bc,1,f0,12,c,0,0,0
15:39:12.845,1,300,0,0,8,0,5a,64,5a,0,0,0,bf
15:39:12.907,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:12.979,1,201,0,0,5,0,[910308][E][TwaiCan.hpp:56] Send(): [twai] TWAI Write Error: ESP_ERR_TIMEOUT
15:39:13.032,1,401,0,0,8,e1,9f,0,0,45,0,0,0
15:39:13.095,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:13.158,1,201,0,0,5,32,0,8a,11,2,,,
15:39:13.222,1,401,0,0,8,df,9f,0,0,45,0,0,0
15:39:13.285,1,203,0,0,8,40,2,ec,96,31,0,0,0
15:39:13.352,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:13.415,1,401,0,0,8,e1,9f,0,0,45,0,0,0
15:39:13.478,1,203,0,0,8,65,2,80,20,4b,0,0,0
15:39:13.542,1,300,0,0,8,0,5a,64,5a,0,0,0,9d
15:39:13.605,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:13.668,1,201,0,0,5,32,0,40,24,2,,,
15:39:13.731,1,401,0,0,8,e1,9f,0,0,45,0,0,0
15:39:13.796,1,300,0,0,8,0,5a,64,5a,0,0,0,62
15:39:13.860,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:13.923,1,401,0,0,8,e3,9f,0,0,45,0,0,0
15:39:13.986,1,300,0,0,8,0,5a,64,5a,0,0,0,26
15:39:14.050,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:14.114,1,402,0,0,8,5e,0,0,0,e0,46,9,0
15:39:14.179,1,203,0,0,8,b,3,40,7f,22,0,0,0
15:39:14.243,1,300,0,0,8,0,5a,64,5a,0,0,0,fb
15:39:14.306,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:14.369,1,201,0,0,5,32,0,c4,4,2,,,
15:39:14.436,1,401,0,0,8,e1,9f,0,0,45,0,0,0
15:39:14.499,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:14.563,1,201,0,0,5,3a,2,a2,d,2,,,
15:39:14.627,1,401,0,0,8,e1,9f,0,0,45,0,0,0
15:39:14.691,1,300,0,0,8,0,5a,64,5a,0,0,0,4
15:39:14.754,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:14.818,1,401,0,0,8,e1,9f,0,0,45,0,0,0
15:39:14.881,1,203,0,0,8,92,3,fc,4e,78,0,0,0
15:39:14.944,1,300,0,0,8,0,5a,64,5a,0,0,0,d9
15:39:15.007,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:15.071,1,201,0,0,5,3a,2,f8,20,2,,,
15:39:15.136,1,401,0,0,8,e3,9f,0,0,45,0,0,0
15:39:15.200,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:15.263,1,201,0,0,5,3a,2,f0,14,2,,,
15:39:15.327,1,401,0,0,8,e3,9f,0,0,44,0,0,0
15:39:15.390,1,300,0,0,8,0,5a,64,5a,0,0,0,62
15:39:15.454,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:15.517,1,401,0,0,8,e3,9f,0,0,44,0,0,0
15:39:15.581,1,203,0,0,8,f5,3,0,77,15,0,0,0
15:39:15.643,1,300,0,0,8,0,5a,64,5a,0,0,0,37
15:39:15.707,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:15.771,1,201,0,0,5,c6,2,44,11,2,,,
15:39:15.834,1,401,0,0,8,e5,9f,0,0,45,0,0,0
15:39:15.899,1,204,0,0,8,0,0,0,0,0,0,0,0
15:39:15.963,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:16.028,1,401,0,0,8,e5,9f,0,0,45,0,0,0
15:39:16.090,1,300,0,0,8,0,5a,64,5a,0,0,0,40
15:39:16.153,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:16.215,1,404,0,0,2,4a,0,,,,,,
15:39:16.278,1,203,0,0,8,5e,4,b0,9a,7e,0,0,0
15:39:16.342,1,401,0,0,8,e3,9f,0,0,44,0,0,0
15:39:16.406,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:16.471,1,201,0,0,5,c6,2,8,7,2,,,
15:39:16.533,1,404,0,0,2,25,0,,,,,,
15:39:16.596,1,300,0,0,8,0,5a,64,5a,0,0,0,ea
15:39:16.659,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:16.722,1,404,0,0,2,50,0,,,,,,
15:39:16.785,1,203,0,0,8,a7,4,a0,fa,32,0,0,0
15:39:16.848,1,404,0,0,2,b0,1,,,,,,
15:39:16.911,1,202,0,0,8,e2,19,0,0,1d,a0,1,0
15:39:16.974,1,201,0,0,5,2a,3,5a,14,2,,,
15:39:17.037,1,401,0,0,8,e5,9f,0,0,45,0,0,0
15:39:17.100,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:17.164,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:17.228,1,401,0,0,8,e5,9f,0,0,45,0,0,0
15:39:17.291,1,300,0,0,8,0,5a,64,5a,0,0,0,c8
15:39:17.354,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:17.417,1,300,0,0,8,0,5a,64,5a,0,0,0,fb
15:39:17.481,1,203,0,0,8,f0,4,b8,22,16,0,0,0
15:39:17.544,1,300,0,0,8,0,5a,64,5a,0,0,0,9d
15:39:17.608,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:17.671,1,201,0,0,5,7a,3,c4,9,2,,,
15:39:17.740,1,300,0,0,8,0,5a,64,5a,0,0,0,51
15:39:17.801,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:17.865,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:17.928,1,300,0,0,8,0,5a,64,5a,0,0,0,15
15:39:17.990,1,300,0,0,8,0,5a,64,5a,0,0,0,26
15:39:18.054,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:18.117,1,402,0,0,8,5e,0,0,0,e0,46,9,0
15:39:18.180,1,203,0,0,8,f3,4,d8,9f,24,0,0,0
15:39:18.243,1,300,0,0,8,0,5a,64,5a,0,0,0,fb
15:39:18.306,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:18.369,1,201,0,0,5,66,3,26,2,2,,,
15:39:18.432,1,300,0,0,8,0,5a,64,5a,0,0,0,bf
15:39:18.495,1,300,0,0,8,0,5a,64,5a,0,0,0,40
15:39:18.557,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:18.624,1,403,0,0,8,64,0,0,0,40,e3,9,0
15:39:18.684,1,203,0,0,8,a2,4,28,39,1e,0,0,0
15:39:18.748,1,401,0,0,8,e7,9f,0,0,44,0,0,0
15:39:18.812,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:18.875,1,201,0,0,5,66,3,46,5,2,,,
15:39:18.938,1,300,0,0,8,0,5a,64,5a,0,0,0,d9
15:39:19.001,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:19.064,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:19.127,1,402,0,0,8,5e,0,0,0,e0,46,9,0
15:39:19.190,1,300,0,0,8,0,5a,64,5a,0,0,0,ae
15:39:19.254,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:19.317,1,300,0,0,8,0,5a,64,5a,0,0,0,51
15:39:19.381,1,203,0,0,8,b4,4,70,8a,a,0,0,0
15:39:19.444,1,300,0,0,8,0,5a,64,5a,0,0,0,73
15:39:19.508,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:19.569,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:19.633,1,300,0,0,8,0,5a,64,5a,0,0,0,37
15:39:19.696,1,301,0,0,3,80,8,0,,,,,
15:39:19.759,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:19.822,1,300,0,0,8,0,5a,64,5a,0,0,0,fb
15:39:19.885,1,203,0,0,8,ad,4,e4,8e,4b,0,0,0
15:39:19.948,1,401,0,0,8,e9,9f,0,0,45,0,0,0
15:39:20.015,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:20.074,1,201,0,0,5,52,3,da,11,2,,,
15:39:20.138,1,300,0,0,8,0,5a,64,5a,0,0,0,51
15:39:20.201,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:20.265,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:20.328,1,300,0,0,8,0,5a,64,5a,0,0,0,15
15:39:20.392,1,300,0,0,8,0,5a,64,5a,0,0,0,26
15:39:20.455,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:20.518,1,300,0,0,8,0,5a,64,5a,0,0,0,d9
15:39:20.581,1,203,0,0,8,96,4,ec,f9,30,0,0,0
15:39:20.644,1,300,0,0,8,0,5a,64,5a,0,0,0,fb
15:39:20.707,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:20.769,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:20.833,1,300,0,0,8,0,5a,64,5a,0,0,0,bf
15:39:20.896,1,301,0,0,3,e2,0,0,,,,,
15:39:20.959,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:21.023,1,300,0,0,8,0,5a,64,5a,0,0,0,73
15:39:21.087,1,203,0,0,8,9e,4,80,b,63,0,0,0
15:39:21.150,1,401,0,0,8,ed,9f,0,0,44,0,0,0
15:39:21.216,1,300,0,0,8,0,5a,64,5a,0,0,0,37
15:39:21.276,1,203,0,0,8,a3,4,b4,4e,19,0,0,0
15:39:21.339,1,300,0,0,8,0,5a,64,5a,0,0,0,d9
15:39:21.402,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:21.465,1,400,0,0,8,1,0,c,0,0,0,0,0
15:39:21.529,1,300,0,0,8,0,5a,64,5a,0,0,0,9d
15:39:21.592,1,300,0,0,8,0,5a,64,5a,0,0,0,ae
15:39:21.656,1,401,0,0,8,ed,9f,0,0,45,0,0,0
15:39:21.719,1,300,0,0,8,0,5a,64,5a,0,0,0,51
15:39:21.782,1,203,0,0,8,29,5,88,5e,4d,0,0,0
15:39:21.845,1,300,0,0,8,0,5a,64,5a,0,0,0,73
15:39:21.908,1,206,0,0,8,0,0,0,0,0,0,0,0
15:39:21.971,1,201,0,0,5,20,3,bc,c,2,,,
15:39:22.034,1,300,0,0,8,0,5a,64,5a,0,0,0,37
